snr: 1.717178, var: 1.029300, inckl_gen:301.800385, inckl_eta:71.085632, inckl_z:0.672104
snr: 1.270216, var: 0.892172, inckl_gen:8.377189, inckl_eta:0.053892, inckl_z:0.160124
snr: 1.218130, var: 0.841735, inckl_gen:8.159274, inckl_eta:0.051102, inckl_z:0.214687
snr: 1.202469, var: 0.840024, inckl_gen:84.919594, inckl_eta:0.064911, inckl_z:0.277292
snr: 1.218951, var: 0.817898, inckl_gen:6.006496, inckl_eta:0.052295, inckl_z:0.198034
snr: 1.228180, var: 0.831312, inckl_gen:9.388028, inckl_eta:0.070243, inckl_z:0.288879
snr: 1.255441, var: 0.868022, inckl_gen:77.850639, inckl_eta:0.063511, inckl_z:0.464304
snr: 1.263200, var: 0.851638, inckl_gen:23.563269, inckl_eta:0.015033, inckl_z:0.202794
snr: 1.179876, var: 0.798484, inckl_gen:8.411216, inckl_eta:0.016587, inckl_z:0.128748
snr: 1.156976, var: 0.783139, inckl_gen:9.997915, inckl_eta:0.031455, inckl_z:0.418352
snr: 1.208529, var: 0.833075, inckl_gen:76.854393, inckl_eta:0.013348, inckl_z:0.634255
snr: 1.210686, var: 0.851277, inckl_gen:47.344135, inckl_eta:0.037628, inckl_z:0.753237
snr: 1.225021, var: 0.849447, inckl_gen:10.589011, inckl_eta:0.015210, inckl_z:0.073229
snr: 1.268606, var: 0.868883, inckl_gen:79.508934, inckl_eta:0.018131, inckl_z:1.235442
snr: 1.244524, var: 0.851779, inckl_gen:5.483882, inckl_eta:0.012228, inckl_z:0.054192
snr: 1.219258, var: 0.820081, inckl_gen:20.053087, inckl_eta:0.020838, inckl_z:0.762507
snr: 1.238428, var: 0.834746, inckl_gen:94.687698, inckl_eta:0.049496, inckl_z:1.712006
snr: 1.221485, var: 0.843835, inckl_gen:16.516001, inckl_eta:0.055198, inckl_z:0.573834
snr: 1.224581, var: 0.844416, inckl_gen:8.833246, inckl_eta:0.031028, inckl_z:0.264457
snr: 1.254161, var: 0.855464, inckl_gen:41.329304, inckl_eta:0.049502, inckl_z:0.284636
snr: 1.197793, var: 0.809564, inckl_gen:1.754444, inckl_eta:0.041579, inckl_z:0.598819
snr: 1.192983, var: 0.794221, inckl_gen:6.054988, inckl_eta:0.025829, inckl_z:0.328615
snr: 1.239234, var: 0.885811, inckl_gen:27.418325, inckl_eta:0.029294, inckl_z:0.947252
snr: 1.219241, var: 0.866082, inckl_gen:57.432045, inckl_eta:0.076342, inckl_z:0.361882
snr: 1.228698, var: 0.850263, inckl_gen:36.622498, inckl_eta:0.014367, inckl_z:0.288021
snr: 1.232623, var: 0.833675, inckl_gen:16.821369, inckl_eta:0.019960, inckl_z:0.725702
snr: 1.244318, var: 0.856903, inckl_gen:1.239479, inckl_eta:0.011365, inckl_z:0.405759
snr: 1.254009, var: 0.870740, inckl_gen:245.259644, inckl_eta:0.090774, inckl_z:2.302125
snr: 1.286397, var: 0.926501, inckl_gen:7.069262, inckl_eta:0.007863, inckl_z:0.149719
snr: 1.283457, var: 0.909961, inckl_gen:114.578857, inckl_eta:0.041018, inckl_z:0.588103
snr: 1.261823, var: 0.883192, inckl_gen:34.228622, inckl_eta:0.016141, inckl_z:0.446252
snr: 1.214552, var: 0.837837, inckl_gen:11.885815, inckl_eta:0.029653, inckl_z:0.057025
snr: 1.221606, var: 0.851765, inckl_gen:75.449699, inckl_eta:0.007968, inckl_z:0.690515
snr: 1.261174, var: 0.895082, inckl_gen:7.429397, inckl_eta:0.053610, inckl_z:0.107601
snr: 1.237383, var: 0.846323, inckl_gen:82.820045, inckl_eta:0.193524, inckl_z:0.378322
snr: 1.294095, var: 0.934078, inckl_gen:12.596274, inckl_eta:0.181028, inckl_z:0.092810
snr: 1.272337, var: 0.908457, inckl_gen:2.462201, inckl_eta:0.009734, inckl_z:0.051439
snr: 1.219285, var: 0.836563, inckl_gen:39.581219, inckl_eta:0.184450, inckl_z:0.510733
snr: 1.200609, var: 0.836279, inckl_gen:3.138246, inckl_eta:0.023004, inckl_z:0.170102
snr: 1.229298, var: 0.875852, inckl_gen:71.893959, inckl_eta:0.021318, inckl_z:0.647803
snr: 1.255850, var: 0.907071, inckl_gen:60.154034, inckl_eta:0.036073, inckl_z:0.347520
snr: 1.225886, var: 0.864632, inckl_gen:31.108124, inckl_eta:0.014044, inckl_z:0.390509
snr: 1.260173, var: 0.879799, inckl_gen:10.191417, inckl_eta:0.010520, inckl_z:0.123227
snr: 1.244584, var: 0.853633, inckl_gen:17.751867, inckl_eta:0.018956, inckl_z:0.235294
snr: 1.205977, var: 0.846699, inckl_gen:27.609842, inckl_eta:0.054573, inckl_z:0.301278
snr: 1.231282, var: 0.872055, inckl_gen:31.289612, inckl_eta:0.020971, inckl_z:0.767930
snr: 1.247640, var: 0.866272, inckl_gen:5.341787, inckl_eta:0.032143, inckl_z:0.041859
snr: 1.236088, var: 0.884752, inckl_gen:26.989645, inckl_eta:0.023572, inckl_z:0.201882
snr: 1.231806, var: 0.882788, inckl_gen:12.943372, inckl_eta:0.011159, inckl_z:0.312682
snr: 1.275080, var: 0.894036, inckl_gen:26.213913, inckl_eta:0.027069, inckl_z:0.436522
snr: 1.238696, var: 0.881458, inckl_gen:10.769882, inckl_eta:0.018059, inckl_z:0.175875
snr: 1.252962, var: 0.886027, inckl_gen:8.479210, inckl_eta:0.010079, inckl_z:0.832868
snr: 1.255228, var: 0.892684, inckl_gen:20.900694, inckl_eta:0.028775, inckl_z:0.836087
snr: 1.241198, var: 0.884410, inckl_gen:43.465134, inckl_eta:0.012043, inckl_z:0.266070
snr: 1.253022, var: 0.880281, inckl_gen:60.639595, inckl_eta:0.042243, inckl_z:1.378543
snr: 1.202777, var: 0.833139, inckl_gen:16.219006, inckl_eta:0.021403, inckl_z:0.182108
snr: 1.290351, var: 0.917394, inckl_gen:11.539115, inckl_eta:0.012443, inckl_z:0.271265
snr: 1.211612, var: 0.866088, inckl_gen:89.984184, inckl_eta:0.021026, inckl_z:0.342589
snr: 1.200490, var: 0.833050, inckl_gen:45.427837, inckl_eta:0.023932, inckl_z:0.898084
snr: 1.211694, var: 0.844829, inckl_gen:3.310393, inckl_eta:0.008143, inckl_z:0.054629
snr: 1.249796, var: 0.876666, inckl_gen:75.120308, inckl_eta:0.016757, inckl_z:0.771391
snr: 1.234213, var: 0.857011, inckl_gen:12.072761, inckl_eta:0.014285, inckl_z:0.507893
snr: 1.253508, var: 0.893277, inckl_gen:1.864094, inckl_eta:0.050738, inckl_z:0.175061
snr: 1.196329, var: 0.836170, inckl_gen:0.972623, inckl_eta:0.004107, inckl_z:0.055521
snr: 1.260622, var: 0.912957, inckl_gen:27.541876, inckl_eta:0.033108, inckl_z:0.241278
