EUBO	ELBO	ESS
-201.824	-204.486	7.327
-201.764	-204.325	7.385
-201.725	-204.343	7.329
-201.711	-204.460	7.313
-202.015	-205.046	7.309
-201.921	-204.635	7.351
-201.983	-204.715	7.291
-202.149	-205.163	7.343
-201.820	-204.462	7.298
-201.761	-204.218	7.375
-201.829	-204.355	7.342
-201.925	-204.612	7.283
-201.706	-204.209	7.391
-201.914	-204.509	7.367
-201.987	-204.642	7.341
-201.792	-204.379	7.354
-201.747	-204.273	7.382
-201.808	-204.297	7.371
-201.832	-204.321	7.336
-201.751	-204.339	7.333
-201.731	-204.375	7.347
-201.811	-204.260	7.377
-201.971	-204.558	7.333
-201.771	-204.335	7.342
-201.900	-204.506	7.369
-201.759	-204.336	7.362
-201.800	-204.394	7.343
-201.738	-204.214	7.388
-201.727	-204.306	7.353
-201.916	-204.449	7.373
-201.784	-204.439	7.382
-201.848	-204.429	7.377
-201.737	-204.278	7.391
-201.839	-204.528	7.318
-201.746	-204.270	7.384
-201.722	-204.215	7.356
-201.751	-204.262	7.369
-201.759	-204.305	7.368
-201.731	-204.324	7.397
-201.825	-204.458	7.357
-201.879	-204.496	7.354
-201.785	-204.288	7.423
-201.755	-204.295	7.319
-201.824	-204.365	7.331
-201.782	-204.324	7.330
