EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-307.616	-323.137	1.577	5.413	3.588	40.491	86.535
-307.469	-322.986	1.580	5.238	3.428	40.325	86.106
-307.422	-322.918	1.582	5.194	3.457	40.294	86.130
-307.552	-323.070	1.576	5.305	3.492	40.340	86.335
-307.467	-322.901	1.578	5.146	3.456	40.373	86.378
-307.468	-322.965	1.574	5.218	3.470	40.403	86.314
-307.537	-323.001	1.583	5.252	3.536	40.431	86.509
-307.474	-322.907	1.579	5.173	3.450	40.280	86.232
-307.520	-322.970	1.583	5.199	3.463	40.366	86.411
-307.500	-322.905	1.581	5.128	3.471	40.390	86.298
-307.292	-322.730	1.584	4.993	3.334	40.379	86.160
-307.489	-322.903	1.584	5.105	3.417	40.332	86.181
-307.428	-322.835	1.580	5.120	3.416	40.363	86.274
-307.410	-322.750	1.590	4.969	3.336	40.287	86.231
-307.464	-322.791	1.587	5.004	3.391	40.338	86.217
-307.347	-322.753	1.582	4.995	3.317	40.320	86.246
-307.392	-322.833	1.578	5.070	3.379	40.496	86.435
-307.420	-322.840	1.582	5.069	3.342	40.450	86.549
-307.477	-322.908	1.582	5.138	3.392	40.406	86.395
-307.416	-322.847	1.581	5.106	3.376	40.380	86.153
-307.366	-322.807	1.577	5.044	3.432	40.312	86.258
-307.467	-322.839	1.587	5.071	3.378	40.274	86.205
-307.417	-322.802	1.577	5.039	3.431	40.380	86.280
-307.397	-322.806	1.581	5.035	3.393	40.226	86.074
-307.439	-322.828	1.585	5.042	3.456	40.313	86.310
-307.497	-322.869	1.586	5.092	3.505	40.413	86.529
-307.439	-322.793	1.587	4.985	3.246	40.305	86.372
-307.512	-322.913	1.579	5.140	3.425	40.351	86.376
-307.414	-322.925	1.579	5.176	3.395	40.383	85.998
-307.301	-322.735	1.585	4.985	3.262	40.399	86.521
-307.346	-322.754	1.579	4.984	3.351	40.423	86.192
-307.441	-322.809	1.581	5.045	3.345	40.310	86.144
-307.358	-322.807	1.582	5.055	3.375	40.298	86.298
-307.437	-322.777	1.582	5.034	3.433	40.404	86.379
-307.337	-322.752	1.582	4.990	3.397	40.376	86.163
-307.279	-322.578	1.582	4.828	3.355	40.284	86.068
-307.429	-322.802	1.579	5.023	3.505	40.320	86.223
-307.364	-322.706	1.583	4.936	3.403	40.262	86.150
-307.414	-322.777	1.588	5.025	3.481	40.357	86.389
-307.506	-322.974	1.579	5.183	3.400	40.293	86.121
-307.458	-322.903	1.583	5.127	3.455	40.319	86.262
-307.400	-322.827	1.579	5.089	3.395	40.332	85.986
-307.335	-322.757	1.587	4.996	3.292	40.361	86.575
-307.432	-322.836	1.585	5.093	3.310	40.521	86.749
-307.282	-322.726	1.582	4.987	3.283	40.329	86.108
-307.408	-322.755	1.588	4.949	3.305	40.321	86.375
-307.274	-322.659	1.584	4.906	3.311	40.312	86.257
-307.292	-322.698	1.588	4.882	3.254	40.222	86.013
-307.399	-322.783	1.581	5.029	3.335	40.331	86.128
-307.300	-322.747	1.583	5.018	3.354	40.388	86.298
-307.379	-322.758	1.588	4.953	3.274	40.249	86.103
-307.414	-322.706	1.586	4.953	3.379	40.281	86.094
-307.469	-322.759	1.589	4.952	3.358	40.201	86.076
-307.428	-322.729	1.588	4.960	3.385	40.186	85.961
-307.413	-322.656	1.591	4.898	3.361	40.432	86.347
-307.308	-322.558	1.584	4.815	3.311	40.387	86.320
-307.276	-322.626	1.589	4.837	3.275	40.310	86.203
-307.288	-322.602	1.591	4.829	3.192	40.155	86.056
-307.259	-322.599	1.586	4.830	3.277	40.295	86.115
-307.315	-322.607	1.585	4.795	3.317	40.256	86.142
-307.307	-322.543	1.589	4.766	3.269	40.281	86.176
-307.317	-322.600	1.589	4.829	3.312	40.305	86.223
-307.354	-322.644	1.589	4.796	3.270	40.271	86.337
-307.317	-322.707	1.584	4.921	3.301	40.496	86.437
-307.267	-322.658	1.582	4.902	3.299	40.306	86.125
-307.267	-322.650	1.583	4.894	3.253	40.309	86.109
-307.229	-322.473	1.594	4.676	3.142	40.239	86.044
-307.260	-322.615	1.583	4.857	3.260	40.379	86.285
-307.255	-322.545	1.582	4.765	3.223	40.248	86.001
-307.312	-322.637	1.586	4.846	3.337	40.371	86.315
-307.295	-322.579	1.591	4.803	3.329	40.370	86.375
-307.335	-322.580	1.590	4.811	3.258	40.267	86.196
-307.408	-322.693	1.590	4.909	3.313	40.309	86.306
-307.307	-322.648	1.586	4.868	3.273	40.430	86.450
-307.329	-322.628	1.583	4.832	3.352	40.320	86.158
-307.298	-322.582	1.586	4.799	3.337	40.187	85.853
-307.218	-322.518	1.590	4.743	3.242	40.233	86.155
-307.290	-322.594	1.585	4.804	3.279	40.222	86.246
-307.244	-322.598	1.583	4.843	3.333	40.345	86.135
-307.253	-322.566	1.592	4.754	3.216	40.187	86.054
-307.338	-322.716	1.582	4.959	3.262	40.354	86.278
-307.290	-322.583	1.589	4.812	3.238	40.249	86.020
-307.235	-322.534	1.592	4.768	3.251	40.229	86.042
-307.203	-322.486	1.590	4.765	3.253	40.248	85.954
-307.334	-322.666	1.589	4.937	3.384	40.280	86.209
-307.206	-322.487	1.592	4.747	3.275	40.104	85.873
-307.282	-322.515	1.595	4.763	3.259	40.366	86.391
-307.241	-322.480	1.590	4.754	3.222	40.218	85.920
-307.233	-322.504	1.589	4.762	3.171	40.204	86.045
-307.322	-322.555	1.592	4.783	3.185	40.248	86.310
-307.220	-322.530	1.591	4.782	3.162	40.329	86.249
-307.280	-322.610	1.587	4.831	3.195	40.333	86.202
-307.251	-322.567	1.594	4.820	3.200	40.292	86.138
-307.175	-322.547	1.582	4.814	3.233	40.230	85.720
-307.260	-322.528	1.590	4.775	3.152	40.342	86.306
-307.289	-322.496	1.594	4.708	3.238	40.303	86.243
-307.239	-322.510	1.590	4.770	3.226	40.335	86.170
-307.257	-322.539	1.592	4.737	3.192	40.201	86.269
-307.170	-322.394	1.591	4.594	3.087	40.220	86.081
-307.227	-322.479	1.590	4.746	3.161	40.398	86.208
-307.257	-322.504	1.593	4.743	3.225	40.289	86.263
-307.152	-322.414	1.586	4.694	3.208	40.394	86.297
-307.161	-322.374	1.593	4.637	3.115	40.282	85.994
-307.206	-322.420	1.591	4.657	3.100	40.215	86.030
-307.082	-322.347	1.590	4.582	3.055	40.289	86.173
-307.147	-322.413	1.586	4.675	3.205	40.328	86.243
-307.422	-322.576	1.590	4.806	3.327	40.141	86.063
-307.347	-322.523	1.600	4.773	3.343	40.260	86.164
-307.138	-322.417	1.595	4.705	3.237	40.265	86.178
-307.270	-322.577	1.580	4.901	3.396	40.372	86.231
-307.250	-322.507	1.591	4.722	3.202	40.245	86.063
-307.171	-322.416	1.592	4.667	3.169	40.259	86.106
-307.215	-322.415	1.595	4.673	3.154	40.289	86.138
-307.166	-322.378	1.594	4.619	3.146	40.275	86.125
-307.127	-322.379	1.588	4.656	3.188	40.339	86.287
-307.296	-322.545	1.592	4.801	3.290	40.275	86.295
-307.095	-322.373	1.590	4.678	3.068	40.275	86.113
-307.087	-322.329	1.584	4.580	3.131	40.180	85.805
-307.183	-322.416	1.589	4.631	3.159	40.321	86.095
-307.160	-322.412	1.594	4.672	3.119	40.282	86.119
-307.178	-322.378	1.594	4.641	3.164	40.140	85.655
-307.169	-322.456	1.593	4.690	3.154	40.287	86.112
-307.203	-322.485	1.590	4.694	3.154	40.368	86.226
-307.145	-322.422	1.592	4.627	3.111	40.241	86.395
-307.321	-322.572	1.588	4.801	3.315	40.311	86.145
-307.223	-322.477	1.590	4.729	3.207	40.308	86.093
-307.223	-322.459	1.592	4.728	3.216	40.328	86.270
-307.170	-322.445	1.590	4.693	3.174	40.139	85.868
-307.116	-322.297	1.593	4.564	3.172	40.166	85.975
-307.164	-322.299	1.602	4.497	3.114	40.161	86.110
