EUBO	ELBO	ESS	IWKLs_ex	IWKLs_in	AKLs_ex	AKLs_in
-198.215	-201.956	7.063	3.399	1.504	3.399	1.504
-198.228	-201.882	7.038	3.352	1.475	3.352	1.475
-198.324	-201.920	7.011	3.500	1.531	3.500	1.531
-198.272	-201.884	7.047	3.397	1.489	3.397	1.489
-198.230	-201.628	7.103	3.172	1.454	3.172	1.454
-198.263	-201.787	7.055	3.228	1.539	3.228	1.539
-198.260	-201.810	7.091	3.296	1.451	3.296	1.451
-198.239	-201.744	7.075	3.272	1.477	3.272	1.477
-198.193	-201.731	7.051	3.250	1.523	3.250	1.523
-198.188	-201.662	7.088	3.173	1.429	3.173	1.429
-198.210	-201.792	7.101	3.277	1.461	3.277	1.461
-198.242	-201.837	7.070	3.279	1.492	3.279	1.492
-198.251	-201.788	7.068	3.302	1.491	3.302	1.491
-198.254	-202.095	6.994	3.586	1.582	3.586	1.582
-198.245	-201.808	7.070	3.302	1.473	3.302	1.473
-198.261	-201.961	7.069	3.448	1.503	3.448	1.503
-198.284	-201.960	7.064	3.353	1.526	3.353	1.526
-198.263	-201.825	7.079	3.320	1.450	3.320	1.450
-198.406	-202.086	7.052	3.528	1.473	3.528	1.473
-198.260	-201.842	7.049	3.354	1.497	3.354	1.497
-198.377	-202.070	7.040	3.502	1.494	3.502	1.494
-198.444	-202.126	7.026	3.597	1.515	3.597	1.515
-198.198	-201.794	7.088	3.295	1.444	3.295	1.444
-198.223	-201.547	7.091	3.260	1.462	3.260	1.462
-198.251	-201.709	7.026	3.267	1.538	3.267	1.538
-198.300	-201.672	7.076	3.236	1.493	3.236	1.493
-198.245	-201.824	7.043	3.304	1.506	3.304	1.506
-198.219	-201.834	7.073	3.354	1.451	3.354	1.451
-198.278	-201.912	7.032	3.409	1.520	3.409	1.520
-198.281	-201.856	7.067	3.322	1.528	3.322	1.528
-198.326	-201.765	7.091	3.220	1.475	3.220	1.475
-198.224	-201.801	7.062	3.277	1.456	3.277	1.456
-198.371	-201.837	7.034	3.311	1.557	3.311	1.557
-198.191	-201.643	7.100	3.130	1.450	3.130	1.450
-198.249	-201.621	7.063	3.164	1.526	3.164	1.526
-198.320	-201.867	7.011	3.356	1.534	3.356	1.534
-198.262	-201.616	7.096	3.107	1.496	3.107	1.496
-198.249	-201.825	7.108	3.279	1.483	3.279	1.483
-198.303	-201.910	7.031	3.404	1.562	3.404	1.562
-198.280	-201.822	7.059	3.290	1.509	3.290	1.509
-198.389	-202.005	7.032	3.456	1.595	3.456	1.595
-198.310	-201.718	7.066	3.259	1.509	3.259	1.509
-198.355	-201.807	7.034	3.235	1.543	3.235	1.543
-198.222	-201.863	7.039	3.382	1.493	3.382	1.493
-198.261	-201.783	7.110	3.270	1.467	3.270	1.467
-198.249	-201.779	7.108	3.268	1.446	3.268	1.446
-198.209	-201.772	7.070	3.194	1.465	3.194	1.465
-198.274	-201.766	7.108	3.184	1.463	3.184	1.463
-198.342	-201.691	7.104	3.209	1.496	3.209	1.496
-198.258	-201.835	7.074	3.260	1.523	3.260	1.523
-198.250	-201.751	7.080	3.232	1.467	3.232	1.467
-198.278	-201.766	7.076	3.274	1.489	3.274	1.489
-198.233	-201.660	7.103	3.218	1.492	3.218	1.492
-198.310	-201.948	7.020	3.426	1.551	3.426	1.551
-198.468	-202.154	7.104	3.565	1.474	3.565	1.474
-198.153	-201.660	7.070	3.211	1.438	3.211	1.438
-198.268	-201.686	7.083	3.228	1.489	3.228	1.489
-198.201	-201.722	7.116	3.201	1.429	3.201	1.429
-198.260	-201.688	7.135	3.214	1.451	3.214	1.451
-198.220	-201.754	7.089	3.222	1.475	3.222	1.475
-198.364	-201.868	7.077	3.296	1.470	3.296	1.470
-198.317	-201.937	7.003	3.402	1.563	3.402	1.563
-198.259	-201.744	7.103	3.245	1.462	3.245	1.462
-198.221	-201.784	7.109	3.204	1.466	3.204	1.466
-198.251	-201.745	7.086	3.225	1.471	3.225	1.471
-198.245	-201.661	7.125	3.110	1.431	3.110	1.431
-198.307	-201.677	7.130	3.124	1.485	3.124	1.485
-198.329	-201.708	7.118	3.219	1.475	3.219	1.475
-198.348	-201.866	7.107	3.217	1.440	3.217	1.440
-198.259	-201.691	7.149	3.177	1.431	3.177	1.431
-198.322	-201.944	7.049	3.456	1.536	3.456	1.536
-198.364	-201.754	7.107	3.266	1.484	3.266	1.484
-198.250	-201.788	7.063	3.286	1.472	3.286	1.472
-198.314	-201.856	7.053	3.349	1.594	3.349	1.594
-198.260	-201.745	7.094	3.302	1.484	3.302	1.484
-198.200	-201.628	7.144	3.206	1.444	3.206	1.444
-198.285	-201.866	7.034	3.254	1.538	3.254	1.538
-198.278	-201.808	7.067	3.323	1.488	3.323	1.488
-198.255	-201.785	7.063	3.277	1.496	3.277	1.496
-198.342	-201.771	7.062	3.280	1.552	3.280	1.552
-198.291	-201.636	7.149	3.206	1.422	3.206	1.422
-198.206	-201.700	7.041	3.188	1.484	3.188	1.484
-198.267	-201.821	7.107	3.227	1.473	3.227	1.473
-198.254	-201.733	7.074	3.192	1.489	3.192	1.489
-198.223	-201.707	7.082	3.150	1.458	3.150	1.458
-198.246	-201.550	7.106	3.114	1.498	3.114	1.498
-198.238	-201.822	7.065	3.269	1.478	3.269	1.478
-198.172	-201.535	7.107	3.149	1.454	3.149	1.454
-198.336	-201.888	7.065	3.362	1.512	3.362	1.512
-198.239	-201.727	7.136	3.271	1.457	3.271	1.457
-198.243	-201.836	7.116	3.251	1.453	3.251	1.453
-198.232	-201.849	7.091	3.216	1.471	3.216	1.471
-198.286	-201.654	7.122	3.264	1.497	3.264	1.497
-198.285	-201.771	7.099	3.237	1.451	3.237	1.451
-198.274	-201.997	7.085	3.319	1.453	3.319	1.453
-198.217	-201.652	7.146	3.156	1.426	3.156	1.426
-198.200	-201.647	7.118	3.166	1.499	3.166	1.499
-198.230	-201.669	7.125	3.179	1.440	3.179	1.440
-198.186	-201.613	7.122	3.147	1.416	3.147	1.416
-198.289	-201.807	7.065	3.256	1.522	3.256	1.522
-198.279	-201.821	7.102	3.311	1.530	3.311	1.530
-198.276	-201.576	7.134	3.112	1.465	3.112	1.465
-198.332	-201.712	7.156	3.115	1.431	3.115	1.431
-198.261	-201.683	7.094	3.184	1.486	3.184	1.486
-198.294	-201.713	7.150	3.107	1.442	3.107	1.442
-198.278	-201.746	7.085	3.357	1.481	3.357	1.481
-198.251	-201.651	7.197	3.111	1.389	3.111	1.389
-198.271	-201.735	7.092	3.103	1.487	3.103	1.487
-198.265	-201.723	7.109	3.204	1.471	3.204	1.471
-198.244	-201.634	7.143	3.114	1.446	3.114	1.446
-198.351	-201.807	7.117	3.258	1.498	3.258	1.498
-198.192	-201.622	7.113	3.131	1.432	3.131	1.432
-198.342	-201.704	7.181	3.185	1.418	3.185	1.418
-198.224	-201.674	7.136	3.202	1.450	3.202	1.450
-198.333	-201.661	7.142	3.124	1.478	3.124	1.478
-198.242	-201.794	7.098	3.249	1.489	3.249	1.489
-198.313	-201.766	7.051	3.207	1.550	3.207	1.550
-198.481	-201.746	7.132	3.272	1.524	3.272	1.524
-198.205	-201.783	7.119	3.196	1.433	3.196	1.433
-198.295	-201.623	7.132	3.167	1.436	3.167	1.436
-198.315	-201.747	7.129	3.117	1.463	3.117	1.463
-198.219	-201.648	7.125	3.151	1.545	3.151	1.545
-198.264	-201.758	7.066	3.306	1.530	3.306	1.530
-198.261	-201.557	7.172	3.085	1.453	3.085	1.453
-198.291	-201.821	7.045	3.295	1.510	3.295	1.510
-198.387	-201.841	7.054	3.297	1.587	3.297	1.587
-198.202	-201.573	7.109	3.074	1.449	3.074	1.449
-198.231	-201.735	7.158	3.158	1.444	3.158	1.444
-198.178	-201.558	7.164	3.049	1.427	3.049	1.427
-198.234	-201.571	7.159	3.062	1.450	3.062	1.450
-198.261	-201.730	7.147	3.122	1.504	3.122	1.504
-198.232	-201.482	7.155	3.037	1.488	3.037	1.488
-198.267	-201.650	7.095	3.197	1.541	3.197	1.541
-198.233	-201.612	7.172	3.020	1.462	3.020	1.462
-198.307	-201.704	7.127	3.196	1.464	3.196	1.464
-198.188	-201.608	7.147	3.062	1.446	3.062	1.446
-198.242	-201.814	7.120	3.263	1.450	3.263	1.450
-198.258	-201.737	7.120	3.244	1.475	3.244	1.475
-198.251	-201.704	7.156	3.145	1.405	3.145	1.405
-198.263	-201.826	7.079	3.259	1.475	3.259	1.475
-198.293	-201.748	7.089	3.272	1.522	3.272	1.522
-198.333	-201.740	7.150	3.251	1.479	3.251	1.479
-198.206	-201.495	7.210	3.082	1.429	3.082	1.429
-198.320	-201.821	7.069	3.275	1.526	3.275	1.526
-198.302	-201.599	7.147	3.119	1.516	3.119	1.516
-198.337	-201.734	7.137	3.265	1.459	3.265	1.459
-198.257	-201.612	7.160	3.096	1.441	3.096	1.441
-198.218	-201.653	7.162	3.116	1.412	3.116	1.412
-198.330	-201.750	7.113	3.220	1.489	3.220	1.489
-198.281	-201.597	7.188	3.124	1.410	3.124	1.410
-198.274	-201.695	7.122	3.193	1.463	3.193	1.463
-198.284	-201.753	7.129	3.227	1.476	3.227	1.476
-198.222	-201.488	7.184	3.048	1.418	3.048	1.418
-198.303	-201.601	7.130	3.118	1.469	3.118	1.469
-198.231	-201.573	7.156	3.143	1.451	3.143	1.451
-198.211	-201.749	7.102	3.142	1.458	3.142	1.458
-198.257	-201.615	7.165	3.138	1.422	3.138	1.422
-198.304	-201.561	7.117	3.060	1.514	3.060	1.514
-198.251	-201.699	7.143	3.120	1.472	3.120	1.472
-198.388	-201.812	7.173	3.224	1.455	3.224	1.455
-198.362	-201.644	7.165	3.158	1.450	3.158	1.450
-198.249	-201.555	7.162	3.064	1.426	3.064	1.426
-198.235	-201.769	7.159	3.259	1.439	3.259	1.439
-198.354	-201.828	7.196	3.297	1.431	3.297	1.431
-198.326	-201.747	7.071	3.252	1.551	3.252	1.551
-198.329	-201.812	7.152	3.181	1.472	3.181	1.472
-198.284	-201.713	7.099	3.178	1.455	3.178	1.455
-198.297	-201.608	7.184	3.156	1.407	3.156	1.407
-198.277	-201.694	7.198	3.131	1.410	3.131	1.410
-198.263	-201.681	7.127	3.143	1.491	3.143	1.491
-198.286	-201.720	7.170	3.190	1.419	3.190	1.419
-198.241	-201.731	7.107	3.250	1.497	3.250	1.497
-198.313	-201.777	7.149	3.196	1.450	3.196	1.450
-198.281	-201.621	7.203	3.122	1.395	3.122	1.395
-198.224	-201.462	7.203	3.021	1.402	3.021	1.402
-198.289	-201.670	7.164	3.171	1.473	3.171	1.473
-198.361	-201.742	7.138	3.228	1.459	3.228	1.459
-198.685	-202.338	7.108	3.860	1.507	3.860	1.507
-198.269	-201.559	7.227	2.993	1.388	2.993	1.388
-198.236	-201.705	7.166	3.191	1.402	3.191	1.402
-198.293	-201.631	7.161	3.159	1.459	3.159	1.459
-198.225	-201.565	7.156	3.103	1.451	3.103	1.451
-198.250	-201.626	7.187	3.124	1.416	3.124	1.416
-198.316	-201.679	7.115	3.137	1.530	3.137	1.530
-198.287	-201.471	7.191	2.936	1.434	2.936	1.434
-198.316	-201.764	7.134	3.229	1.432	3.229	1.432
-198.368	-201.751	7.215	3.143	1.379	3.143	1.379
-198.225	-201.725	7.138	3.215	1.419	3.215	1.419
-198.376	-201.602	7.168	3.098	1.437	3.098	1.437
-198.286	-201.605	7.165	3.121	1.420	3.121	1.420
-198.316	-201.593	7.159	3.101	1.464	3.101	1.464
-198.240	-201.490	7.199	3.024	1.412	3.024	1.412
-198.289	-201.703	7.210	3.119	1.431	3.119	1.431
-198.245	-201.539	7.138	3.039	1.475	3.039	1.475
-198.303	-201.547	7.141	3.065	1.472	3.065	1.472
-198.310	-201.734	7.112	3.242	1.469	3.242	1.469
-198.325	-201.666	7.188	3.159	1.380	3.159	1.380
-198.253	-201.613	7.184	3.060	1.409	3.060	1.409
-198.251	-201.482	7.159	3.004	1.518	3.004	1.518
-198.301	-201.734	7.199	3.111	1.430	3.111	1.430
-198.264	-201.494	7.136	2.984	1.488	2.984	1.488
-198.363	-201.698	7.153	3.079	1.406	3.079	1.406
-198.218	-201.415	7.174	2.942	1.461	2.942	1.461
-198.221	-201.554	7.145	3.032	1.452	3.032	1.452
-198.211	-201.508	7.176	2.967	1.453	2.967	1.453
-198.254	-201.523	7.198	3.017	1.434	3.017	1.434
-198.204	-201.601	7.172	3.031	1.415	3.031	1.415
-198.265	-201.697	7.122	3.144	1.450	3.144	1.450
-198.216	-201.394	7.199	2.921	1.458	2.921	1.458
-198.233	-201.549	7.163	2.988	1.422	2.988	1.422
-198.280	-201.571	7.165	3.070	1.453	3.070	1.453
-198.364	-201.630	7.195	3.093	1.428	3.093	1.428
-198.251	-201.746	7.123	3.192	1.481	3.192	1.481
-198.218	-201.770	7.073	3.288	1.527	3.288	1.527
-198.263	-201.483	7.166	2.978	1.456	2.978	1.456
-198.234	-201.365	7.198	2.898	1.415	2.898	1.415
-198.442	-201.934	7.053	3.421	1.666	3.421	1.666
-198.387	-201.706	7.246	3.214	1.400	3.214	1.400
-198.241	-201.432	7.206	2.948	1.383	2.948	1.383
-198.221	-201.619	7.159	3.141	1.434	3.141	1.434
-198.463	-201.956	7.130	3.516	1.470	3.516	1.470
-198.269	-201.572	7.132	3.099	1.439	3.099	1.439
-198.283	-201.730	7.145	3.178	1.473	3.178	1.473
-198.218	-201.487	7.180	3.046	1.413	3.046	1.413
-198.318	-201.660	7.172	3.093	1.478	3.093	1.478
-198.224	-201.530	7.198	3.031	1.385	3.031	1.385
-198.222	-201.467	7.199	2.949	1.378	2.949	1.378
-198.336	-201.672	7.162	3.160	1.453	3.160	1.453
-198.267	-201.555	7.172	3.098	1.421	3.098	1.421
-198.295	-201.423	7.163	2.934	1.498	2.934	1.498
-198.311	-201.542	7.170	3.082	1.473	3.082	1.473
-198.308	-201.731	7.201	3.275	1.418	3.275	1.418
-198.292	-201.758	7.137	3.170	1.460	3.170	1.460
-198.163	-201.473	7.170	3.014	1.420	3.014	1.420
-198.297	-201.493	7.244	2.964	1.368	2.964	1.368
-198.247	-201.450	7.183	2.946	1.420	2.946	1.420
-198.260	-201.448	7.204	2.977	1.397	2.977	1.397
-198.263	-201.435	7.196	2.987	1.416	2.987	1.416
-198.317	-201.600	7.136	3.125	1.475	3.125	1.475
-198.268	-201.468	7.197	2.929	1.414	2.929	1.414
-198.318	-201.586	7.173	3.053	1.409	3.053	1.409
-198.296	-201.816	7.119	3.326	1.483	3.326	1.483
-198.310	-201.376	7.229	2.842	1.432	2.842	1.432
-198.232	-201.528	7.214	2.970	1.421	2.970	1.421
-198.268	-201.447	7.175	2.910	1.456	2.910	1.456
-198.230	-201.432	7.197	3.005	1.402	3.005	1.402
-198.265	-201.414	7.223	2.912	1.362	2.912	1.362
-198.290	-201.490	7.210	2.949	1.389	2.949	1.389
-198.221	-201.449	7.153	2.996	1.446	2.996	1.446
-198.259	-201.475	7.147	2.986	1.434	2.986	1.434
-198.262	-201.498	7.222	2.967	1.367	2.967	1.367
-198.357	-201.546	7.206	3.031	1.530	3.031	1.530
-198.317	-201.568	7.193	2.924	1.423	2.924	1.423
-198.212	-201.412	7.158	2.943	1.439	2.943	1.439
-198.244	-201.442	7.191	2.936	1.452	2.936	1.452
-198.274	-201.443	7.171	2.971	1.425	2.971	1.425
-198.341	-201.642	7.189	3.087	1.439	3.087	1.439
-198.227	-201.472	7.190	2.894	1.408	2.894	1.408
-198.256	-201.383	7.210	2.892	1.422	2.892	1.422
-198.227	-201.540	7.176	3.025	1.417	3.025	1.417
-198.236	-201.475	7.198	2.989	1.387	2.989	1.387
-198.224	-201.450	7.163	2.963	1.405	2.963	1.405
-198.261	-201.566	7.146	3.024	1.478	3.024	1.478
-198.225	-201.445	7.195	2.942	1.403	2.942	1.403
-198.295	-201.579	7.155	3.000	1.508	3.000	1.508
-198.313	-201.450	7.211	2.905	1.453	2.905	1.453
-198.270	-201.561	7.127	3.019	1.407	3.019	1.407
-198.312	-201.597	7.169	3.057	1.509	3.057	1.509
-198.433	-201.658	7.175	3.176	1.521	3.176	1.521
-198.262	-201.445	7.235	2.929	1.352	2.929	1.352
-198.212	-201.437	7.207	2.903	1.376	2.903	1.376
-198.202	-201.474	7.187	2.943	1.376	2.943	1.376
-198.221	-201.445	7.192	2.923	1.431	2.923	1.431
-198.234	-201.507	7.159	2.943	1.431	2.943	1.431
-198.279	-201.497	7.187	3.007	1.436	3.007	1.436
-198.307	-201.554	7.192	2.944	1.404	2.944	1.404
-198.216	-201.379	7.212	2.917	1.378	2.917	1.378
-198.291	-201.466	7.151	2.925	1.420	2.925	1.420
-198.306	-201.509	7.196	3.049	1.425	3.049	1.425
-198.309	-201.426	7.187	2.939	1.436	2.939	1.436
-198.259	-201.452	7.204	2.905	1.365	2.905	1.365
-198.345	-201.604	7.145	3.055	1.450	3.055	1.450
-198.208	-201.351	7.266	2.842	1.376	2.842	1.376
-198.311	-201.407	7.241	2.810	1.417	2.810	1.417
-198.260	-201.323	7.200	2.862	1.405	2.862	1.405
-198.315	-201.543	7.182	2.999	1.437	2.999	1.437
-198.205	-201.361	7.172	2.907	1.436	2.907	1.436
-198.348	-201.447	7.187	2.936	1.431	2.936	1.431
-198.265	-201.495	7.234	2.908	1.371	2.908	1.371
-198.271	-201.592	7.163	3.079	1.445	3.079	1.445
-198.287	-201.419	7.203	2.939	1.381	2.939	1.381
-198.339	-201.640	7.182	3.047	1.437	3.047	1.437
-198.311	-201.508	7.169	2.961	1.443	2.961	1.443
-198.303	-201.526	7.197	3.026	1.427	3.026	1.427
-198.294	-201.427	7.179	2.979	1.430	2.979	1.430
-198.268	-201.454	7.221	2.926	1.404	2.926	1.404
-198.224	-201.410	7.216	2.905	1.392	2.905	1.392
-198.233	-201.536	7.195	2.948	1.404	2.948	1.404
-198.380	-201.369	7.238	2.854	1.438	2.854	1.438
-198.211	-201.383	7.198	2.880	1.388	2.880	1.388
-198.378	-201.738	7.170	3.120	1.420	3.120	1.420
-198.380	-201.683	7.107	3.192	1.486	3.192	1.486
-198.225	-201.427	7.192	2.916	1.424	2.916	1.424
-198.238	-201.519	7.204	3.014	1.417	3.014	1.417
-198.282	-201.437	7.275	2.801	1.344	2.801	1.344
-198.239	-201.467	7.178	2.950	1.441	2.950	1.441
-198.293	-201.545	7.189	2.994	1.429	2.994	1.429
-198.223	-201.320	7.197	2.897	1.425	2.897	1.425
-198.251	-201.365	7.176	2.921	1.427	2.921	1.427
-198.254	-201.371	7.239	2.856	1.433	2.856	1.433
-198.369	-201.548	7.271	2.945	1.381	2.945	1.381
-198.345	-201.738	7.198	3.109	1.470	3.109	1.470
-198.172	-201.392	7.191	2.960	1.397	2.960	1.397
-198.247	-201.382	7.232	2.893	1.355	2.893	1.355
-198.255	-201.529	7.229	2.932	1.396	2.932	1.396
-198.291	-201.485	7.168	3.027	1.477	3.027	1.477
-198.248	-201.378	7.259	2.867	1.343	2.867	1.343
-198.349	-201.579	7.144	3.048	1.466	3.048	1.466
-198.308	-201.530	7.144	3.067	1.495	3.067	1.495
-198.242	-201.410	7.194	2.898	1.400	2.898	1.400
-198.261	-201.356	7.225	2.818	1.376	2.818	1.376
-198.302	-201.530	7.187	2.970	1.410	2.970	1.410
-198.318	-201.389	7.200	2.923	1.425	2.923	1.425
-198.445	-201.645	7.209	3.118	1.504	3.118	1.504
-198.227	-201.487	7.219	2.942	1.378	2.942	1.378
-198.264	-201.517	7.146	2.971	1.472	2.971	1.472
-198.277	-201.343	7.268	2.853	1.386	2.853	1.386
-198.240	-201.336	7.248	2.801	1.357	2.801	1.357
-198.229	-201.470	7.170	2.951	1.416	2.951	1.416
-198.232	-201.352	7.245	2.797	1.394	2.797	1.394
-198.404	-201.568	7.201	3.043	1.436	3.043	1.436
-198.274	-201.470	7.195	2.974	1.423	2.974	1.423
-198.264	-201.420	7.239	2.932	1.411	2.932	1.411
-198.235	-201.528	7.224	2.950	1.381	2.950	1.381
-198.328	-201.467	7.255	2.939	1.392	2.939	1.392
-198.255	-201.400	7.233	2.860	1.418	2.860	1.418
-198.281	-201.567	7.238	3.019	1.395	3.019	1.395
-198.345	-201.484	7.226	2.943	1.396	2.943	1.396
-198.298	-201.468	7.199	2.926	1.396	2.926	1.396
-198.361	-201.568	7.203	2.964	1.452	2.964	1.452
-198.252	-201.454	7.193	2.949	1.396	2.949	1.396
-198.264	-201.490	7.197	2.994	1.443	2.994	1.443
-198.293	-201.417	7.210	2.889	1.431	2.889	1.431
-198.210	-201.422	7.200	2.840	1.398	2.840	1.398
-198.205	-201.414	7.258	2.819	1.359	2.819	1.359
-198.259	-201.434	7.222	2.923	1.371	2.923	1.371
-198.350	-201.675	7.235	3.096	1.373	3.096	1.373
-198.295	-201.415	7.228	2.938	1.442	2.938	1.442
-198.342	-201.564	7.169	3.063	1.495	3.063	1.495
-198.324	-201.526	7.185	2.971	1.435	2.971	1.435
-198.187	-201.500	7.203	3.021	1.397	3.021	1.397
-198.306	-201.339	7.254	2.814	1.417	2.814	1.417
-198.286	-201.365	7.203	2.921	1.409	2.921	1.409
-198.363	-201.677	7.192	3.105	1.493	3.105	1.493
-198.233	-201.372	7.227	2.817	1.370	2.817	1.370
-198.318	-201.477	7.211	2.929	1.450	2.929	1.450
-198.286	-201.531	7.169	3.028	1.485	3.028	1.485
-198.242	-201.312	7.237	2.851	1.441	2.851	1.441
-198.274	-201.412	7.226	2.864	1.415	2.864	1.415
-198.201	-201.369	7.191	2.879	1.425	2.879	1.425
-198.231	-201.362	7.225	2.837	1.388	2.837	1.388
-198.280	-201.400	7.211	2.900	1.400	2.900	1.400
-198.276	-201.411	7.215	2.860	1.389	2.860	1.389
-198.301	-201.343	7.188	2.840	1.463	2.840	1.463
-198.306	-201.358	7.254	2.795	1.359	2.795	1.359
-198.270	-201.395	7.189	2.848	1.417	2.848	1.417
-198.272	-201.406	7.221	2.904	1.421	2.904	1.421
-198.291	-201.510	7.209	2.942	1.426	2.942	1.426
-198.282	-201.356	7.229	2.821	1.402	2.821	1.402
-198.223	-201.368	7.215	2.876	1.401	2.876	1.401
-198.232	-201.433	7.233	2.824	1.386	2.824	1.386
-198.232	-201.392	7.237	2.889	1.394	2.889	1.394
-198.296	-201.476	7.206	2.960	1.411	2.960	1.411
-198.239	-201.431	7.206	2.923	1.392	2.923	1.392
-198.271	-201.468	7.243	2.942	1.358	2.942	1.358
-198.286	-201.337	7.248	2.831	1.405	2.831	1.405
-198.199	-201.467	7.193	2.942	1.388	2.942	1.388
-198.302	-201.395	7.228	2.873	1.434	2.873	1.434
-198.260	-201.361	7.235	2.843	1.409	2.843	1.409
-198.234	-201.398	7.207	2.926	1.403	2.926	1.403
-198.455	-201.749	7.188	3.192	1.434	3.192	1.434
-198.282	-201.403	7.238	2.879	1.391	2.879	1.391
-198.195	-201.352	7.254	2.832	1.364	2.832	1.364
-198.278	-201.419	7.225	2.969	1.406	2.969	1.406
-198.298	-201.347	7.258	2.796	1.399	2.796	1.399
-198.262	-201.387	7.235	2.838	1.419	2.838	1.419
-198.212	-201.387	7.220	2.869	1.390	2.869	1.390
-198.283	-201.530	7.238	2.902	1.403	2.902	1.403
-198.387	-201.576	7.204	3.097	1.432	3.097	1.432
-198.347	-201.667	7.194	3.129	1.413	3.129	1.413
-198.285	-201.545	7.229	2.921	1.380	2.921	1.380
-198.337	-201.503	7.210	2.984	1.414	2.984	1.414
-198.272	-201.376	7.210	2.906	1.437	2.906	1.437
-198.465	-201.930	7.059	3.459	1.726	3.459	1.726
-198.290	-201.605	7.203	3.074	1.376	3.074	1.376
-198.311	-201.461	7.267	2.904	1.410	2.904	1.410
-198.251	-201.470	7.241	2.861	1.361	2.861	1.361
-198.291	-201.307	7.277	2.780	1.352	2.780	1.352
-198.255	-201.334	7.230	2.840	1.369	2.840	1.369
-198.246	-201.365	7.233	2.896	1.394	2.896	1.394
-198.252	-201.439	7.245	2.923	1.380	2.923	1.380
-198.266	-201.556	7.144	3.065	1.480	3.065	1.480
-198.372	-201.643	7.227	3.141	1.414	3.141	1.414
-198.412	-201.530	7.248	3.015	1.408	3.015	1.408
-198.209	-201.485	7.209	3.013	1.424	3.013	1.424
-198.290	-201.432	7.210	2.935	1.393	2.935	1.393
-198.279	-201.410	7.240	2.853	1.357	2.853	1.357
-198.413	-201.831	7.199	3.271	1.419	3.271	1.419
-198.244	-201.426	7.249	2.955	1.377	2.955	1.377
-198.341	-201.592	7.209	3.071	1.440	3.071	1.440
-198.230	-201.299	7.239	2.786	1.358	2.786	1.358
-198.217	-201.269	7.272	2.792	1.341	2.792	1.341
-198.304	-201.305	7.291	2.799	1.385	2.799	1.385
-198.360	-201.528	7.205	3.080	1.445	3.080	1.445
-198.291	-201.387	7.235	2.832	1.492	2.832	1.492
-198.292	-201.236	7.256	2.767	1.465	2.767	1.465
-198.492	-201.833	7.186	3.241	1.487	3.241	1.487
-198.247	-201.565	7.193	3.008	1.440	3.008	1.440
-198.317	-201.553	7.183	2.997	1.467	2.997	1.467
-198.279	-201.389	7.266	2.829	1.355	2.829	1.355
-198.313	-201.544	7.223	3.043	1.405	3.043	1.405
-198.262	-201.454	7.216	2.994	1.418	2.994	1.418
-198.399	-201.790	7.163	3.289	1.535	3.289	1.535
-198.311	-201.444	7.288	2.895	1.393	2.895	1.393
-198.373	-201.470	7.239	2.901	1.420	2.901	1.420
-198.285	-201.430	7.283	2.844	1.384	2.844	1.384
-198.311	-201.475	7.229	2.934	1.376	2.934	1.376
-198.247	-201.555	7.205	2.995	1.413	2.995	1.413
-198.239	-201.333	7.277	2.894	1.374	2.894	1.374
-198.247	-201.508	7.197	3.009	1.402	3.009	1.402
-198.279	-201.500	7.241	2.968	1.385	2.968	1.385
-198.298	-201.438	7.185	2.921	1.445	2.921	1.445
-198.185	-201.355	7.267	2.854	1.379	2.854	1.379
-198.250	-201.436	7.219	2.978	1.428	2.978	1.428
-198.272	-201.404	7.228	2.971	1.395	2.971	1.395
-198.324	-201.637	7.210	3.018	1.380	3.018	1.380
-198.320	-201.517	7.209	3.034	1.404	3.034	1.404
-198.310	-201.434	7.275	2.941	1.359	2.941	1.359
-198.343	-201.592	7.229	3.102	1.423	3.102	1.423
-198.315	-201.435	7.242	2.920	1.391	2.920	1.391
-198.374	-201.408	7.288	2.938	1.352	2.938	1.352
-198.405	-201.581	7.248	3.080	1.392	3.080	1.392
-198.330	-201.361	7.294	2.862	1.378	2.862	1.378
-198.313	-201.508	7.268	2.864	1.371	2.864	1.371
-198.252	-201.445	7.270	2.894	1.351	2.894	1.351
-198.356	-201.431	7.240	2.990	1.439	2.990	1.439
-198.346	-201.399	7.244	2.871	1.424	2.871	1.424
-198.419	-201.459	7.240	2.952	1.432	2.952	1.432
-198.386	-201.507	7.235	3.012	1.454	3.012	1.454
-198.359	-201.406	7.276	2.835	1.400	2.835	1.400
-198.263	-201.414	7.242	2.888	1.390	2.888	1.390
-198.353	-201.381	7.237	2.844	1.401	2.844	1.401
-198.358	-201.307	7.312	2.739	1.395	2.739	1.395
-198.255	-201.332	7.267	2.866	1.365	2.866	1.365
-198.292	-201.310	7.298	2.756	1.405	2.756	1.405
-198.274	-201.343	7.262	2.871	1.378	2.871	1.378
-198.267	-201.376	7.317	2.890	1.337	2.890	1.337
-198.410	-201.526	7.227	2.923	1.399	2.923	1.399
-198.315	-201.522	7.216	2.928	1.477	2.928	1.477
-198.361	-201.394	7.269	2.903	1.395	2.903	1.395
-198.543	-201.707	7.194	3.286	1.580	3.286	1.580
-198.302	-201.351	7.289	2.919	1.330	2.919	1.330
-198.354	-201.390	7.268	2.885	1.376	2.885	1.376
-198.310	-201.296	7.286	2.850	1.382	2.850	1.382
-198.261	-201.395	7.280	2.852	1.349	2.852	1.349
