EUBO_ave, ELBO_ave, ESS, EUBO_os, ELBO_os, EUBO_ag, ELBO_ag, KLs_eta_ex_os, KLs_eta_in_os, KL_z_ex_os, KL_z_in_os, KLs_eta_ex_ag, KLs_eta_in_ag, KL_z_ex_ag, KL_z_in_ag
-163.639343262, -184.094299316, 1.33320403099, -169.923278809, -193.78263855, -162.578491211, -181.250305176, 45.7382164001, 25.056974411, 4.79495382309, 5.53921794891, 36.89894104, 21.9570732117, 2.71075773239, 2.38807845116
-163.124206543, -184.212600708, 1.29763889313, -170.59777832, -196.391555786, -161.809341431, -182.633178711, 50.0367660522, 30.2889785767, 3.95188069344, 3.92213344574, 41.048084259, 25.72224617, 4.09365797043, 2.87540340424
-169.201660156, -191.358963013, 1.33959639072, -176.018676758, -202.96105957, -169.827697754, -190.565628052, 51.3951072693, 26.4997272491, 4.15598917007, 4.35872364044, 41.2824859619, 25.5671138763, 3.60798573494, 2.51489949226
-168.644195557, -189.412017822, 1.37089323997, -174.670135498, -202.399139404, -169.446365356, -187.521835327, 51.7869720459, 25.9001522064, 3.97261571884, 4.47966957092, 37.1698036194, 21.9743995667, 3.48400139809, 3.20506072044
-157.901077271, -174.171386719, 1.38921570778, -162.069869995, -183.716583252, -157.055877686, -173.379623413, 41.2506828308, 29.2604293823, 4.48855781555, 5.06985187531, 31.2895793915, 21.8912639618, 3.35270881653, 3.23413181305
-156.620895386, -174.462463379, 1.39312815666, -160.520629883, -181.530075073, -156.722702026, -173.058334351, 39.8161849976, 24.7192230225, 3.62550926208, 4.21218729019, 33.3415908813, 21.6296653748, 2.6089193821, 2.19908118248
-159.804992676, -178.460113525, 1.41137802601, -164.137741089, -187.594329834, -158.08380127, -176.777893066, 42.1651229858, 26.4644794464, 4.29565048218, 3.80378818512, 33.1097793579, 21.6850528717, 2.98269891739, 2.50544881821
-168.430389404, -191.219909668, 1.32794797421, -176.912399292, -201.760452271, -168.203186035, -191.045974731, 52.5970916748, 27.1378154755, 5.2766418457, 4.41078519821, 41.5300102234, 25.7278823853, 3.58185124397, 2.81678318977
-162.424957275, -182.746002197, 1.39752721786, -166.743804932, -193.506256104, -162.801391602, -182.147506714, 47.1066169739, 25.1812667847, 4.54658985138, 3.59605813026, 37.7596282959, 27.5631103516, 3.29816460609, 2.53132724762
-159.722320557, -180.439804077, 1.34234857559, -167.136077881, -198.463119507, -158.581390381, -179.02154541, 53.3299064636, 27.5292110443, 4.31732940674, 4.84425735474, 37.6002235413, 23.4365787506, 2.61944103241, 2.04031014442
-163.482925415, -183.154281616, 1.37170517445, -169.484283447, -197.964279175, -162.529006958, -182.511627197, 50.7779350281, 30.746843338, 3.7037551403, 3.39400601387, 34.6910552979, 24.1618671417, 3.62898182869, 2.95170021057
-157.340911865, -176.177246094, 1.37004506588, -162.432632446, -185.848327637, -156.76008606, -176.10798645, 44.2389755249, 23.5051898956, 4.30278205872, 4.54632234573, 32.8592224121, 22.5537052155, 2.67745113373, 2.48703789711
-158.345794678, -174.274291992, 1.3783993721, -165.036682129, -183.47454834, -158.029968262, -173.358657837, 38.6677932739, 26.2517261505, 3.3448908329, 3.25709676743, 28.386674881, 19.6630420685, 2.81025147438, 2.6034579277
-164.884994507, -185.130508423, 1.326410532, -170.857269287, -197.1537323, -164.417572021, -184.072616577, 48.342338562, 29.6255245209, 4.92283010483, 5.35213947296, 37.2586631775, 26.7197208405, 3.212018013, 2.64439296722
-159.331375122, -177.912185669, 1.32546138763, -163.328567505, -186.41267395, -159.551681519, -176.696136475, 41.4293899536, 23.607416153, 3.79905056953, 3.70459413528, 33.5535736084, 18.6554298401, 3.54710364342, 2.91342949867
-161.486877441, -180.164993286, 1.37764370441, -169.978439331, -193.300918579, -160.16394043, -178.74671936, 46.4393768311, 30.4373760223, 3.09730958939, 3.38063812256, 34.8485145569, 22.0537815094, 3.30837702751, 2.64770388603
-166.237731934, -186.206268311, 1.34269809723, -173.411178589, -197.734161377, -166.532501221, -186.041168213, 48.7431793213, 29.7739677429, 4.37465143204, 3.94409370422, 37.7085418701, 23.2974071503, 4.22021436691, 2.76651358604
-155.763412476, -172.315933228, 1.42598998547, -159.356781006, -179.326705933, -155.807525635, -171.53112793, 38.656993866, 27.5267009735, 2.70853114128, 2.89143848419, 32.7676353455, 24.0745677948, 2.90439510345, 2.20298886299
-162.712417603, -180.958282471, 1.33110642433, -168.145843506, -188.772445679, -161.973434448, -178.873275757, 45.0922088623, 29.3416671753, 4.17418813705, 4.80223989487, 35.4838409424, 24.9566326141, 2.58727741241, 2.20321536064
-158.906723022, -177.274703979, 1.39754772186, -165.331878662, -189.670715332, -157.640335083, -174.719512939, 45.8030662537, 29.9133110046, 4.3542432785, 4.58011484146, 33.4487762451, 23.6276779175, 2.94608616829, 2.77361750603
-155.514938354, -170.695037842, 1.38796305656, -159.833786011, -178.226348877, -155.44593811, -170.619827271, 35.8393058777, 25.9640674591, 3.26225376129, 3.64035892487, 28.7762565613, 20.1102657318, 2.97988128662, 2.80019044876
-157.693313599, -175.250366211, 1.3676006794, -163.058441162, -186.260437012, -156.914291382, -174.041152954, 45.1205406189, 31.4903831482, 3.26965403557, 3.04075098038, 33.1716804504, 25.1889705658, 3.10346698761, 2.5892996788
-159.440734863, -177.511154175, 1.36466872692, -162.328170776, -183.505081177, -158.879989624, -176.42237854, 39.9637718201, 28.4697170258, 3.3369307518, 2.87122559547, 33.1475372314, 22.2038230896, 3.32253241539, 2.72568845749
-162.398330688, -182.69203186, 1.31354022026, -167.786773682, -191.968307495, -162.415496826, -182.417190552, 48.256603241, 30.0244121552, 3.97867059708, 3.63314962387, 38.0385665894, 25.028087616, 3.03209352493, 2.44389653206
-167.384979248, -191.771636963, 1.29829144478, -176.934936523, -207.420898438, -166.45703125, -188.840423584, 59.8496437073, 28.884677887, 5.70487260818, 4.24005556107, 42.4205513, 25.5011482239, 3.381108284, 2.97652626038
-164.308776855, -184.905212402, 1.3034901619, -170.993606567, -199.555969238, -162.425308228, -182.997207642, 49.9839363098, 28.9534244537, 3.26804876328, 3.29833316803, 40.423122406, 26.3571414948, 3.56905150414, 3.30289268494
-163.125411987, -182.182601929, 1.33705091476, -166.077346802, -192.519042969, -161.74079895, -180.632202148, 44.0469589233, 23.321308136, 3.69155311584, 2.75736880302, 33.998550415, 21.9706268311, 3.24483728409, 2.26318693161
-161.082717896, -180.595626831, 1.33138644695, -168.970016479, -195.777404785, -159.412689209, -178.985641479, 51.1143417358, 25.8959617615, 5.21420907974, 3.66723775864, 36.6558876038, 23.4282341003, 3.04121541977, 2.41285777092
-159.439361572, -178.240356445, 1.40814602375, -167.789916992, -193.91734314, -158.274963379, -176.375137329, 49.4125328064, 24.9790210724, 3.38602352142, 4.23112249374, 36.3579216003, 21.2366714478, 3.09947228432, 2.36527109146
-154.344223022, -169.323608398, 1.43583190441, -159.874847412, -182.59223938, -153.63293457, -167.537460327, 39.6132850647, 22.9082546234, 2.89851021767, 3.31654548645, 26.7331371307, 18.9725723267, 3.01777768135, 2.21954631805
-160.402389526, -180.079956055, 1.35951650143, -165.942947388, -193.613769531, -160.916885376, -178.614868164, 50.2210845947, 24.8810787201, 5.91286373138, 3.73888540268, 35.4881744385, 22.2166824341, 3.21405601501, 2.62068653107
-157.510604858, -178.694595337, 1.37257063389, -165.20161438, -195.212799072, -157.369567871, -178.536087036, 55.3898429871, 23.183637619, 3.81735777855, 3.64735651016, 36.5326080322, 21.5106086731, 3.54545402527, 3.02865052223
-155.332183838, -172.671020508, 1.38147008419, -160.65171814, -185.60848999, -154.590393066, -171.330932617, 43.8329734802, 22.219877243, 4.7247300148, 3.79971194267, 30.6941013336, 18.821269989, 3.1872420311, 2.6174094677
-164.605606079, -185.868927002, 1.36024415493, -172.555221558, -200.433441162, -163.964569092, -184.290100098, 52.6572303772, 23.1939926147, 4.56383037567, 3.76037311554, 37.2730903625, 21.4038162231, 2.8039689064, 2.68028068542
-164.076385498, -182.505111694, 1.36642301083, -170.350646973, -193.735824585, -163.618087769, -181.885345459, 45.3054199219, 23.428730011, 4.09500265121, 4.11152935028, 33.4460754395, 23.6176567078, 2.69125080109, 2.61829185486
-158.396392822, -176.799118042, 1.36095380783, -163.412475586, -189.041305542, -158.668548584, -175.83380127, 45.597869873, 23.2208061218, 3.15035033226, 2.96757149696, 33.5601844788, 25.8125152588, 2.81967163086, 2.70723152161
-156.676803589, -172.533828735, 1.38873171806, -165.307388306, -185.99697876, -156.881866455, -171.449920654, 40.4588508606, 20.8321971893, 4.21900844574, 4.12730550766, 29.9753170013, 20.2404289246, 2.95361948013, 2.88005709648
-158.611328125, -175.072006226, 1.399512887, -165.8409729, -188.76953125, -158.572570801, -173.641403198, 43.0878257751, 22.4780426025, 4.63412284851, 4.36466169357, 30.0753955841, 20.5411205292, 3.28666543961, 2.94042682648
-159.878570557, -176.718338013, 1.35614383221, -167.927368164, -194.623840332, -158.804672241, -175.366546631, 49.2145996094, 24.8761940002, 4.49614286423, 4.53570079803, 31.3783836365, 23.2710113525, 2.27051520348, 1.95426607132
-155.079376221, -171.306655884, 1.37967514992, -161.246246338, -181.313903809, -155.213378906, -170.455413818, 38.3787918091, 21.9706172943, 3.4466445446, 3.24766111374, 30.4141120911, 18.8859329224, 2.72637724876, 2.60175204277
-162.892425537, -182.583786011, 1.2963821888, -170.05909729, -194.84954834, -161.494491577, -180.958450317, 48.6160430908, 29.1766624451, 4.070936203, 4.45938634872, 38.4154777527, 25.5385379791, 3.82301187515, 2.64734792709
-155.722213745, -172.708343506, 1.3380638361, -163.097763062, -185.085601807, -153.611038208, -170.655456543, 41.052646637, 22.5054225922, 3.69366002083, 3.427932024, 29.7526226044, 18.879776001, 3.10060667992, 2.53425526619
-158.182250977, -176.588989258, 1.32073199749, -163.402175903, -187.806915283, -159.823043823, -176.324935913, 43.1601219177, 25.6487483978, 3.39973139763, 3.22751307487, 32.8729820251, 22.7005157471, 3.05944681168, 3.00085091591
-157.70463562, -175.341949463, 1.35913944244, -161.598068237, -184.920547485, -157.404525757, -175.161712646, 41.1768302917, 25.2246189117, 3.2774169445, 3.00060915947, 32.6277618408, 22.2649288177, 2.65495228767, 2.23149728775
-162.845169067, -180.787796021, 1.3683962822, -167.559997559, -187.603302002, -162.266998291, -180.218200684, 39.7064437866, 25.8289203644, 4.00267124176, 3.98091650009, 33.5486068726, 22.7832221985, 3.73863196373, 3.42188835144
-155.0365448, -173.545425415, 1.40575826168, -160.173614502, -181.645812988, -152.998641968, -171.673431396, 38.501083374, 20.6217727661, 3.13018941879, 3.28064274788, 32.5505218506, 20.1741275787, 3.01420927048, 2.30770087242
-162.402572632, -180.385787964, 1.38677179813, -169.069625854, -192.700469971, -162.052261353, -177.562133789, 43.1163444519, 24.0197582245, 4.70906639099, 4.54496955872, 33.4468231201, 22.771188736, 2.80751180649, 2.39232063293
-152.92427063, -166.639205933, 1.44045865536, -159.533126831, -176.561431885, -151.259780884, -165.330841064, 34.6615982056, 24.8486938477, 3.39767789841, 3.76983213425, 26.8108901978, 20.3316326141, 2.74629640579, 2.47588372231
-162.444168091, -180.83934021, 1.3518974781, -167.121536255, -191.136535645, -161.310501099, -179.974868774, 46.3293151855, 28.8453884125, 3.24035167694, 3.90989279747, 35.0429725647, 24.6796970367, 3.43085503578, 2.81480956078
-161.982513428, -181.316696167, 1.33221101761, -167.858963013, -192.533081055, -161.563659668, -178.788574219, 49.6047477722, 29.1541728973, 3.61579608917, 3.58863711357, 35.6371650696, 26.029460907, 2.82109832764, 2.57104706764
-159.590240479, -176.84223938, 1.415823102, -164.264923096, -184.227584839, -159.65411377, -176.654724121, 38.6428489685, 24.7530612946, 2.85370349884, 3.11781978607, 31.178483963, 20.5185489655, 3.15522432327, 2.43587756157
-161.109466553, -179.359237671, 1.40178990364, -165.991607666, -188.856674194, -162.04927063, -178.019485474, 42.2057342529, 24.2148990631, 3.67182135582, 3.60370016098, 34.0586471558, 22.4313468933, 3.52857208252, 3.53795957565
-160.918716431, -180.566360474, 1.29922199249, -165.73324585, -189.744644165, -160.289367676, -179.959381104, 45.2750244141, 28.5695457458, 3.19148135185, 3.5494363308, 35.9722518921, 22.6596660614, 3.16723608971, 2.53290462494
-163.347122192, -185.052261353, 1.36914002895, -170.609863281, -196.576187134, -162.395843506, -184.169692993, 53.9922599792, 27.866891861, 4.39898920059, 4.15727901459, 38.51304245, 21.2912330627, 3.76776051521, 2.98981928825
-160.391555786, -179.703079224, 1.37049901485, -163.94770813, -187.986526489, -160.07850647, -178.308502197, 41.7699508667, 25.1458282471, 3.27061772346, 3.07077431679, 35.762336731, 27.1059379578, 2.99698829651, 2.43968367577
-160.297470093, -180.486022949, 1.33478534222, -166.150115967, -195.12171936, -159.112106323, -178.399749756, 50.4245605469, 25.8049907684, 4.13364744186, 3.88203144073, 36.8187637329, 23.269235611, 3.11508202553, 2.21952629089
-164.141265869, -185.622024536, 1.33127045631, -170.879333496, -196.252090454, -164.416091919, -184.17010498, 51.0549888611, 26.257976532, 2.56297850609, 2.30952167511, 41.0612297058, 24.8663845062, 3.59888148308, 3.18680477142
-159.61126709, -180.137924194, 1.32015347481, -168.405563354, -198.99659729, -158.562866211, -176.637008667, 54.0357322693, 23.9208869934, 4.01771211624, 3.83970308304, 34.3583984375, 21.7087230682, 3.03918433189, 3.0704741478
-168.125640869, -193.237945557, 1.3260807991, -178.891052246, -217.605209351, -166.180969238, -189.54838562, 68.8852844238, 27.7248764038, 3.58357429504, 3.08510780334, 43.6969490051, 26.3751907349, 3.06708455086, 2.29253768921
-155.212875366, -170.553207397, 1.38371121883, -159.997894287, -181.938171387, -154.405273438, -169.466995239, 40.4948539734, 23.5370540619, 2.7888109684, 2.42354130745, 28.6464138031, 19.5736618042, 2.86703634262, 2.30711555481
-162.149856567, -183.291870117, 1.37172245979, -171.571289062, -200.100646973, -160.731643677, -180.719680786, 51.0927429199, 24.5131664276, 3.73427510262, 4.11196708679, 38.2997207642, 24.3854370117, 2.95545864105, 2.44923830032
-161.761566162, -181.237533569, 1.34479784966, -166.770324707, -193.441482544, -161.417633057, -180.374816895, 49.6379776001, 24.5483055115, 3.18468141556, 2.9473593235, 35.4903068542, 21.1647758484, 2.90051817894, 2.54029130936
-151.61479187, -167.844284058, 1.45880734921, -156.282394409, -176.564788818, -149.141052246, -167.063491821, 39.552444458, 23.922996521, 2.69067525864, 2.71206307411, 30.5119514465, 22.4785842896, 3.06817293167, 2.69758152962
-152.642730713, -169.299362183, 1.39619386196, -156.538818359, -176.833633423, -152.181350708, -166.761520386, 36.6904754639, 19.362745285, 3.62373900414, 3.59115505219, 30.9622135162, 20.6849803925, 3.3733355999, 2.60207390785
-159.942214966, -178.576950073, 1.36306810379, -162.218536377, -185.061309814, -159.790542603, -178.866119385, 39.9884605408, 21.3885936737, 3.74276304245, 3.75986123085, 35.347984314, 21.8071708679, 3.31480097771, 2.75892448425
-152.651443481, -168.978668213, 1.39553129673, -156.47605896, -176.414291382, -152.105407715, -168.894485474, 38.6749458313, 22.5848064423, 2.89047551155, 2.68963718414, 31.0776195526, 20.9721508026, 2.42585849762, 2.14560580254
-159.417907715, -176.734939575, 1.42579329014, -165.776763916, -188.888061523, -158.774765015, -175.554550171, 42.2276954651, 24.6878547668, 2.5333135128, 2.81499409676, 32.3608818054, 19.1467285156, 2.91268706322, 2.91211986542
-157.38331604, -174.656402588, 1.37176692486, -164.117050171, -186.529998779, -155.666931152, -173.547988892, 41.3127746582, 22.6465435028, 2.79747843742, 2.85199403763, 30.8607635498, 18.4803924561, 3.26404380798, 2.43688488007
-158.665679932, -175.802124023, 1.38520753384, -164.466720581, -187.836914062, -158.204818726, -175.452835083, 41.0140724182, 23.187789917, 3.58525705338, 3.731985569, 32.7158279419, 21.8729839325, 2.82036066055, 2.19633197784
-158.084625244, -176.103607178, 1.45238912106, -163.427047729, -184.699295044, -156.6355896, -173.635528564, 42.1272468567, 25.7613582611, 3.64014410973, 3.97546052933, 34.4321517944, 20.0014190674, 3.17686533928, 2.47651147842
-160.971725464, -179.343261719, 1.32704329491, -164.202407837, -187.402984619, -159.941070557, -178.381546021, 43.0588722229, 22.4956283569, 3.67663812637, 3.54597997665, 36.5009803772, 22.7426567078, 2.82444572449, 1.94508635998
-155.412475586, -172.9243927, 1.38131856918, -160.341552734, -186.063873291, -154.285186768, -170.787246704, 47.5014190674, 25.6132965088, 3.14872074127, 2.6800904274, 32.2674560547, 22.2087306976, 2.77163171768, 2.17003893852
-161.308944702, -180.54045105, 1.34479045868, -167.317733765, -192.510162354, -162.674545288, -179.308395386, 46.9736557007, 28.2064743042, 4.02443599701, 3.45236134529, 35.2187652588, 20.3446674347, 3.2262468338, 2.56538820267
-153.069519043, -169.264221191, 1.36939620972, -160.937789917, -181.611663818, -151.504669189, -166.768280029, 40.8077316284, 24.5114479065, 2.98465275764, 3.04984951019, 30.3335285187, 20.8314151764, 2.72574806213, 2.18804621696
-158.668243408, -178.054840088, 1.404312253, -165.117385864, -192.150894165, -158.964401245, -176.675628662, 45.8164787292, 22.4085063934, 3.08445191383, 2.99453043938, 32.839717865, 18.9320201874, 2.41303467751, 2.33401632309
-158.049407959, -176.07484436, 1.38576388359, -165.336196899, -188.735916138, -157.805114746, -174.925445557, 43.3863716125, 25.7480182648, 3.43059754372, 3.62779521942, 31.9252319336, 20.0048122406, 2.6156167984, 2.42679786682
-154.491455078, -172.660903931, 1.35618746281, -158.420654297, -181.365142822, -154.927490234, -172.741333008, 42.476650238, 21.2854671478, 3.63381719589, 3.45162272453, 31.0316047668, 19.2165031433, 2.86124324799, 3.14415287971
-159.011993408, -178.20375061, 1.36213362217, -165.801223755, -191.337219238, -158.240112305, -176.945495605, 47.1007041931, 27.5688381195, 2.81022000313, 3.1483502388, 34.6176643372, 24.8726291656, 2.57320642471, 2.27549886703
-163.060836792, -186.563140869, 1.35722720623, -172.098220825, -204.194458008, -162.296890259, -185.393829346, 61.8518600464, 24.687505722, 3.9133605957, 3.73443508148, 38.8673667908, 22.7328262329, 4.96140813828, 3.10820531845
-156.254455566, -175.758087158, 1.38762867451, -164.006439209, -191.023345947, -154.459564209, -173.331359863, 48.2550163269, 24.969789505, 3.34068822861, 3.61848020554, 34.0762062073, 20.4206886292, 3.26672291756, 2.50375342369
-159.824020386, -181.028259277, 1.3955245018, -167.662872314, -196.179504395, -158.633285522, -178.317993164, 52.7618980408, 21.8456039429, 4.54173231125, 4.38475751877, 37.7988853455, 21.019109726, 2.79319000244, 2.13168764114
-164.720657349, -187.608337402, 1.3240197897, -170.721176147, -201.118209839, -165.437240601, -185.016189575, 52.3425521851, 28.0324821472, 3.64272236824, 3.40955209732, 39.8196525574, 26.4245319366, 2.74554991722, 2.15705561638
-152.313980103, -167.211639404, 1.47612714767, -158.029342651, -176.547058105, -150.364212036, -166.904342651, 37.0266189575, 20.6539802551, 3.40157222748, 3.8964600563, 29.4262866974, 19.1501293182, 3.2468047142, 2.61882972717
-157.233627319, -174.087478638, 1.38860201836, -163.123733521, -187.628952026, -156.266159058, -171.925064087, 45.0236663818, 24.3975543976, 3.50969719887, 4.22958993912, 30.6101531982, 20.2138633728, 2.55702114105, 2.37287688255
-167.493011475, -188.744003296, 1.30605649948, -175.681365967, -204.160934448, -166.198806763, -185.907836914, 53.8537826538, 29.3545207977, 4.21014261246, 4.70012235641, 39.7971115112, 26.6272220612, 3.55069732666, 2.78551268578
-159.611679077, -179.210678101, 1.31631028652, -166.871078491, -196.133102417, -159.156768799, -177.580627441, 51.7384376526, 26.5665206909, 3.24694943428, 3.70777010918, 35.2382583618, 22.4557476044, 3.11145973206, 2.60846734047
-158.237106323, -174.885070801, 1.42631924152, -162.713684082, -184.411499023, -159.072555542, -174.523498535, 42.8596763611, 27.5397930145, 3.34659719467, 3.68081116676, 32.643321991, 22.1213989258, 3.10337495804, 2.5211584568
-156.945358276, -172.322463989, 1.42050921917, -164.457015991, -184.333206177, -156.111358643, -171.624420166, 38.3747253418, 22.8233184814, 4.13997888565, 4.77727937698, 26.2116699219, 17.5616397858, 3.28866124153, 3.29387950897
-161.67414856, -183.011428833, 1.34150898457, -169.675094604, -195.417297363, -160.914779663, -180.728668213, 51.9030799866, 26.5062675476, 4.89732646942, 4.44422340393, 39.5795135498, 23.8938827515, 3.60397148132, 2.97358036041
-163.196517944, -182.698684692, 1.31050038338, -172.12890625, -198.161178589, -163.208984375, -181.444259644, 53.3881835938, 33.3430633545, 4.54380846024, 6.11980342865, 35.9775619507, 21.6742973328, 3.22805809975, 2.63235998154
-154.493774414, -171.521957397, 1.39532232285, -158.88520813, -178.438034058, -154.104324341, -170.793884277, 35.9497261047, 22.1559505463, 3.51645803452, 4.28885793686, 31.5900039673, 18.1204242706, 3.04884052277, 2.9826104641
-161.471817017, -180.890365601, 1.31323897839, -169.116409302, -191.90246582, -160.446472168, -180.01953125, 47.7599563599, 35.5977668762, 3.60929989815, 4.61472845078, 37.3074226379, 24.601808548, 2.35750174522, 2.22756648064
-162.507156372, -184.226577759, 1.31662917137, -171.412521362, -201.43145752, -162.239456177, -183.090286255, 55.9743080139, 30.4810123444, 3.39877772331, 3.92851471901, 40.4750061035, 24.019947052, 3.14187765121, 2.26006007195
-163.380279541, -185.383117676, 1.35417604446, -169.118209839, -197.300704956, -164.102401733, -182.526931763, 48.930015564, 26.2750396729, 3.67745614052, 2.98630976677, 38.4731941223, 23.7919406891, 3.6119055748, 2.4370238781
-167.012710571, -192.052597046, 1.33834683895, -177.181060791, -214.169525146, -165.278411865, -188.782165527, 64.7558135986, 32.3417930603, 3.19704127312, 3.62630581856, 46.5808944702, 25.6459102631, 2.93105745316, 2.90341711044
-166.240280151, -188.259429932, 1.33999216557, -171.409179688, -200.171020508, -165.180221558, -185.648742676, 50.4280776978, 26.4342460632, 3.85405397415, 4.25777196884, 40.745677948, 24.7388286591, 3.24933505058, 3.34077429771
-159.11869812, -178.254516602, 1.37206327915, -165.571411133, -191.871154785, -159.332092285, -177.348327637, 46.4329605103, 24.8149776459, 3.41702699661, 3.11859583855, 33.6254653931, 20.7704029083, 2.58913135529, 1.94964718819
-163.767562866, -182.78326416, 1.35379636288, -171.018051147, -196.627593994, -162.748092651, -181.477874756, 50.2122688293, 27.4251079559, 4.45009088516, 4.50366353989, 35.4214744568, 23.0000610352, 2.78887104988, 2.48471212387
-155.550643921, -172.949890137, 1.38764405251, -161.553039551, -186.528900146, -155.616149902, -171.35723877, 43.7481155396, 26.1476707458, 2.93439388275, 3.40238833427, 32.4147109985, 21.7125072479, 3.17733573914, 2.40560650826
-160.89263916, -179.928665161, 1.32247507572, -167.140045166, -194.693572998, -161.190673828, -179.474731445, 48.5322113037, 27.6885986328, 3.87630367279, 4.54603719711, 36.0191345215, 22.5459785461, 2.90879201889, 2.86372089386
-152.659378052, -168.113372803, 1.45950877666, -158.349838257, -178.424240112, -151.751754761, -166.89793396, 37.7358474731, 21.3403396606, 3.34325408936, 3.32877016068, 27.3622322083, 17.4396038055, 2.51938676834, 1.82826721668
-155.494949341, -170.823669434, 1.4015198946, -160.418533325, -179.07244873, -155.136245728, -170.348373413, 34.4665985107, 18.8502044678, 3.15750646591, 3.52625346184, 27.1988754272, 17.049118042, 2.74903249741, 2.36084222794
-161.39654541, -183.241912842, 1.32877123356, -166.28666687, -192.97467041, -159.645629883, -181.861343384, 46.0744132996, 25.1519012451, 2.64355754852, 2.55804562569, 38.5947189331, 23.5829219818, 2.84310173988, 2.28869009018
-163.198791504, -183.09854126, 1.40553045273, -165.447219849, -189.155975342, -163.80430603, -182.463302612, 42.8270149231, 24.7835865021, 3.6740424633, 2.67169809341, 36.7554550171, 21.043794632, 3.05762195587, 3.0681540966
-161.230789185, -180.34034729, 1.39322698116, -165.780685425, -189.954589844, -160.47026062, -178.829223633, 46.65001297, 28.3273162842, 3.30820775032, 3.21259093285, 36.1945037842, 24.4112739563, 2.98787879944, 2.45159339905
-164.28263855, -189.534133911, 1.36077511311, -169.718399048, -201.513473511, -163.092681885, -192.179244995, 53.6071472168, 25.2848014832, 3.93236851692, 4.50006723404, 45.9623031616, 25.7234344482, 3.49640464783, 3.32288551331
-156.837554932, -173.73109436, 1.38392496109, -163.707321167, -186.554000854, -155.582427979, -174.196426392, 41.196056366, 21.5936985016, 3.10460591316, 2.97193980217, 31.2388324738, 19.9788589478, 2.83566761017, 2.55011296272
-154.400939941, -170.076156616, 1.41597604752, -158.451705933, -179.349822998, -154.325698853, -169.979614258, 38.9982719421, 25.847328186, 2.34784317017, 2.18725991249, 30.124256134, 20.6689968109, 2.97846698761, 2.66682124138
-157.990219116, -175.391525269, 1.35578215122, -161.610748291, -183.86541748, -158.028198242, -173.912063599, 40.4590301514, 27.6972751617, 2.80762553215, 2.67960381508, 31.9043903351, 20.5283527374, 2.8300485611, 2.40925335884
-164.890930176, -183.666687012, 1.31412386894, -171.860397339, -196.10697937, -164.543716431, -182.56942749, 44.6834259033, 27.02825737, 3.54374885559, 3.68676233292, 35.3706283569, 21.8120536804, 2.8989584446, 2.5466094017
-168.919967651, -193.736312866, 1.29796671867, -178.628692627, -208.229187012, -168.476196289, -192.192382812, 60.7497367859, 26.0265769958, 4.24157094955, 3.72566127777, 44.34141922, 24.5919113159, 3.7781264782, 3.05702662468
-162.022415161, -183.025482178, 1.32649886608, -165.510131836, -192.70640564, -160.986129761, -182.565643311, 44.7622375488, 25.6268291473, 4.92909526825, 3.69416284561, 36.5424575806, 19.8034973145, 3.21401429176, 2.80115056038
-156.828063965, -174.530563354, 1.34887731075, -164.252593994, -188.315216064, -156.074035645, -173.254196167, 40.7680053711, 22.5484771729, 3.72642827034, 3.56253814697, 29.7469425201, 19.2858543396, 2.53298807144, 2.32324123383
-154.498291016, -172.574432373, 1.40750992298, -160.878631592, -184.322357178, -154.171447754, -170.986953735, 44.709400177, 24.3898067474, 3.24301886559, 3.71961092949, 33.9592208862, 20.6968021393, 3.73351716995, 2.88909077644
-156.640045166, -176.505142212, 1.36675202847, -163.361022949, -185.522262573, -155.510559082, -172.984664917, 45.5554847717, 23.7916889191, 3.56403326988, 3.57123970985, 34.6891441345, 19.926235199, 3.47038841248, 2.51732063293
-165.382766724, -187.04447937, 1.32302367687, -170.848907471, -199.088150024, -165.285598755, -185.901153564, 54.3135452271, 27.9963436127, 2.74927830696, 2.8351418972, 42.5436973572, 26.0877609253, 2.99712657928, 2.17076277733
-159.440246582, -178.118911743, 1.33555185795, -165.804046631, -189.295425415, -158.800918579, -177.670852661, 45.6780509949, 27.9909610748, 2.80403256416, 3.0892572403, 35.1630134583, 25.8868579865, 2.38230252266, 1.75271999836
-156.651016235, -174.121917725, 1.35235071182, -160.830276489, -181.280471802, -155.894256592, -172.398345947, 37.018661499, 22.6689109802, 3.34184837341, 3.3990623951, 33.2991638184, 20.6700534821, 3.2312271595, 2.9174926281
-158.902038574, -177.818283081, 1.39592885971, -165.97013855, -189.640625, -156.636672974, -175.316955566, 43.5875015259, 23.8655319214, 3.97825145721, 4.49907875061, 32.7047843933, 19.688243866, 3.23680591583, 2.90966582298
-163.568893433, -184.129379272, 1.28931951523, -169.560531616, -194.383102417, -162.305007935, -183.283004761, 46.0430450439, 27.4909172058, 3.57733273506, 4.32704734802, 38.7347183228, 24.5890274048, 3.06493902206, 2.99275898933
-164.305755615, -184.58026123, 1.33597183228, -170.544906616, -197.409622192, -163.403411865, -183.224380493, 48.0766563416, 26.450630188, 3.12260580063, 3.65681576729, 36.8527069092, 22.2085151672, 2.87236118317, 2.50888752937
-155.855026245, -172.228927612, 1.41940641403, -161.062652588, -180.250717163, -154.947860718, -172.019729614, 35.5065689087, 23.3720359802, 3.04892611504, 3.47897338867, 30.6647319794, 20.6485919952, 2.45505666733, 2.15371274948
