EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-209.225	-220.601	12.426	1.398	1.443	1.725	2.314
-204.423	-216.151	12.579	1.608	1.591	1.875	2.558
-214.162	-224.331	13.536	1.234	1.240	1.582	2.003
-210.093	-219.749	13.448	1.157	1.179	1.359	1.677
-202.021	-214.332	11.955	1.760	1.779	2.246	3.008
-201.229	-211.590	12.698	1.539	1.530	1.780	2.267
-204.977	-214.640	13.169	1.400	1.375	1.639	2.798
-220.202	-230.175	12.797	1.145	1.139	1.559	2.194
-201.711	-212.764	12.236	1.309	1.296	1.836	2.588
-208.491	-220.448	12.778	1.631	1.631	2.010	2.609
-204.969	-215.491	13.151	1.417	1.450	1.850	2.516
-213.043	-221.736	13.691	0.992	0.968	1.133	1.348
-210.247	-219.432	13.620	1.181	1.165	1.478	2.243
-209.286	-220.191	12.698	1.343	1.369	1.843	2.522
-202.163	-213.457	12.641	1.406	1.424	1.866	2.470
-203.696	-214.806	12.263	1.604	1.600	1.911	2.447
-205.533	-216.924	12.631	1.599	1.647	2.072	2.413
-212.718	-222.090	13.753	1.096	1.094	1.485	1.897
-205.682	-214.920	13.124	1.242	1.184	1.499	1.987
-209.078	-220.031	12.404	1.511	1.562	1.869	2.541
-203.812	-216.620	12.302	1.760	1.725	2.096	3.092
-198.525	-209.542	12.620	1.498	1.529	1.981	2.565
-219.598	-231.176	12.623	1.458	1.500	1.792	2.311
-214.734	-224.607	13.926	1.856	2.927	1.989	5.303
-212.413	-223.091	12.484	1.297	1.274	1.632	1.911
-205.197	-214.533	12.945	1.070	1.105	1.359	1.865
-201.719	-211.418	12.916	1.187	1.156	1.654	2.225
-209.227	-219.559	12.984	1.363	1.365	1.831	2.597
-215.354	-224.901	13.928	1.156	1.192	1.284	1.649
-213.254	-224.414	12.648	1.567	1.617	1.710	2.126
-213.802	-225.442	12.916	1.439	1.499	1.762	2.478
-205.481	-217.049	12.627	1.494	1.515	1.856	2.200
-211.057	-220.121	13.126	1.090	1.076	1.631	2.177
-210.729	-221.384	12.779	1.449	1.477	1.710	2.290
-204.070	-213.361	12.976	1.121	1.120	1.475	2.188
-205.412	-215.809	13.394	1.355	1.413	1.579	1.950
-207.563	-219.185	12.734	1.417	1.395	1.637	2.128
-202.658	-214.707	12.218	1.738	1.737	2.059	2.562
-207.436	-220.049	12.165	1.769	1.767	2.108	2.661
-220.655	-231.459	13.436	1.306	1.256	1.683	2.232
-205.741	-217.243	12.079	1.745	1.705	2.317	2.737
-208.199	-218.580	13.018	1.408	1.421	1.628	2.245
-206.197	-217.318	12.218	1.563	1.602	1.641	2.175
-203.555	-214.600	13.134	1.566	1.548	1.842	2.246
-216.307	-226.927	12.248	1.579	1.604	2.099	2.567
-209.999	-220.395	13.066	2.028	3.814	2.367	11.956
-213.155	-223.441	12.978	1.279	1.250	1.456	1.833
-207.683	-218.943	12.495	1.436	1.431	1.645	2.204
-199.838	-212.473	12.058	1.875	1.855	2.370	3.125
-205.477	-215.188	13.123	1.089	1.097	1.469	2.130
-204.540	-214.647	12.912	1.315	1.319	1.592	2.091
