EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-228.603	-244.645	5.728	24.429	39.818	3.398	3.831
-228.123	-244.153	5.707	24.097	38.275	3.353	3.811
-228.031	-244.059	5.722	24.388	39.527	3.399	3.826
-227.784	-243.735	5.716	23.958	38.453	3.245	3.712
-227.662	-243.487	5.724	23.896	39.628	3.293	3.735
-227.879	-243.565	5.717	23.925	38.547	3.259	3.661
-227.526	-243.145	5.720	23.482	37.911	3.259	3.642
-227.469	-243.264	5.718	23.377	37.749	3.128	3.606
-227.084	-242.606	5.725	23.186	38.013	3.086	3.590
-226.527	-241.982	5.723	22.812	37.867	3.077	3.523
-226.466	-241.884	5.717	22.683	36.861	3.124	3.680
-226.400	-241.816	5.724	22.725	37.780	2.945	3.378
-226.292	-241.701	5.722	22.602	37.380	2.999	3.429
-225.625	-240.722	5.733	21.925	36.236	2.905	3.357
-226.128	-241.201	5.734	22.226	36.865	2.906	3.387
-225.652	-240.552	5.739	21.834	36.144	2.843	3.288
-225.409	-240.381	5.736	21.500	35.299	2.841	3.301
-225.370	-240.274	5.744	21.131	34.741	2.844	3.230
-225.394	-240.023	5.754	21.238	34.628	2.782	3.295
-224.623	-239.327	5.744	20.620	33.639	2.777	3.222
-224.175	-238.932	5.749	20.294	33.584	2.760	3.216
-224.137	-238.605	5.754	20.341	33.469	2.706	3.064
-224.225	-238.672	5.751	20.043	32.895	2.719	3.135
-223.493	-237.949	5.763	19.448	31.490	2.742	3.119
-223.448	-237.649	5.762	19.373	31.231	2.633	3.062
-223.849	-238.048	5.782	19.081	30.943	2.649	3.045
-222.981	-237.236	5.769	18.925	31.052	2.595	3.025
-223.221	-237.498	5.764	18.660	30.631	2.613	3.003
-222.636	-236.832	5.770	18.384	29.954	2.618	3.032
-222.517	-236.722	5.774	18.156	29.495	2.575	2.943
-222.478	-236.359	5.785	17.967	29.503	2.528	3.052
-222.484	-236.430	5.780	17.646	28.274	2.589	3.006
-221.910	-235.686	5.797	17.235	27.965	2.524	2.947
-222.007	-235.678	5.794	17.257	28.096	2.522	2.949
-221.594	-235.376	5.798	16.896	27.367	2.565	2.927
-221.785	-235.518	5.799	16.797	26.988	2.497	2.912
-221.322	-234.874	5.817	16.653	26.927	2.497	2.949
-221.310	-234.859	5.809	16.205	25.836	2.485	2.877
-220.745	-234.202	5.815	16.078	25.546	2.493	2.846
-220.837	-234.279	5.811	15.768	25.093	2.460	2.839
-220.411	-233.785	5.829	15.243	24.055	2.413	2.777
-220.045	-233.424	5.825	15.405	24.211	2.438	2.822
-220.075	-233.339	5.830	15.025	23.541	2.429	2.823
-219.858	-233.032	5.842	14.829	23.262	2.390	2.836
-219.905	-232.886	5.850	14.596	22.716	2.333	2.719
-220.042	-233.194	5.844	14.462	22.407	2.440	2.837
-219.430	-232.488	5.845	14.194	21.819	2.334	2.798
-219.162	-232.169	5.847	13.900	21.189	2.379	2.718
-219.228	-232.275	5.858	13.769	21.357	2.371	2.747
-218.790	-231.676	5.873	13.394	20.530	2.352	2.767
-218.973	-231.767	5.867	13.308	20.196	2.364	2.788
-218.698	-231.422	5.878	13.047	19.714	2.267	2.698
-218.439	-231.159	5.883	12.774	19.155	2.288	2.651
-218.505	-230.953	5.890	12.657	18.906	2.283	2.662
-218.117	-230.774	5.889	12.346	18.350	2.300	2.713
-217.694	-230.198	5.894	12.249	18.117	2.254	2.677
-217.851	-230.246	5.910	11.946	17.581	2.290	2.708
-217.842	-230.361	5.908	11.792	17.230	2.261	2.687
-217.287	-229.768	5.921	11.534	16.811	2.299	2.673
-217.376	-229.871	5.906	11.351	16.400	2.305	2.755
-217.141	-229.445	5.928	11.221	16.177	2.237	2.668
-217.159	-229.455	5.916	11.013	15.738	2.237	2.613
-217.037	-229.214	5.938	10.834	15.363	2.253	2.614
-216.821	-228.886	5.943	10.542	14.868	2.201	2.572
-216.183	-228.384	5.929	10.391	14.582	2.184	2.583
-216.397	-228.376	5.953	9.937	13.794	2.220	2.605
-216.405	-228.420	5.965	9.880	13.637	2.188	2.595
-216.164	-228.032	5.964	9.830	13.540	2.163	2.556
-216.097	-227.982	5.966	9.629	13.147	2.232	2.569
-215.953	-227.739	5.972	9.251	12.627	2.178	2.578
-215.503	-227.265	5.988	9.104	12.300	2.176	2.529
-215.801	-227.499	5.984	8.885	11.971	2.124	2.489
-215.251	-226.899	5.991	8.651	11.560	2.089	2.464
-215.589	-227.207	5.995	8.445	11.231	2.111	2.487
-215.027	-226.656	6.003	8.286	10.986	2.113	2.514
-214.735	-226.372	6.004	8.214	10.893	2.142	2.549
-214.964	-226.293	6.027	7.825	10.196	2.114	2.494
-214.694	-226.139	6.035	7.715	10.007	2.140	2.524
-214.698	-226.219	6.018	7.502	9.670	2.113	2.479
-214.303	-225.631	6.042	7.348	9.455	2.074	2.430
-214.527	-225.683	6.045	7.124	9.348	2.092	2.500
-214.421	-225.677	6.041	7.056	9.076	2.098	2.520
-214.089	-225.169	6.054	6.837	8.803	2.019	2.457
-213.992	-225.004	6.095	6.574	8.335	2.006	2.421
-214.015	-225.025	6.063	6.403	8.100	2.041	2.404
-213.409	-224.433	6.071	6.272	7.792	1.986	2.389
-213.652	-224.541	6.100	6.047	7.521	1.995	2.394
-213.491	-224.430	6.090	5.874	7.297	1.999	2.399
