EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-234.832	-254.262	5.307	28.856	43.857	5.212	4.847
-234.867	-254.311	5.306	28.681	43.420	5.386	4.954
-234.445	-253.477	5.309	27.988	43.098	4.918	4.662
-234.522	-253.551	5.309	27.800	42.617	4.978	4.719
-234.002	-253.194	5.311	27.575	42.287	4.841	4.588
-233.833	-252.692	5.313	27.440	42.222	4.798	4.521
-233.796	-252.607	5.313	26.912	40.768	4.823	4.619
-233.542	-252.175	5.314	27.077	40.842	4.820	4.587
-233.170	-251.885	5.316	26.802	40.744	4.636	4.456
-233.043	-251.608	5.314	26.753	40.402	4.710	4.516
-232.863	-251.115	5.318	26.390	40.252	4.582	4.491
-232.725	-251.120	5.317	26.388	39.443	4.782	4.551
-232.247	-250.607	5.318	26.277	39.877	4.688	4.503
-232.161	-250.420	5.317	25.584	38.529	4.451	4.422
-232.023	-250.377	5.318	25.907	38.724	4.647	4.423
-231.616	-249.664	5.320	25.561	38.055	4.346	4.248
-231.304	-249.380	5.321	25.462	38.080	4.426	4.306
-231.413	-249.371	5.324	25.317	37.474	4.481	4.299
-231.192	-249.256	5.322	25.124	37.636	4.414	4.281
-231.180	-249.007	5.324	25.162	37.808	4.527	4.273
-230.879	-248.580	5.323	24.398	36.467	4.246	4.233
-230.575	-248.323	5.324	24.406	36.312	4.291	4.178
-230.792	-248.318	5.324	24.286	36.403	4.211	4.156
-230.423	-248.000	5.324	24.283	36.346	4.162	4.213
-230.359	-247.897	5.325	23.857	35.672	4.130	4.145
-230.050	-247.488	5.325	23.790	35.362	4.163	4.128
-229.945	-247.332	5.325	23.656	35.438	4.100	4.127
-229.825	-247.114	5.329	23.144	34.682	4.029	4.113
-229.582	-246.645	5.330	22.913	34.164	3.907	4.001
-229.554	-246.777	5.327	22.918	34.289	3.961	3.958
-229.327	-246.508	5.328	23.108	35.154	4.021	4.082
-228.997	-245.887	5.329	22.597	33.772	3.818	3.925
-228.741	-245.756	5.330	22.484	33.309	3.857	3.922
-228.620	-245.405	5.329	22.311	33.452	3.824	3.922
-228.506	-245.470	5.332	22.205	32.970	3.876	4.004
-228.536	-245.202	5.333	22.074	32.726	3.824	3.917
