EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-388.632	-468.839	5.537	245.623	423.240	46.262	39.239
-387.066	-465.882	5.534	241.722	422.859	46.371	38.742
-387.216	-468.301	5.537	245.441	421.822	47.621	39.722
-387.956	-466.720	5.532	242.978	418.651	45.485	39.123
-388.793	-468.999	5.535	243.335	418.645	47.068	38.644
-388.970	-469.424	5.536	243.235	422.169	46.204	38.523
-388.768	-469.076	5.539	246.173	419.646	47.371	38.814
-387.378	-465.681	5.533	241.935	416.813	45.104	37.869
-389.278	-468.195	5.539	243.186	414.940	45.558	37.410
-390.654	-471.063	5.537	245.262	417.841	47.049	38.797
-390.289	-470.392	5.537	245.433	409.404	46.084	37.790
-386.819	-466.345	5.535	239.739	415.490	44.863	38.433
-385.191	-463.080	5.533	238.409	411.920	45.457	37.450
-385.173	-463.827	5.537	240.222	417.013	45.192	38.457
-384.378	-463.645	5.539	239.621	420.617	46.461	37.505
-387.619	-467.446	5.533	243.949	421.263	46.969	38.505
-389.229	-468.923	5.538	248.318	411.747	47.088	38.190
-385.730	-464.865	5.536	242.312	413.553	45.960	38.335
-389.632	-470.343	5.535	247.416	410.801	47.005	38.558
-388.731	-470.799	5.536	250.961	411.308	49.284	39.621
-384.973	-463.843	5.537	244.075	412.745	45.031	38.507
-386.230	-466.657	5.537	244.110	413.296	46.854	39.910
-385.829	-464.192	5.535	239.242	407.421	43.108	37.735
-385.353	-464.807	5.535	244.182	407.599	46.375	40.266
-386.347	-465.669	5.536	242.620	405.148	45.773	38.407
