SymKL	EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
838.120	641.228	-603.454	3.924	4.336	5.865	0.000	-0.000
838.828	644.658	-603.136	3.953	4.281	5.811	0.000	-0.000
828.524	629.842	-604.242	3.972	4.234	5.716	0.000	-0.000
836.663	643.132	-602.720	3.993	4.144	5.550	0.000	-0.000
839.611	642.981	-604.539	4.003	4.068	5.397	0.000	-0.000
833.078	638.335	-606.169	4.027	4.008	5.327	0.000	-0.000
837.778	644.010	-604.291	4.050	3.962	5.269	0.000	-0.000
835.509	638.614	-604.835	4.072	3.909	5.173	0.000	-0.000
840.871	649.267	-605.328	4.094	3.845	5.032	0.000	-0.000
823.022	623.013	-607.450	4.116	3.774	4.981	0.000	-0.000
825.922	630.845	-606.316	4.129	3.738	4.877	0.000	-0.000
830.276	635.822	-603.432	4.158	3.688	4.801	0.000	-0.000
829.999	632.745	-605.942	4.177	3.637	4.705	0.000	-0.000
827.991	630.958	-606.853	4.208	3.603	4.658	0.000	-0.000
823.779	626.310	-604.417	4.217	3.549	4.547	0.000	-0.000
830.861	636.972	-605.018	4.239	3.499	4.456	0.000	-0.000
814.378	615.301	-606.327	4.266	3.456	4.393	0.000	-0.000
809.749	611.037	-605.052	4.282	3.396	4.271	0.000	-0.000
809.183	614.723	-606.712	4.310	3.356	4.217	0.000	-0.000
814.697	619.402	-607.062	4.329	3.339	4.185	0.000	-0.000
810.239	612.229	-603.726	4.337	3.290	4.108	0.000	-0.000
807.135	612.534	-606.542	4.361	3.237	4.019	0.000	-0.000
815.163	619.319	-604.699	4.385	3.204	3.957	0.000	-0.000
809.800	606.196	-608.832	4.409	3.171	3.910	0.000	-0.000
809.635	612.330	-604.829	4.439	3.143	3.897	0.000	-0.000
808.978	609.525	-607.444	4.438	3.111	3.804	0.000	-0.000
813.448	616.817	-606.068	4.461	3.070	3.761	0.000	-0.000
806.735	610.590	-606.890	4.470	3.055	3.713	0.000	-0.000
799.959	601.647	-607.929	4.490	2.975	3.598	0.000	-0.000
804.258	603.952	-608.053	4.510	2.953	3.588	0.000	-0.000
806.539	609.688	-605.746	4.538	2.941	3.520	0.000	-0.000
797.058	593.906	-609.048	4.546	2.909	3.489	0.000	-0.000
803.384	607.971	-603.656	4.579	2.869	3.420	0.000	-0.000
798.273	596.799	-607.446	4.587	2.854	3.401	0.000	-0.000
791.115	590.670	-610.279	4.608	2.817	3.348	0.000	-0.000
803.071	603.019	-609.165	4.622	2.770	3.275	0.000	-0.000
793.377	593.812	-609.119	4.663	2.760	3.259	0.000	-0.000
799.580	600.424	-607.328	4.675	2.722	3.299	0.000	-0.000
786.924	585.358	-606.768	4.678	2.709	3.200	0.000	-0.000
793.320	592.749	-605.905	4.701	2.689	3.166	0.000	-0.000
803.638	600.654	-609.062	4.727	2.668	3.125	0.000	-0.000
781.467	582.244	-608.196	4.743	2.648	3.081	0.000	-0.000
796.021	597.312	-608.003	4.756	2.608	3.030	0.000	-0.000
782.351	582.399	-606.694	4.792	2.582	3.000	0.000	-0.000
791.985	588.787	-611.240	4.773	2.547	2.959	0.000	-0.000
787.034	583.740	-608.822	4.808	2.528	2.914	0.000	-0.000
792.002	588.660	-611.494	4.830	2.528	2.901	0.000	-0.000
808.172	609.707	-609.962	4.837	2.510	2.876	0.000	-0.000
790.431	585.750	-611.245	4.865	2.498	2.846	0.000	-0.000
798.762	598.891	-610.615	4.865	2.479	2.864	0.000	-0.000
797.070	598.204	-608.821	4.884	2.462	2.810	0.000	-0.000
776.565	573.183	-610.136	4.900	2.436	2.758	0.000	-0.000
795.101	591.358	-610.723	4.913	2.445	2.767	0.000	-0.000
787.120	588.313	-608.750	4.929	2.443	2.759	0.000	-0.000
791.171	587.523	-611.146	4.949	2.377	2.697	0.000	-0.000
783.446	581.570	-607.358	4.961	2.357	2.649	0.000	-0.000
791.412	591.921	-609.118	4.986	2.384	2.669	0.000	-0.000
798.881	595.439	-610.071	4.996	2.326	2.604	0.000	-0.000
781.944	575.976	-612.212	5.004	2.341	2.617	0.000	-0.000
783.521	583.979	-609.555	5.012	2.348	2.676	0.000	-0.000
782.821	581.416	-609.072	5.029	2.306	2.568	0.000	-0.000
797.763	594.841	-612.340	5.044	2.297	2.588	0.000	-0.000
774.237	573.774	-611.353	5.054	2.285	2.541	0.000	-0.000
784.688	583.237	-611.288	5.066	2.283	2.566	0.000	-0.000
786.730	587.308	-610.852	5.094	2.262	2.508	0.000	-0.000
781.581	579.510	-608.985	5.108	2.266	2.500	0.000	-0.000
785.535	582.910	-610.883	5.123	2.210	2.443	0.000	-0.000
779.869	575.152	-611.125	5.117	2.219	2.471	0.000	-0.000
771.708	568.967	-612.495	5.147	2.221	2.452	0.000	-0.000
779.821	579.289	-611.441	5.149	2.191	2.423	0.000	-0.000
774.271	572.835	-608.884	5.166	2.198	2.426	0.000	-0.000
780.944	578.744	-612.217	5.179	2.182	2.403	0.000	-0.000
775.145	567.903	-613.415	5.190	2.152	2.354	0.000	-0.000
784.802	578.537	-613.022	5.199	2.167	2.359	0.000	-0.000
773.166	564.137	-613.982	5.201	2.152	2.351	0.000	-0.000
787.473	581.456	-612.492	5.216	2.159	2.338	0.000	-0.000
785.391	577.321	-615.565	5.226	2.133	2.307	0.000	-0.000
778.445	575.529	-614.159	5.230	2.125	2.291	0.000	-0.000
777.975	575.350	-613.814	5.248	2.136	2.340	0.000	-0.000
779.458	574.616	-612.713	5.262	2.110	2.286	0.000	-0.000
779.290	577.975	-610.489	5.270	2.102	2.316	0.000	-0.000
776.788	574.772	-611.335	5.279	2.111	2.262	0.000	-0.000
777.292	573.144	-613.364	5.276	2.118	2.291	0.000	-0.000
780.724	575.352	-613.879	5.294	2.090	2.257	0.000	-0.000
777.689	574.980	-613.766	5.306	2.094	2.246	0.000	-0.000
761.783	556.342	-612.522	5.333	2.058	2.218	0.000	-0.000
777.893	573.057	-615.290	5.338	2.102	2.349	0.000	-0.000
772.878	565.071	-613.462	5.343	2.067	2.205	0.000	-0.000
770.649	567.307	-612.677	5.359	2.068	2.218	0.000	-0.000
771.545	563.872	-614.788	5.352	2.056	2.204	0.000	-0.000
774.797	571.453	-613.582	5.363	2.043	2.204	0.000	-0.000
772.883	569.626	-610.878	5.375	2.045	2.180	0.000	-0.000
780.353	575.062	-613.948	5.384	2.042	2.186	0.000	-0.000
780.176	573.910	-613.206	5.385	2.035	2.152	0.000	-0.000
775.891	569.749	-616.451	5.405	2.036	2.178	0.000	-0.000
780.011	574.399	-613.318	5.408	2.033	2.172	0.000	-0.000
763.345	555.783	-615.285	5.422	2.011	2.140	0.000	-0.000
761.100	551.932	-614.993	5.419	2.012	2.140	0.000	-0.000
772.033	564.828	-613.563	5.427	2.009	2.117	0.000	-0.000
772.932	568.558	-614.251	5.443	2.021	2.148	0.000	-0.000
770.470	566.549	-612.727	5.448	2.009	2.120	0.000	-0.000
771.313	566.908	-613.950	5.465	2.022	2.148	0.000	-0.000
775.110	569.083	-615.231	5.471	1.993	2.083	0.000	-0.000
759.190	553.188	-614.284	5.468	1.994	2.103	0.000	-0.000
775.162	570.983	-613.380	5.481	2.002	2.110	0.000	-0.000
783.625	580.600	-616.010	5.488	2.004	2.131	0.000	-0.000
768.021	558.813	-614.847	5.491	1.979	2.116	0.000	-0.000
762.594	556.992	-612.891	5.501	1.987	2.095	0.000	-0.000
771.558	565.811	-614.602	5.518	1.963	2.067	0.000	-0.000
766.410	560.391	-611.423	5.523	1.968	2.067	0.000	-0.000
767.662	560.733	-615.618	5.520	1.981	2.075	0.000	-0.000
771.222	564.068	-616.347	5.514	1.975	2.072	0.000	-0.000
776.000	570.744	-615.572	5.531	1.978	2.078	0.000	-0.000
774.234	565.864	-614.694	5.528	1.988	2.134	0.000	-0.000
775.279	571.624	-617.318	5.541	1.970	2.085	0.000	-0.000
765.719	556.445	-615.850	5.544	1.960	2.074	0.000	-0.000
782.754	577.600	-614.270	5.554	1.958	2.076	0.000	-0.000
775.861	569.339	-615.621	5.561	1.952	2.042	0.000	-0.000
762.483	551.992	-616.061	5.564	1.963	2.072	0.000	-0.000
759.890	554.115	-612.942	5.578	1.950	2.045	0.000	-0.000
759.724	551.491	-614.172	5.566	1.947	2.052	0.000	-0.000
773.967	567.890	-616.825	5.583	1.959	2.091	0.000	-0.000
761.465	551.552	-618.033	5.582	1.929	2.026	0.000	-0.000
768.930	560.698	-617.152	5.585	1.960	2.031	0.000	-0.000
762.465	553.550	-615.244	5.575	1.941	2.056	0.000	-0.000
763.022	554.516	-617.164	5.599	1.939	2.068	0.000	-0.000
768.092	561.204	-615.842	5.600	1.965	2.029	0.000	-0.000
772.407	566.804	-614.324	5.616	1.941	2.034	0.000	-0.000
772.776	563.393	-616.315	5.613	1.944	2.010	0.000	-0.000
765.650	559.805	-617.682	5.626	1.958	2.027	0.000	-0.000
763.113	556.031	-615.433	5.612	1.946	2.016	0.000	-0.000
762.502	550.969	-617.822	5.618	1.942	1.994	0.000	-0.000
769.529	560.965	-615.224	5.632	1.929	2.008	0.000	-0.000
769.422	558.860	-616.096	5.651	1.906	1.969	0.000	-0.000
768.456	560.256	-617.150	5.643	1.927	1.980	0.000	-0.000
756.565	551.065	-615.729	5.637	1.927	1.998	0.000	-0.000
762.213	553.603	-616.010	5.647	1.937	2.051	0.000	-0.000
774.938	569.982	-616.892	5.633	1.948	2.013	0.000	-0.000
775.486	566.255	-617.988	5.647	1.950	2.025	0.000	-0.000
760.093	550.243	-616.375	5.643	1.919	1.989	0.000	-0.000
761.816	553.187	-617.543	5.658	1.943	2.002	0.000	-0.000
764.305	554.956	-617.044	5.680	1.920	2.003	0.000	-0.000
755.495	544.072	-619.355	5.663	1.965	1.996	0.000	-0.000
758.661	548.779	-616.132	5.665	1.916	1.973	0.000	-0.000
765.251	557.337	-618.851	5.670	1.899	1.958	0.000	-0.000
772.105	561.075	-619.507	5.676	1.912	1.984	0.000	-0.000
775.287	567.610	-620.081	5.676	1.908	1.976	0.000	-0.000
764.638	554.283	-615.599	5.689	1.930	2.013	0.000	-0.000
762.448	550.784	-615.478	5.689	1.890	1.962	0.000	-0.000
768.105	558.888	-616.773	5.683	1.910	1.974	0.000	-0.000
766.771	559.171	-615.665	5.682	1.923	1.989	0.000	-0.000
767.903	558.079	-615.581	5.697	1.918	1.974	0.000	-0.000
768.170	561.389	-616.052	5.691	1.891	1.943	0.000	-0.000
771.235	563.040	-616.304	5.688	1.893	1.939	0.000	-0.000
763.655	555.101	-619.287	5.697	1.906	1.961	0.000	-0.000
767.619	559.186	-614.866	5.710	1.924	1.981	0.000	-0.000
778.012	570.430	-618.546	5.706	1.915	1.956	0.000	-0.000
764.400	554.483	-616.144	5.727	1.917	1.977	0.000	-0.000
771.361	566.046	-618.410	5.705	1.880	1.932	0.000	-0.000
754.604	544.480	-615.659	5.726	1.917	1.993	0.000	-0.000
775.100	568.170	-616.141	5.715	1.913	1.971	0.000	-0.000
759.195	550.029	-617.692	5.708	1.919	1.958	0.000	-0.000
771.753	565.450	-617.522	5.733	1.928	1.992	0.000	-0.000
760.306	548.177	-619.687	5.724	1.893	1.963	0.000	-0.000
766.659	558.971	-619.687	5.708	1.900	1.941	0.000	-0.000
752.658	541.637	-617.773	5.715	1.915	1.957	0.000	-0.000
757.428	549.821	-615.555	5.735	1.898	1.999	0.000	-0.000
757.208	546.138	-617.144	5.715	1.899	1.970	0.000	-0.000
763.877	552.988	-619.922	5.732	1.906	1.954	0.000	-0.000
755.238	544.809	-620.361	5.732	1.917	2.013	0.000	-0.000
756.643	544.771	-617.650	5.742	1.897	1.937	0.000	-0.000
764.920	556.132	-619.387	5.735	1.911	1.937	0.000	-0.000
750.574	540.883	-617.578	5.740	1.898	1.946	0.000	-0.000
763.521	557.570	-615.383	5.748	1.905	1.965	0.000	-0.000
761.533	549.474	-618.908	5.734	1.901	1.937	0.000	-0.000
762.487	552.891	-616.282	5.748	1.880	1.933	0.000	-0.000
755.444	540.834	-617.630	5.763	1.902	1.959	0.000	-0.000
774.306	565.107	-616.362	5.758	1.938	1.976	0.000	-0.000
761.573	549.388	-616.341	5.746	1.889	1.924	0.000	-0.000
776.049	572.191	-616.220	5.758	1.903	1.964	0.000	-0.000
759.403	549.146	-616.428	5.760	1.898	1.974	0.000	-0.000
765.287	553.441	-620.003	5.745	1.881	1.947	0.000	-0.000
767.138	559.418	-616.525	5.767	1.894	1.953	0.000	-0.000
760.018	547.565	-618.005	5.766	1.879	1.935	0.000	-0.000
757.039	548.423	-617.504	5.770	1.933	1.966	0.000	-0.000
764.955	559.110	-617.547	5.749	1.878	1.930	0.000	-0.000
758.153	546.710	-618.716	5.772	1.892	1.931	0.000	-0.000
766.686	557.203	-618.687	5.752	1.870	1.946	0.000	-0.000
764.322	556.699	-616.942	5.768	1.921	1.971	0.000	-0.000
771.374	563.761	-619.369	5.756	1.902	1.926	0.000	-0.000
771.266	563.897	-619.839	5.764	1.883	1.929	0.000	-0.000
756.124	544.598	-620.104	5.759	1.906	1.949	0.000	-0.000
770.046	558.920	-618.371	5.774	1.896	1.937	0.000	-0.000
769.347	557.946	-620.121	5.758	1.888	1.982	0.000	-0.000
759.857	551.085	-617.498	5.780	1.897	1.946	0.000	-0.000
770.170	560.451	-619.320	5.783	1.899	1.945	0.000	-0.000
769.522	555.531	-617.944	5.775	1.908	1.989	0.000	-0.000
753.785	539.477	-618.853	5.786	1.897	1.957	0.000	-0.000
757.907	545.756	-618.186	5.779	1.893	1.955	0.000	-0.000
766.166	555.773	-618.669	5.776	1.927	1.962	0.000	-0.000
759.869	550.226	-619.662	5.774	1.883	1.957	0.000	-0.000
758.014	547.792	-617.184	5.774	1.912	1.951	0.000	-0.000
748.194	536.142	-617.850	5.777	1.902	1.950	0.000	-0.000
773.245	568.861	-618.664	5.772	1.900	1.957	0.000	-0.000
753.588	542.939	-616.035	5.792	1.897	1.946	0.000	-0.000
763.779	553.741	-618.950	5.796	1.897	1.963	0.000	-0.000
757.459	550.750	-617.593	5.782	1.934	1.945	0.000	-0.000
763.865	554.729	-616.908	5.792	1.879	1.902	0.000	-0.000
763.897	555.620	-620.749	5.770	1.923	1.943	0.000	-0.000
762.242	553.878	-617.024	5.783	1.881	1.922	0.000	-0.000
769.370	562.424	-617.144	5.784	1.884	1.920	0.000	-0.000
769.890	558.792	-619.201	5.782	1.898	1.935	0.000	-0.000
769.323	557.955	-619.413	5.788	1.907	1.943	0.000	-0.000
762.906	555.077	-618.889	5.807	1.905	1.944	0.000	-0.000
777.918	567.422	-620.358	5.774	1.901	1.965	0.000	-0.000
757.803	547.869	-619.775	5.791	1.891	1.938	0.000	-0.000
773.491	565.937	-615.444	5.802	1.903	1.936	0.000	-0.000
767.742	558.542	-620.221	5.793	1.906	1.953	0.000	-0.000
759.075	549.470	-615.607	5.805	1.909	1.942	0.000	-0.000
762.510	551.794	-619.492	5.796	1.908	1.933	0.000	-0.000
759.784	547.634	-616.868	5.789	1.907	1.951	0.000	-0.000
764.899	558.191	-618.698	5.806	1.879	1.917	0.000	-0.000
757.950	546.951	-619.070	5.799	1.905	1.975	0.000	-0.000
754.209	542.807	-617.559	5.791	1.909	1.949	0.000	-0.000
756.003	547.146	-616.109	5.795	1.917	1.920	0.000	-0.000
