EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-278.176	-286.077	1.828	16.829	23.191	1.122	0.874
-278.196	-286.080	1.792	16.870	23.359	1.095	0.853
-278.188	-286.069	1.808	16.707	23.481	1.112	0.866
-278.094	-286.048	1.810	16.982	23.680	1.096	0.860
-277.984	-286.009	1.814	16.855	23.797	1.090	0.857
-278.149	-286.056	1.797	16.750	23.291	1.092	0.860
-278.220	-286.015	1.801	16.796	23.415	1.083	0.861
-278.157	-286.055	1.815	16.823	23.431	1.086	0.859
-278.027	-286.024	1.770	16.932	22.890	1.066	0.849
-278.139	-286.026	1.839	16.688	23.225	1.060	0.846
-278.235	-286.053	1.804	16.866	23.463	1.070	0.849
-277.975	-285.947	1.798	16.832	23.681	1.059	0.840
-277.970	-285.969	1.816	17.210	23.189	1.069	0.843
-278.247	-286.047	1.820	16.759	23.375	1.061	0.832
-278.016	-285.983	1.821	16.760	22.971	1.067	0.830
-278.165	-286.042	1.822	17.042	23.449	1.058	0.822
-278.062	-286.007	1.831	16.977	22.789	1.060	0.823
-277.989	-286.030	1.774	16.963	22.923	1.055	0.813
-277.974	-286.005	1.812	17.121	23.020	1.038	0.805
-278.108	-285.988	1.824	16.678	22.809	1.026	0.806
-278.033	-285.995	1.808	16.819	22.518	1.021	0.808
-277.968	-285.944	1.786	16.758	22.964	1.029	0.811
-278.071	-286.012	1.825	16.583	22.815	1.012	0.797
-278.049	-285.942	1.823	16.553	22.524	1.004	0.796
-278.027	-285.927	1.785	16.985	22.529	1.023	0.803
-277.839	-285.928	1.788	16.731	22.664	1.010	0.791
-277.945	-285.931	1.811	17.188	23.132	1.010	0.789
-277.982	-286.022	1.814	16.894	22.784	1.004	0.786
-277.886	-285.929	1.803	16.829	22.823	0.998	0.786
-278.028	-285.904	1.812	16.779	23.165	0.999	0.791
-278.053	-285.953	1.833	17.045	23.018	1.005	0.795
-277.967	-286.012	1.797	16.640	22.456	0.995	0.779
-277.936	-285.851	1.829	17.013	22.989	0.996	0.779
-277.984	-285.896	1.851	16.983	22.936	0.993	0.779
-277.960	-285.980	1.794	16.829	22.923	0.988	0.779
-278.159	-285.945	1.818	16.522	22.411	0.978	0.777
-278.043	-285.958	1.811	16.815	22.360	0.978	0.776
-277.922	-285.827	1.804	17.136	22.574	0.976	0.776
-278.010	-285.855	1.807	16.841	22.451	0.961	0.767
-278.055	-285.966	1.811	16.640	22.403	0.949	0.760
-277.821	-285.874	1.785	17.046	22.238	0.955	0.760
-277.984	-285.879	1.830	16.747	22.466	0.945	0.756
-277.933	-285.798	1.824	16.739	22.544	0.943	0.759
-278.147	-285.970	1.800	16.533	22.411	0.934	0.755
-277.929	-285.850	1.831	17.004	22.398	0.935	0.752
-277.835	-285.825	1.815	16.955	22.133	0.927	0.738
-278.005	-285.903	1.828	16.613	22.196	0.935	0.742
-277.829	-285.887	1.791	16.805	22.246	0.932	0.735
-277.943	-285.839	1.816	16.830	22.624	0.929	0.738
-277.866	-285.847	1.809	16.873	22.433	0.932	0.736
-277.844	-285.834	1.812	16.835	22.065	0.944	0.739
-277.929	-285.747	1.846	16.902	22.045	0.921	0.725
-277.857	-285.848	1.779	16.793	21.585	0.930	0.730
-278.004	-285.830	1.825	16.896	22.152	0.912	0.716
-277.778	-285.824	1.785	17.027	21.918	0.916	0.713
-277.992	-285.904	1.848	16.671	21.760	0.905	0.708
-278.092	-285.958	1.825	16.554	22.195	0.921	0.717
-277.855	-285.931	1.798	16.796	21.824	0.911	0.718
-277.976	-285.884	1.830	16.702	21.852	0.897	0.714
-278.053	-285.841	1.822	16.751	21.984	0.902	0.715
-277.813	-285.801	1.810	17.004	22.036	0.893	0.713
-277.848	-285.799	1.818	16.687	21.697	0.892	0.712
-277.997	-285.845	1.808	16.632	21.696	0.880	0.711
-277.865	-285.878	1.786	16.681	21.823	0.887	0.708
-278.000	-285.898	1.785	16.472	21.545	0.893	0.710
-277.934	-285.787	1.863	16.672	21.572	0.886	0.703
-277.953	-285.803	1.823	16.469	21.354	0.877	0.692
-277.918	-285.836	1.826	16.579	21.989	0.875	0.689
-277.779	-285.807	1.815	16.883	21.682	0.874	0.687
-277.975	-285.844	1.810	16.805	21.748	0.871	0.693
-277.919	-285.869	1.832	17.004	22.344	0.871	0.677
-277.840	-285.768	1.816	17.010	22.146	0.866	0.674
-277.893	-285.813	1.823	17.059	21.892	0.883	0.688
-277.947	-285.813	1.845	16.940	21.707	0.864	0.678
-277.738	-285.807	1.794	16.928	21.821	0.858	0.676
-277.868	-285.795	1.790	16.749	21.484	0.847	0.670
-278.008	-285.886	1.824	16.812	21.653	0.844	0.666
-277.825	-285.746	1.800	16.983	21.930	0.857	0.670
-277.868	-285.824	1.813	16.869	21.667	0.866	0.677
-277.741	-285.871	1.788	16.872	21.679	0.860	0.671
-277.753	-285.775	1.837	16.771	21.534	0.845	0.664
-277.797	-285.785	1.810	16.609	21.199	0.830	0.660
-278.071	-285.862	1.832	16.716	21.861	0.841	0.660
-277.841	-285.759	1.847	16.970	21.865	0.842	0.659
-277.753	-285.719	1.794	16.785	21.703	0.822	0.648
-277.976	-285.787	1.836	16.745	21.388	0.827	0.653
-277.799	-285.812	1.799	16.832	21.798	0.820	0.656
-277.778	-285.764	1.824	16.535	21.694	0.819	0.649
-277.845	-285.773	1.833	16.974	21.726	0.822	0.654
-277.994	-285.842	1.841	16.837	21.619	0.820	0.650
-277.749	-285.767	1.828	16.826	21.489	0.812	0.648
-277.897	-285.696	1.854	17.019	21.729	0.810	0.640
-277.946	-285.779	1.830	16.675	21.525	0.814	0.642
-277.811	-285.720	1.824	16.747	21.162	0.807	0.635
-277.745	-285.713	1.810	16.837	21.386	0.815	0.634
-277.689	-285.683	1.817	17.093	21.307	0.806	0.628
-277.910	-285.805	1.834	16.799	21.224	0.820	0.630
-277.781	-285.778	1.803	16.835	21.396	0.814	0.629
-277.829	-285.826	1.821	16.766	21.108	0.807	0.628
-277.700	-285.734	1.792	16.987	21.374	0.817	0.632
-277.883	-285.738	1.855	17.042	21.169	0.806	0.633
-277.658	-285.777	1.803	17.132	21.186	0.800	0.625
-277.817	-285.723	1.851	17.019	20.931	0.797	0.624
-277.894	-285.838	1.827	16.558	20.730	0.800	0.625
-277.747	-285.780	1.813	16.822	20.915	0.791	0.620
-277.992	-285.797	1.835	16.951	21.084	0.791	0.625
-277.609	-285.667	1.817	16.749	21.343	0.789	0.622
-277.743	-285.695	1.807	16.705	21.023	0.778	0.618
-277.717	-285.719	1.853	16.738	21.226	0.766	0.611
-277.871	-285.774	1.821	16.794	20.980	0.771	0.613
-277.911	-285.796	1.860	16.714	21.156	0.774	0.621
-277.768	-285.658	1.825	16.945	20.849	0.776	0.613
-277.685	-285.684	1.803	16.690	21.105	0.762	0.611
-277.743	-285.713	1.844	16.756	20.944	0.766	0.612
-277.842	-285.748	1.841	16.572	21.223	0.773	0.614
-277.843	-285.632	1.832	16.809	21.398	0.759	0.604
-277.696	-285.706	1.820	17.031	21.204	0.773	0.615
-277.827	-285.734	1.822	16.756	20.879	0.766	0.608
-277.652	-285.658	1.793	16.796	21.411	0.761	0.604
-277.884	-285.708	1.837	16.875	21.187	0.749	0.601
-277.902	-285.777	1.853	16.473	20.876	0.751	0.603
-277.588	-285.550	1.815	17.013	21.380	0.740	0.596
-277.729	-285.685	1.845	16.928	20.879	0.735	0.591
-277.779	-285.769	1.808	16.536	20.451	0.752	0.600
-277.793	-285.691	1.815	16.785	20.990	0.742	0.596
-277.762	-285.651	1.856	16.719	20.435	0.737	0.587
-277.720	-285.654	1.798	16.731	20.645	0.737	0.588
-277.740	-285.752	1.819	16.608	20.738	0.734	0.584
-277.639	-285.705	1.802	17.039	20.510	0.748	0.591
-277.732	-285.685	1.840	16.867	20.698	0.733	0.583
-277.854	-285.727	1.821	16.724	20.572	0.735	0.580
-277.767	-285.666	1.819	16.595	20.664	0.722	0.579
-277.741	-285.687	1.848	16.918	20.784	0.735	0.583
-277.802	-285.695	1.803	16.814	20.907	0.729	0.582
-278.057	-285.784	1.879	16.661	20.521	0.733	0.580
-277.792	-285.688	1.824	16.783	20.792	0.724	0.580
-277.562	-285.690	1.834	16.780	21.226	0.722	0.582
-277.813	-285.746	1.841	16.589	20.827	0.717	0.579
-277.852	-285.746	1.834	16.632	20.638	0.712	0.578
-277.855	-285.799	1.821	16.382	20.925	0.712	0.579
-277.639	-285.624	1.815	16.606	20.694	0.708	0.581
-277.849	-285.702	1.831	16.761	20.835	0.716	0.579
-277.787	-285.672	1.837	16.900	20.736	0.720	0.579
-277.758	-285.666	1.810	16.861	20.941	0.716	0.575
-277.876	-285.769	1.796	16.708	20.875	0.721	0.577
-277.823	-285.741	1.844	16.934	20.494	0.711	0.572
-277.976	-285.682	1.861	16.570	20.816	0.690	0.561
-277.613	-285.616	1.826	17.116	21.037	0.707	0.568
-277.819	-285.746	1.870	16.632	20.617	0.698	0.567
-277.842	-285.750	1.838	16.456	20.386	0.698	0.564
-277.933	-285.740	1.919	16.640	20.647	0.694	0.564
-277.750	-285.687	1.854	16.767	20.776	0.695	0.568
-277.827	-285.683	1.881	16.618	20.710	0.681	0.563
-277.592	-285.623	1.831	16.500	20.444	0.690	0.566
-277.681	-285.616	1.833	16.939	21.006	0.681	0.559
-277.812	-285.653	1.823	16.713	20.951	0.685	0.558
-277.745	-285.639	1.848	16.634	20.577	0.678	0.554
-277.612	-285.609	1.813	16.804	21.058	0.688	0.560
-277.796	-285.701	1.841	17.051	20.460	0.686	0.550
-277.786	-285.659	1.866	16.984	20.946	0.698	0.561
-277.565	-285.659	1.822	17.111	20.878	0.693	0.558
-277.876	-285.661	1.840	16.514	20.363	0.682	0.552
-277.824	-285.676	1.861	16.853	20.161	0.677	0.549
-277.731	-285.621	1.820	16.831	20.780	0.676	0.550
-277.600	-285.566	1.839	17.028	20.621	0.665	0.548
-277.702	-285.662	1.847	16.546	20.954	0.670	0.559
-277.697	-285.614	1.828	16.641	20.522	0.666	0.555
-277.767	-285.620	1.852	16.654	20.724	0.658	0.547
-277.714	-285.635	1.846	16.675	20.805	0.658	0.550
-277.593	-285.611	1.833	16.736	20.499	0.658	0.542
-277.806	-285.662	1.821	17.041	20.734	0.664	0.541
-277.643	-285.622	1.836	16.904	20.454	0.660	0.540
-277.808	-285.635	1.859	16.887	20.820	0.656	0.531
-277.644	-285.580	1.836	16.955	20.727	0.665	0.538
-277.714	-285.659	1.847	16.820	20.657	0.661	0.534
-277.751	-285.615	1.845	16.985	20.559	0.666	0.531
-277.672	-285.676	1.823	16.879	20.651	0.663	0.526
-277.669	-285.643	1.835	16.997	20.468	0.662	0.526
-277.718	-285.582	1.870	16.786	20.291	0.657	0.528
-277.844	-285.691	1.848	16.866	20.667	0.663	0.532
-277.740	-285.652	1.844	17.071	20.743	0.660	0.526
-277.615	-285.609	1.859	16.970	20.739	0.647	0.523
-277.662	-285.611	1.801	16.862	20.693	0.648	0.527
-277.693	-285.658	1.843	16.808	20.671	0.652	0.528
-277.628	-285.650	1.828	16.884	20.981	0.651	0.529
