EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-248.979	-257.281	2.091	5.193	3.300	4.851	4.522
-329.828	-357.113	1.206	39.735	41.834	17.760	17.026
-249.252	-257.743	2.057	5.706	3.626	4.921	4.664
-329.399	-356.646	1.210	39.348	41.612	17.404	16.510
-249.232	-257.768	2.080	5.800	3.567	4.945	4.631
-329.828	-357.521	1.207	40.289	40.945	17.704	17.140
-249.074	-257.381	2.071	5.372	3.386	4.929	4.565
-329.160	-356.033	1.212	38.770	40.621	17.300	16.526
-249.093	-257.505	2.082	5.616	3.425	4.869	4.560
-329.246	-356.008	1.211	38.720	41.013	17.452	16.607
-249.152	-257.957	2.065	6.182	3.665	4.961	4.602
-329.051	-356.718	1.211	39.234	39.520	17.654	16.648
-248.991	-257.342	2.088	5.561	3.306	4.870	4.560
-249.123	-258.012	2.087	6.325	3.496	4.857	4.478
-329.263	-355.781	1.213	38.547	42.073	17.120	16.487
-249.024	-257.598	2.080	5.639	3.306	4.898	4.463
-329.083	-355.838	1.212	38.953	41.816	17.432	16.796
-249.088	-257.532	2.091	5.626	3.484	4.898	4.523
-328.207	-355.941	1.207	38.531	37.918	17.562	16.750
-249.167	-257.735	2.080	6.030	3.488	4.861	4.495
-328.281	-356.050	1.209	38.704	36.982	17.460	16.733
-249.060	-257.731	2.075	5.880	3.496	4.941	4.606
-328.190	-356.085	1.210	39.137	37.162	17.903	17.227
-248.982	-257.362	2.090	5.511	3.356	4.928	4.584
-328.197	-356.001	1.212	39.009	38.773	17.641	17.127
-249.194	-257.760	2.060	5.736	3.478	4.992	4.566
-327.627	-355.277	1.213	38.220	38.022	17.415	17.264
-249.130	-257.895	2.079	6.116	3.564	4.950	4.612
-327.982	-354.816	1.213	37.968	38.854	17.070	16.763
-249.299	-258.206	2.061	6.558	3.708	5.079	4.765
-328.187	-354.559	1.209	37.871	39.937	17.195	17.033
-249.164	-257.813	2.077	5.993	3.456	4.960	4.606
-327.602	-354.159	1.216	37.581	37.762	17.221	16.783
-249.313	-259.051	2.076	7.453	3.828	5.094	4.670
-327.825	-354.234	1.215	37.730	38.897	17.329	16.771
-249.033	-257.670	2.074	5.893	3.530	4.890	4.557
-326.933	-352.811	1.220	36.151	38.338	16.815	16.137
-249.198	-257.836	2.101	5.844	3.358	4.943	4.539
-326.701	-353.464	1.216	36.673	36.054	17.353	16.374
-248.944	-257.228	2.096	5.212	3.287	4.890	4.509
-326.424	-353.260	1.215	36.723	36.115	17.430	16.571
-248.938	-257.259	2.090	5.319	3.241	4.877	4.456
-327.007	-353.644	1.217	37.268	37.289	17.151	17.078
-249.113	-257.480	2.072	5.567	3.412	4.920	4.552
-326.694	-353.513	1.218	37.122	37.292	17.468	17.508
-249.063	-257.948	2.065	6.225	3.548	4.961	4.563
-327.208	-354.707	1.214	38.108	36.655	17.449	17.351
-249.077	-258.119	2.071	6.467	3.578	5.010	4.652
-249.248	-258.103	2.053	6.290	3.748	4.956	4.618
