EUBO	ELBO	ESS	AKLs_ex	AKLs_in
-200.673	-205.527	6.158	4.454	2.430
-200.713	-205.611	6.210	4.529	2.342
-200.662	-205.563	6.294	4.455	2.223
-200.864	-206.151	6.096	4.878	2.483
-200.656	-205.533	6.170	4.456	2.343
-200.694	-205.700	6.087	4.657	2.432
-200.669	-205.689	6.142	4.723	2.410
-200.704	-205.572	6.339	4.495	2.195
-200.656	-205.464	6.193	4.482	2.315
-200.635	-205.826	6.119	4.679	2.414
-200.710	-205.701	6.205	4.574	2.283
-200.676	-205.388	6.265	4.351	2.284
-200.608	-205.525	6.184	4.565	2.334
-200.645	-205.477	6.330	4.393	2.174
-200.831	-206.118	6.080	5.030	2.555
-200.757	-205.625	6.258	4.604	2.302
-200.725	-205.556	6.209	4.488	2.396
-200.757	-205.691	6.208	4.661	2.321
-200.687	-205.960	6.087	4.799	2.438
-200.749	-205.679	6.115	4.598	2.544
-200.780	-205.652	6.236	4.508	2.335
-200.684	-205.398	6.292	4.334	2.202
-200.718	-205.470	6.244	4.334	2.355
-200.764	-205.554	6.235	4.499	2.445
-200.659	-205.495	6.278	4.339	2.197
-200.780	-205.561	6.289	4.492	2.264
-200.744	-205.896	6.257	4.739	2.228
-200.721	-205.837	6.132	4.751	2.437
-200.664	-205.448	6.206	4.455	2.310
-200.675	-205.317	6.279	4.260	2.191
-200.660	-205.477	6.287	4.458	2.239
-200.812	-205.595	6.257	4.386	2.387
-200.689	-205.469	6.224	4.353	2.281
-200.680	-205.359	6.208	4.356	2.390
-200.948	-206.044	6.188	4.968	2.441
-200.658	-205.590	6.176	4.524	2.341
-200.676	-205.367	6.238	4.384	2.292
-200.683	-205.649	6.187	4.524	2.288
-200.678	-205.721	6.174	4.630	2.329
-200.735	-205.703	6.248	4.595	2.245
-200.980	-206.173	6.158	4.973	2.758
-200.865	-206.217	6.168	5.093	2.435
-201.005	-205.948	6.238	4.807	2.345
-200.733	-205.691	6.280	4.726	2.437
-200.761	-206.023	6.146	4.902	2.464
-200.703	-205.773	6.178	4.642	2.333
-200.846	-206.103	6.151	4.840	2.410
-200.640	-205.468	6.218	4.487	2.327
-200.763	-205.591	6.295	4.484	2.290
-200.666	-205.550	6.217	4.482	2.372
-200.669	-205.433	6.201	4.451	2.306
-200.733	-205.659	6.309	4.401	2.267
-200.686	-205.537	6.293	4.409	2.221
-200.723	-205.621	6.247	4.552	2.352
-200.667	-205.316	6.272	4.293	2.221
-200.786	-205.856	6.231	4.765	2.327
-200.704	-205.520	6.257	4.449	2.267
-200.816	-205.914	6.166	4.737	2.443
-200.756	-205.680	6.221	4.453	2.445
-200.801	-205.738	6.271	4.581	2.334
-200.673	-205.398	6.284	4.352	2.237
-200.706	-205.699	6.147	4.666	2.564
-200.669	-205.450	6.254	4.395	2.390
-200.735	-205.698	6.124	4.645	2.430
-200.778	-205.509	6.227	4.441	2.444
-200.735	-205.902	6.102	4.847	2.416
-200.706	-205.469	6.295	4.420	2.256
-200.726	-205.895	6.176	4.761	2.348
-200.694	-205.882	6.150	4.815	2.358
-200.659	-205.463	6.254	4.382	2.196
-200.676	-205.857	6.187	4.777	2.354
-200.678	-205.614	6.223	4.444	2.272
-200.635	-205.872	6.087	4.853	2.431
-200.835	-205.811	6.198	4.710	2.318
-200.690	-205.712	6.164	4.632	2.392
-200.776	-205.638	6.131	4.663	2.495
-200.680	-205.788	6.168	4.695	2.322
-200.647	-205.514	6.228	4.540	2.318
-200.705	-205.718	6.175	4.578	2.393
-200.682	-205.890	6.170	4.669	2.352
-200.767	-206.275	6.046	5.162	2.478
-200.733	-205.926	6.165	4.876	2.436
-200.678	-205.785	6.106	4.727	2.413
-200.699	-205.777	6.168	4.810	2.326
-200.706	-205.496	6.252	4.467	2.224
-200.681	-205.967	6.094	4.809	2.391
-200.718	-205.755	6.150	4.681	2.420
-200.640	-205.447	6.268	4.301	2.252
-200.651	-205.564	6.174	4.477	2.368
-200.728	-205.701	6.225	4.632	2.257
-200.754	-205.840	6.145	4.712	2.394
-200.774	-205.596	6.234	4.396	2.366
-200.626	-205.899	6.069	4.878	2.549
-200.710	-205.239	6.383	4.252	2.156
-200.755	-205.823	6.152	4.664	2.425
-200.750	-205.839	6.134	4.674	2.506
-200.681	-205.682	6.229	4.579	2.276
-200.726	-205.720	6.224	4.551	2.293
-200.698	-205.563	6.211	4.591	2.385
-200.672	-205.619	6.228	4.419	2.365
-200.796	-205.645	6.173	4.612	2.387
-200.657	-205.496	6.198	4.392	2.292
-200.588	-205.287	6.244	4.350	2.271
-200.714	-205.859	6.177	4.668	2.344
-200.743	-205.593	6.187	4.531	2.323
-200.745	-205.527	6.242	4.384	2.353
-200.658	-205.503	6.212	4.457	2.317
-200.777	-205.703	6.194	4.634	2.326
-200.794	-205.457	6.277	4.302	2.451
-200.844	-206.217	6.021	5.111	2.524
-200.734	-205.550	6.299	4.372	2.263
-200.737	-205.481	6.287	4.438	2.318
-200.679	-205.656	6.253	4.627	2.300
-200.767	-206.125	6.219	4.991	2.347
-200.694	-205.837	6.145	4.628	2.363
-200.793	-205.548	6.206	4.514	2.401
-200.755	-205.748	6.245	4.704	2.195
-200.651	-205.299	6.391	4.166	2.105
-200.755	-205.781	6.125	4.657	2.413
-200.604	-205.429	6.320	4.238	2.239
-200.630	-205.434	6.261	4.374	2.298
-200.665	-205.397	6.223	4.305	2.307
-200.732	-205.389	6.227	4.322	2.366
-200.724	-205.791	6.016	4.752	2.697
-200.594	-205.470	6.155	4.455	2.344
-200.744	-205.741	6.144	4.540	2.405
-200.899	-206.027	6.166	4.767	2.501
-200.623	-205.824	6.155	4.716	2.346
-200.600	-205.267	6.249	4.277	2.217
-200.727	-205.656	6.233	4.581	2.277
-200.590	-205.420	6.224	4.454	2.248
-200.746	-205.358	6.288	4.218	2.226
-200.721	-205.528	6.183	4.476	2.371
-200.697	-205.708	6.246	4.592	2.246
-200.744	-205.527	6.275	4.372	2.227
-200.787	-205.764	6.089	4.527	2.438
-200.667	-205.400	6.267	4.319	2.263
-200.665	-205.448	6.219	4.402	2.270
-200.714	-205.707	6.155	4.692	2.397
-200.649	-205.608	6.222	4.572	2.206
-200.759	-205.936	6.200	4.767	2.405
-200.687	-205.640	6.220	4.580	2.353
-200.689	-205.744	6.224	4.765	2.318
-200.798	-205.820	6.173	4.659	2.477
-200.667	-205.561	6.273	4.507	2.239
-200.637	-205.723	6.236	4.759	2.256
-200.697	-205.416	6.267	4.506	2.276
-200.742	-205.210	6.334	4.196	2.214
-200.684	-205.456	6.241	4.449	2.328
-200.672	-205.579	6.168	4.465	2.435
-200.646	-205.376	6.274	4.441	2.225
-200.623	-205.923	6.130	4.821	2.329
-200.770	-205.641	6.181	4.501	2.355
-200.678	-205.621	6.136	4.640	2.283
-200.663	-205.580	6.223	4.592	2.263
-200.778	-205.543	6.238	4.579	2.499
-200.675	-205.618	6.243	4.522	2.296
-200.679	-205.788	6.103	4.671	2.430
-200.704	-205.446	6.294	4.242	2.301
-200.701	-205.475	6.172	4.440	2.331
-200.711	-205.427	6.215	4.378	2.408
-200.671	-205.547	6.214	4.420	2.304
-200.694	-205.488	6.277	4.426	2.223
-200.781	-205.992	6.279	4.989	2.252
-200.710	-205.944	6.202	4.856	2.348
-200.787	-206.288	6.109	5.157	2.464
-200.623	-205.635	6.246	4.457	2.263
-200.656	-205.319	6.262	4.285	2.233
-200.632	-205.362	6.259	4.279	2.259
-200.690	-205.350	6.247	4.268	2.281
-200.654	-205.544	6.294	4.384	2.186
-200.698	-205.639	6.253	4.447	2.327
-200.647	-205.302	6.314	4.312	2.231
-200.790	-206.050	6.106	4.876	2.503
-200.642	-205.890	6.110	4.861	2.409
-200.754	-205.632	6.236	4.519	2.356
-200.668	-205.656	6.159	4.539	2.369
-200.607	-205.465	6.277	4.369	2.218
-200.673	-205.483	6.248	4.298	2.266
-200.823	-205.681	6.271	4.477	2.276
-200.603	-205.479	6.125	4.556	2.406
-200.675	-205.311	6.333	4.209	2.153
-200.633	-205.475	6.264	4.365	2.214
-200.597	-205.518	6.216	4.497	2.299
-200.681	-205.789	6.071	4.755	2.531
-200.630	-205.426	6.212	4.307	2.295
-200.704	-205.489	6.232	4.415	2.310
-200.672	-205.758	6.211	4.566	2.326
-200.678	-205.476	6.205	4.324	2.359
-200.668	-205.836	6.132	4.737	2.400
-200.741	-205.702	6.243	4.604	2.310
-200.719	-206.088	6.159	4.862	2.428
-200.728	-205.836	6.211	4.765	2.305
-200.622	-205.499	6.275	4.394	2.176
-200.677	-205.578	6.212	4.555	2.284
-200.652	-205.623	6.181	4.464	2.425
-200.732	-205.775	6.187	4.644	2.439
-200.740	-205.439	6.242	4.310	2.370
-200.661	-205.406	6.280	4.353	2.224
-200.732	-205.596	6.261	4.566	2.317
-200.702	-205.438	6.229	4.352	2.390
-200.760	-205.626	6.196	4.530	2.459
-200.703	-205.555	6.192	4.534	2.307
-200.693	-205.730	6.217	4.633	2.362
-200.714	-205.439	6.313	4.420	2.198
-200.716	-205.768	6.212	4.630	2.303
-200.677	-205.250	6.309	4.228	2.162
-200.623	-205.720	6.210	4.619	2.268
-200.720	-205.457	6.279	4.464	2.228
-200.744	-205.792	6.130	4.829	2.441
-200.608	-205.295	6.271	4.326	2.255
-200.673	-205.445	6.258	4.434	2.219
-200.681	-205.482	6.283	4.373	2.245
-200.669	-205.881	6.183	4.762	2.324
-200.696	-205.526	6.206	4.435	2.316
-200.639	-205.647	6.166	4.625	2.358
-200.547	-205.404	6.312	4.332	2.154
-200.705	-205.854	6.198	4.620	2.320
-200.797	-205.946	6.246	4.774	2.261
-200.851	-205.920	6.099	5.015	2.671
-200.793	-205.604	6.283	4.553	2.415
-200.655	-205.557	6.239	4.443	2.305
-200.708	-205.554	6.223	4.380	2.323
-200.662	-205.394	6.256	4.322	2.294
-200.673	-205.530	6.217	4.454	2.288
-200.680	-205.599	6.233	4.474	2.327
-200.779	-205.874	6.275	4.624	2.309
-200.682	-205.489	6.242	4.511	2.296
-200.668	-205.641	6.208	4.488	2.334
-200.605	-205.414	6.243	4.302	2.218
-200.667	-205.642	6.224	4.552	2.293
-200.671	-205.800	6.106	4.739	2.415
-200.670	-205.606	6.168	4.621	2.436
-200.730	-205.817	6.157	4.739	2.469
-200.727	-205.972	6.146	4.879	2.386
-200.683	-205.499	6.309	4.398	2.154
-200.598	-205.450	6.247	4.425	2.211
-200.671	-205.552	6.237	4.486	2.294
-200.753	-205.994	6.055	4.870	2.502
-200.709	-205.710	6.228	4.690	2.296
-200.797	-206.087	5.983	5.032	2.817
-200.728	-205.607	6.227	4.521	2.500
-200.655	-205.279	6.232	4.329	2.309
-200.713	-205.143	6.289	4.120	2.331
-200.638	-205.530	6.149	4.509	2.394
-200.662	-205.422	6.275	4.344	2.289
-200.746	-205.482	6.169	4.499	2.502
-200.715	-205.323	6.273	4.355	2.296
-200.688	-205.806	6.179	4.666	2.336
-200.793	-205.651	6.307	4.793	2.260
-200.792	-205.799	6.233	4.614	2.278
-200.747	-205.719	6.190	4.504	2.343
-200.645	-205.479	6.179	4.411	2.344
-200.713	-205.517	6.261	4.391	2.275
-200.599	-205.485	6.241	4.271	2.209
-200.705	-205.679	6.173	4.552	2.326
-200.686	-205.451	6.283	4.325	2.142
-200.713	-205.578	6.182	4.494	2.328
-200.670	-205.430	6.189	4.459	2.335
-200.626	-205.493	6.277	4.441	2.166
-200.700	-205.847	6.159	4.647	2.368
-200.806	-205.983	6.116	4.861	2.371
-200.640	-205.767	6.169	4.773	2.333
-200.705	-205.622	6.176	4.601	2.336
-200.614	-205.218	6.280	4.214	2.138
-200.733	-205.974	6.112	4.920	2.430
-200.668	-205.557	6.269	4.366	2.316
-200.671	-205.433	6.305	4.336	2.174
-200.696	-205.439	6.264	4.351	2.323
-200.753	-205.422	6.253	4.404	2.302
-200.701	-205.507	6.203	4.428	2.305
-200.688	-205.575	6.298	4.477	2.175
-200.643	-205.294	6.264	4.294	2.178
-200.770	-205.873	6.206	4.704	2.358
-200.605	-205.547	6.249	4.392	2.256
-200.607	-205.490	6.215	4.445	2.315
-200.676	-205.554	6.192	4.433	2.296
-200.745	-205.717	6.158	4.551	2.379
-200.721	-205.733	6.318	4.558	2.193
-200.703	-205.619	6.197	4.630	2.379
-200.664	-205.696	6.180	4.615	2.350
-200.730	-205.964	6.127	4.867	2.434
-200.608	-205.783	6.230	4.819	2.245
-200.646	-206.037	6.149	4.914	2.284
-200.786	-205.614	6.264	4.646	2.281
-200.691	-205.442	6.272	4.365	2.303
-200.706	-205.562	6.252	4.472	2.248
-200.713	-205.779	6.173	4.573	2.339
-200.665	-205.690	6.140	4.674	2.365
-200.686	-205.122	6.384	4.193	2.109
-200.719	-205.588	6.220	4.515	2.337
-200.647	-205.546	6.135	4.532	2.430
-200.776	-205.887	6.184	4.701	2.349
-200.784	-205.557	6.332	4.452	2.185
-200.692	-205.717	6.141	4.663	2.322
-200.702	-205.495	6.305	4.429	2.365
-200.711	-205.816	6.146	4.631	2.387
-200.723	-205.295	6.361	4.272	2.153
-200.644	-205.046	6.319	4.143	2.204
-200.662	-205.875	6.024	4.682	2.533
-200.593	-205.376	6.147	4.358	2.373
-200.634	-205.119	6.375	4.144	2.098
-200.616	-205.719	6.160	4.568	2.292
-200.663	-205.628	6.210	4.592	2.251
-200.725	-205.832	6.207	4.740	2.250
-200.667	-205.729	6.170	4.711	2.305
-200.876	-206.083	6.153	5.038	2.377
-200.695	-205.714	6.217	4.640	2.283
-200.625	-205.608	6.261	4.550	2.185
-200.709	-205.591	6.205	4.570	2.400
-200.714	-205.564	6.107	4.579	2.610
-200.699	-205.537	6.209	4.529	2.332
-200.735	-205.507	6.296	4.408	2.202
-200.691	-205.388	6.255	4.352	2.343
-200.676	-205.441	6.254	4.487	2.286
-200.680	-205.465	6.233	4.463	2.237
-200.558	-205.499	6.168	4.409	2.309
-200.739	-205.641	6.231	4.557	2.378
-200.710	-205.632	6.220	4.588	2.292
-200.814	-205.790	6.151	4.744	2.450
-200.699	-205.449	6.299	4.296	2.199
-200.678	-205.723	6.199	4.619	2.390
-200.723	-205.379	6.259	4.291	2.289
-200.688	-205.749	6.197	4.644	2.286
-200.703	-205.664	6.200	4.672	2.330
-200.638	-205.605	6.239	4.443	2.224
-200.714	-205.538	6.270	4.314	2.247
-200.824	-205.717	6.164	4.655	2.500
-200.687	-205.787	6.191	4.719	2.331
-200.701	-205.469	6.249	4.349	2.247
-200.823	-205.532	6.196	4.414	2.600
-200.676	-205.354	6.255	4.212	2.280
-200.703	-205.623	6.169	4.555	2.412
-200.601	-205.422	6.307	4.398	2.211
-200.645	-205.452	6.219	4.378	2.300
-200.633	-205.622	6.278	4.462	2.237
-200.769	-205.590	6.238	4.500	2.379
-200.680	-205.683	6.158	4.513	2.377
-200.687	-205.654	6.235	4.551	2.373
-200.860	-205.976	6.249	4.877	2.306
-200.789	-205.949	6.132	4.883	2.439
-200.650	-205.460	6.196	4.462	2.273
-200.689	-205.308	6.343	4.239	2.116
-200.723	-205.976	6.146	4.882	2.311
-200.583	-205.628	6.193	4.493	2.236
-200.745	-205.670	6.220	4.615	2.331
-200.747	-205.523	6.374	4.419	2.096
-200.709	-205.713	6.163	4.601	2.385
-200.693	-205.435	6.236	4.360	2.285
-200.695	-205.753	6.212	4.595	2.290
-200.714	-205.701	6.299	4.524	2.215
-200.661	-205.651	6.205	4.672	2.347
-200.646	-205.741	6.277	4.573	2.217
-200.684	-205.820	6.185	4.692	2.319
-200.615	-205.470	6.289	4.351	2.159
-200.585	-205.448	6.307	4.303	2.130
-200.813	-205.823	6.205	4.749	2.345
-200.666	-205.289	6.256	4.327	2.237
-200.771	-205.872	6.143	4.698	2.406
-200.644	-205.373	6.269	4.299	2.208
-200.639	-205.362	6.274	4.305	2.192
-200.643	-205.617	6.183	4.651	2.423
-200.610	-206.259	5.959	5.181	2.668
-200.628	-205.505	6.289	4.421	2.303
-200.663	-205.412	6.227	4.350	2.252
-200.676	-205.542	6.210	4.484	2.349
-200.714	-205.544	6.211	4.476	2.306
-200.548	-205.739	6.159	4.548	2.315
-200.685	-205.619	6.181	4.527	2.324
-200.763	-205.394	6.351	4.472	2.159
-200.644	-205.782	6.203	4.709	2.297
-200.629	-205.797	6.224	4.644	2.280
-200.838	-205.548	6.293	4.513	2.250
-200.751	-205.635	6.287	4.567	2.254
-200.786	-206.155	6.059	4.933	2.508
-200.652	-205.813	6.061	4.762	2.488
-200.829	-205.357	6.329	4.200	2.285
-200.625	-205.422	6.163	4.454	2.435
-200.775	-205.577	6.203	4.639	2.457
-200.647	-205.745	6.121	4.750	2.371
-200.672	-205.704	6.249	4.368	2.294
-200.638	-205.496	6.240	4.365	2.221
-200.741	-205.646	6.175	4.631	2.358
-200.678	-205.295	6.252	4.239	2.271
-200.660	-205.453	6.170	4.389	2.288
-200.673	-205.607	6.234	4.481	2.282
-200.716	-205.529	6.193	4.585	2.318
-200.814	-205.515	6.353	4.441	2.190
-200.713	-205.636	6.183	4.463	2.371
-200.588	-205.476	6.282	4.464	2.184
-200.668	-205.605	6.197	4.587	2.338
-200.621	-205.829	6.184	4.782	2.357
-200.706	-205.585	6.241	4.386	2.306
-200.717	-205.348	6.256	4.237	2.304
-200.740	-206.025	6.061	5.032	2.523
-200.670	-205.506	6.246	4.350	2.272
-200.714	-205.672	6.225	4.574	2.243
-200.715	-205.855	6.175	4.681	2.353
-200.705	-205.537	6.265	4.500	2.310
-200.779	-205.684	6.154	4.657	2.364
-200.580	-205.487	6.238	4.415	2.223
-200.665	-205.352	6.261	4.312	2.266
-200.858	-205.643	6.223	4.581	2.681
-200.567	-205.493	6.206	4.546	2.226
-200.652	-205.637	6.262	4.478	2.204
-200.667	-205.455	6.212	4.285	2.295
-200.687	-205.854	6.195	4.752	2.315
-200.681	-205.868	6.261	4.732	2.278
-200.845	-205.765	6.292	4.703	2.321
-200.651	-205.570	6.292	4.433	2.183
-200.666	-205.432	6.271	4.439	2.274
-200.646	-205.599	6.263	4.498	2.286
-200.621	-205.469	6.273	4.307	2.177
-200.659	-205.670	6.195	4.520	2.317
-200.636	-205.320	6.314	4.312	2.156
-200.688	-205.609	6.206	4.411	2.277
-200.643	-205.591	6.226	4.683	2.276
-200.759	-205.844	6.207	4.740	2.268
-200.876	-205.601	6.261	4.530	2.322
-200.694	-205.689	6.178	4.532	2.339
-200.814	-205.771	6.127	4.733	2.476
-200.767	-205.987	6.202	4.716	2.353
-200.630	-205.732	6.203	4.617	2.279
-200.723	-206.013	6.191	4.718	2.281
-200.676	-205.426	6.281	4.359	2.197
-200.636	-205.449	6.227	4.385	2.232
-200.715	-205.785	6.237	4.629	2.288
-200.613	-205.320	6.343	4.257	2.151
-200.673	-205.714	6.158	4.737	2.393
-200.706	-205.665	6.188	4.651	2.270
-200.673	-205.251	6.376	4.178	2.084
-200.675	-205.292	6.308	4.168	2.252
-200.695	-205.385	6.300	4.286	2.219
-200.749	-205.424	6.338	4.381	2.149
-200.595	-205.421	6.253	4.358	2.225
-200.726	-205.559	6.231	4.418	2.269
-200.563	-205.522	6.235	4.462	2.210
-200.711	-205.690	6.230	4.512	2.380
-200.719	-205.546	6.195	4.532	2.387
-200.803	-205.524	6.185	4.358	2.428
-200.651	-205.318	6.233	4.244	2.301
-200.686	-205.746	6.144	4.547	2.390
-200.861	-205.843	6.292	4.687	2.213
-200.739	-205.775	6.236	4.637	2.296
-200.680	-205.531	6.265	4.452	2.256
-200.685	-205.880	6.237	4.620	2.284
-200.723	-205.734	6.193	4.708	2.332
-200.681	-205.767	6.210	4.588	2.236
-200.643	-205.573	6.214	4.458	2.318
-200.626	-205.452	6.239	4.376	2.223
-200.625	-205.334	6.248	4.324	2.253
-200.659	-205.360	6.298	4.274	2.214
-200.638	-205.512	6.139	4.425	2.420
-200.726	-205.450	6.208	4.448	2.415
-200.755	-205.498	6.330	4.438	2.226
-200.721	-205.899	6.053	4.893	2.606
-200.611	-205.704	6.092	4.649	2.435
-200.642	-205.323	6.351	4.212	2.242
-200.690	-205.524	6.170	4.519	2.351
-200.625	-205.908	6.112	4.913	2.363
-200.855	-205.434	6.317	4.284	2.318
-200.671	-205.754	6.203	4.639	2.219
-200.806	-205.572	6.301	4.586	2.223
-200.686	-205.357	6.314	4.323	2.196
-200.686	-205.314	6.264	4.298	2.262
-200.780	-205.552	6.217	4.630	2.324
-200.718	-205.760	6.254	4.702	2.267
-200.772	-205.758	6.212	4.739	2.371
-200.665	-205.476	6.324	4.344	2.176
-200.712	-205.814	6.152	4.663	2.424
-200.711	-205.485	6.206	4.468	2.314
-200.689	-205.450	6.263	4.401	2.255
-200.681	-205.712	6.225	4.616	2.282
-200.697	-205.476	6.283	4.477	2.250
-200.681	-205.447	6.217	4.399	2.330
-200.621	-205.604	6.155	4.510	2.316
-200.709	-205.807	6.262	4.683	2.269
-200.702	-205.757	6.190	4.729	2.346
-200.698	-205.568	6.327	4.540	2.226
-200.698	-205.582	6.149	4.607	2.370
-200.706	-205.372	6.317	4.271	2.203
-200.671	-205.491	6.201	4.532	2.333
-200.606	-205.586	6.126	4.490	2.365
-200.702	-205.580	6.228	4.545	2.278
-200.574	-205.578	6.198	4.428	2.219
-200.612	-205.688	6.162	4.495	2.317
-200.685	-205.163	6.362	4.143	2.181
-200.582	-205.308	6.300	4.307	2.118
-200.629	-205.381	6.234	4.291	2.257
-200.718	-205.919	6.183	4.717	2.324
-200.668	-205.455	6.203	4.381	2.351
-200.643	-205.357	6.244	4.337	2.252
-200.670	-205.404	6.226	4.404	2.246
-200.713	-205.778	6.189	4.697	2.320
-200.642	-205.450	6.288	4.406	2.212
-200.649	-205.850	6.122	4.751	2.356
-200.694	-205.526	6.227	4.493	2.319
-200.743	-205.585	6.272	4.403	2.330
-200.761	-206.120	6.052	5.140	2.546
-200.729	-205.600	6.241	4.530	2.259
-200.786	-205.651	6.238	4.521	2.280
-200.724	-205.685	6.190	4.552	2.366
-200.659	-205.960	5.990	4.812	2.609
-200.685	-205.292	6.289	4.170	2.168
-200.657	-205.175	6.307	4.157	2.200
-200.638	-205.523	6.197	4.489	2.323
-200.719	-205.812	6.269	4.632	2.247
-200.640	-205.357	6.254	4.345	2.246
-200.703	-205.515	6.187	4.437	2.332
-200.655	-205.475	6.295	4.362	2.259
-200.687	-205.765	6.152	4.702	2.339
-200.776	-205.582	6.254	4.374	2.232
-200.689	-205.609	6.218	4.419	2.345
-200.813	-205.627	6.204	4.537	2.631
-200.625	-205.722	6.243	4.580	2.252
-200.751	-205.583	6.190	4.405	2.365
-200.767	-205.668	6.093	4.519	2.543
-200.586	-205.228	6.351	4.191	2.058
-200.662	-205.623	6.193	4.687	2.359
-200.716	-205.685	6.264	4.524	2.221
-200.793	-205.896	6.220	4.814	2.355
-200.594	-205.700	6.239	4.647	2.280
-200.716	-205.377	6.270	4.359	2.272
-200.714	-205.425	6.226	4.372	2.409
-200.754	-205.488	6.236	4.374	2.284
-200.732	-205.725	6.231	4.632	2.357
-200.783	-205.971	6.072	4.883	2.570
-200.639	-205.605	6.215	4.509	2.301
-200.673	-205.310	6.317	4.251	2.154
-200.712	-205.550	6.212	4.467	2.278
-200.624	-205.643	6.180	4.514	2.255
-200.714	-205.315	6.259	4.315	2.282
-200.609	-205.445	6.217	4.392	2.296
-200.671	-205.545	6.190	4.444	2.354
-200.707	-205.819	6.160	4.728	2.409
-200.649	-206.078	6.090	4.957	2.378
-200.823	-205.914	6.203	4.735	2.334
-200.730	-205.470	6.247	4.381	2.268
-200.642	-205.292	6.316	4.206	2.158
-200.726	-205.364	6.313	4.266	2.245
-200.645	-205.503	6.214	4.506	2.307
-200.676	-205.576	6.245	4.493	2.323
-200.654	-205.359	6.312	4.244	2.212
-200.784	-205.904	6.174	4.745	2.266
-200.658	-205.353	6.320	4.337	2.190
-200.694	-205.604	6.152	4.575	2.497
-200.733	-205.489	6.262	4.336	2.335
-200.715	-205.587	6.267	4.456	2.277
-200.651	-205.379	6.318	4.215	2.151
-200.601	-205.260	6.252	4.265	2.151
-200.708	-205.634	6.177	4.572	2.311
-200.710	-205.711	6.196	4.591	2.311
-200.688	-205.322	6.259	4.214	2.275
-200.634	-205.592	6.171	4.460	2.415
-200.683	-205.544	6.187	4.483	2.287
-200.604	-205.285	6.198	4.256	2.262
-200.734	-205.483	6.235	4.407	2.292
-200.698	-205.468	6.244	4.417	2.235
-200.744	-205.425	6.249	4.289	2.373
-200.753	-205.120	6.295	4.081	2.267
-200.710	-205.585	6.153	4.437	2.389
-200.653	-205.291	6.349	4.148	2.180
-200.655	-205.357	6.250	4.296	2.251
-200.655	-205.702	6.236	4.541	2.230
-200.616	-205.511	6.163	4.464	2.315
-200.754	-205.632	6.203	4.612	2.307
-200.655	-205.492	6.237	4.488	2.315
-200.589	-205.650	6.159	4.525	2.295
-200.618	-205.267	6.267	4.263	2.235
-200.695	-205.345	6.336	4.246	2.108
-200.625	-205.398	6.269	4.485	2.237
-200.672	-205.595	6.179	4.547	2.353
-200.607	-205.685	6.147	4.601	2.347
-200.826	-205.640	6.304	4.526	2.195
-200.725	-205.878	6.189	4.748	2.325
-200.672	-206.107	6.173	4.864	2.304
-200.638	-205.346	6.301	4.294	2.210
-200.736	-205.572	6.256	4.534	2.244
-200.585	-205.878	6.115	4.743	2.326
-200.680	-205.393	6.272	4.254	2.247
-200.618	-205.485	6.190	4.449	2.330
-200.707	-205.547	6.252	4.402	2.252
-200.596	-205.363	6.262	4.316	2.166
-200.580	-205.830	6.151	4.590	2.346
-200.665	-205.538	6.223	4.513	2.305
-200.609	-205.095	6.425	4.177	2.037
-200.663	-205.791	6.220	4.743	2.249
-200.584	-205.983	6.124	5.058	2.312
-200.680	-205.721	6.176	4.693	2.288
-200.756	-205.225	6.347	4.118	2.381
-200.744	-205.790	6.228	4.531	2.385
-200.664	-205.554	6.224	4.462	2.283
-200.602	-205.399	6.238	4.307	2.195
-200.725	-205.618	6.256	4.615	2.287
-200.651	-205.288	6.255	4.298	2.237
-200.684	-205.546	6.313	4.437	2.161
-200.646	-205.379	6.193	4.420	2.352
-200.714	-205.733	6.206	4.604	2.359
-200.638	-205.551	6.202	4.437	2.320
-200.703	-205.529	6.228	4.484	2.229
-200.738	-205.365	6.229	4.290	2.517
-200.800	-205.555	6.303	4.382	2.310
-200.659	-205.160	6.339	4.114	2.239
-200.604	-205.455	6.199	4.491	2.307
-200.695	-205.449	6.260	4.406	2.258
-200.690	-205.227	6.357	4.208	2.143
-200.703	-205.989	6.200	4.786	2.285
-200.700	-205.531	6.241	4.422	2.268
-200.658	-206.001	6.160	4.881	2.356
-200.669	-205.874	6.193	4.695	2.341
-200.722	-205.764	6.137	4.728	2.340
-200.653	-205.632	6.302	4.450	2.176
-200.957	-206.088	6.203	4.985	2.467
-200.743	-205.631	6.305	4.540	2.234
-200.775	-205.727	6.243	4.721	2.300
