EUBO	ELBO	ESS	IWKLs_ex	IWKLs_in	AKLs_ex	AKLs_in
-198.750	-202.008	6.807	2.884	1.593	2.884	1.593
-198.757	-202.115	6.868	2.859	1.530	2.859	1.530
-198.779	-201.947	6.860	2.733	1.528	2.733	1.528
-198.769	-201.969	6.817	2.814	1.590	2.814	1.590
-198.756	-202.026	6.819	2.838	1.565	2.838	1.565
-198.861	-202.187	6.781	3.057	1.650	3.057	1.650
-198.758	-201.896	6.885	2.766	1.519	2.766	1.519
-198.788	-202.064	6.827	2.876	1.568	2.876	1.568
-198.746	-202.004	6.830	2.820	1.600	2.820	1.600
-198.809	-201.797	6.872	2.632	1.579	2.632	1.579
-198.801	-201.938	6.809	2.807	1.649	2.807	1.649
-198.830	-202.060	6.845	2.897	1.580	2.897	1.580
-198.770	-201.975	6.829	2.810	1.549	2.810	1.549
-198.801	-201.897	6.876	2.762	1.527	2.762	1.527
-198.760	-201.944	6.849	2.791	1.539	2.791	1.539
-198.997	-202.222	6.868	3.062	1.535	3.062	1.535
-198.802	-201.807	6.884	2.734	1.552	2.734	1.552
-198.752	-201.961	6.857	2.831	1.579	2.831	1.579
-198.969	-202.515	6.802	3.316	1.609	3.316	1.609
-198.778	-201.989	6.850	2.837	1.534	2.837	1.534
-198.793	-202.085	6.805	2.940	1.599	2.940	1.599
-198.768	-202.087	6.836	2.967	1.595	2.967	1.595
-198.734	-201.962	6.840	2.815	1.544	2.815	1.544
-198.895	-202.336	6.812	3.087	1.635	3.087	1.635
-198.778	-202.065	6.840	2.838	1.537	2.838	1.537
-198.763	-201.900	6.879	2.769	1.531	2.769	1.531
-198.783	-202.038	6.854	2.909	1.556	2.909	1.556
-198.782	-201.989	6.839	2.844	1.553	2.844	1.553
-198.809	-202.035	6.858	2.841	1.562	2.841	1.562
-198.876	-202.351	6.853	3.131	1.559	3.131	1.559
-198.750	-201.918	6.872	2.735	1.555	2.735	1.555
-198.726	-201.824	6.860	2.745	1.522	2.745	1.522
-198.794	-201.935	6.877	2.815	1.513	2.815	1.513
-198.770	-201.925	6.901	2.775	1.519	2.775	1.519
-198.836	-202.128	6.881	2.983	1.551	2.983	1.551
-198.780	-201.900	6.815	2.754	1.567	2.754	1.567
-198.814	-201.959	6.860	2.747	1.524	2.747	1.524
-198.872	-202.120	6.825	2.934	1.581	2.934	1.581
-198.994	-202.419	6.853	3.212	1.602	3.212	1.602
-198.833	-201.941	6.839	2.756	1.588	2.756	1.588
-198.995	-202.216	6.869	3.021	1.569	3.021	1.569
-198.729	-201.908	6.844	2.724	1.582	2.724	1.582
-198.835	-202.010	6.788	2.802	1.679	2.802	1.679
-198.832	-202.140	6.800	2.942	1.670	2.942	1.670
-198.818	-202.057	6.843	2.896	1.575	2.896	1.575
-198.818	-202.101	6.840	2.925	1.539	2.925	1.539
-198.785	-201.928	6.848	2.742	1.522	2.742	1.522
-198.771	-201.831	6.926	2.721	1.506	2.721	1.506
-198.762	-201.928	6.890	2.728	1.528	2.728	1.528
-198.785	-201.982	6.888	2.718	1.488	2.718	1.488
-198.788	-201.824	6.902	2.633	1.545	2.633	1.545
-198.719	-201.878	6.824	2.728	1.548	2.728	1.548
-198.731	-201.887	6.847	2.690	1.527	2.690	1.527
-198.793	-202.021	6.869	2.866	1.550	2.866	1.550
-198.793	-201.979	6.837	2.759	1.584	2.759	1.584
-199.050	-202.340	6.786	3.208	1.623	3.208	1.623
-198.795	-201.995	6.870	2.812	1.541	2.812	1.541
-198.757	-202.016	6.875	2.817	1.525	2.817	1.525
-198.775	-202.050	6.849	2.870	1.589	2.870	1.589
-198.801	-202.101	6.799	2.988	1.685	2.988	1.685
-198.765	-201.968	6.882	2.833	1.521	2.833	1.521
-198.793	-202.056	6.815	2.916	1.573	2.916	1.573
-198.752	-201.975	6.871	2.779	1.526	2.779	1.526
-198.838	-202.020	6.904	2.856	1.559	2.856	1.559
-198.745	-201.847	6.921	2.701	1.505	2.701	1.505
-198.808	-202.104	6.842	2.928	1.566	2.928	1.566
-198.817	-202.024	6.864	2.840	1.524	2.840	1.524
-198.841	-202.114	6.870	2.933	1.533	2.933	1.533
-198.789	-201.938	6.897	2.813	1.535	2.813	1.535
-198.767	-201.843	6.903	2.663	1.499	2.663	1.499
-198.999	-202.383	6.902	3.187	1.558	3.187	1.558
-198.757	-201.935	6.875	2.842	1.564	2.842	1.564
-198.778	-201.956	6.812	2.779	1.609	2.779	1.609
-198.781	-202.008	6.854	2.778	1.510	2.778	1.510
-198.702	-201.886	6.887	2.655	1.515	2.655	1.515
-198.752	-201.845	6.888	2.712	1.507	2.712	1.507
-198.752	-201.848	6.864	2.697	1.537	2.697	1.537
-198.754	-201.887	6.917	2.781	1.517	2.781	1.517
-198.801	-201.871	6.859	2.776	1.569	2.776	1.569
-198.784	-201.982	6.844	2.793	1.589	2.793	1.589
-198.858	-201.867	6.883	2.741	1.585	2.741	1.585
-198.739	-201.839	6.917	2.665	1.478	2.665	1.478
-198.788	-202.039	6.795	2.865	1.628	2.865	1.628
-198.727	-201.783	6.895	2.676	1.519	2.676	1.519
-199.019	-202.184	6.867	2.968	1.664	2.968	1.664
-198.859	-201.993	6.844	2.825	1.606	2.825	1.606
-198.763	-201.771	6.907	2.584	1.500	2.584	1.500
-198.758	-201.916	6.903	2.689	1.493	2.689	1.493
-198.745	-201.831	6.936	2.632	1.472	2.632	1.472
-198.806	-201.816	6.886	2.675	1.553	2.675	1.553
-198.815	-201.836	6.931	2.649	1.517	2.649	1.517
-198.761	-201.763	6.930	2.554	1.499	2.554	1.499
-198.757	-201.734	6.950	2.619	1.492	2.619	1.492
-198.791	-201.818	6.947	2.632	1.472	2.632	1.472
-198.759	-201.815	6.914	2.646	1.531	2.646	1.531
-198.781	-201.837	6.946	2.717	1.479	2.717	1.479
-198.791	-201.812	6.908	2.595	1.506	2.595	1.506
-198.853	-201.928	6.940	2.795	1.493	2.795	1.493
-198.739	-201.845	6.888	2.699	1.509	2.699	1.509
-198.810	-201.842	6.904	2.655	1.517	2.655	1.517
-198.933	-202.047	6.871	2.819	1.636	2.819	1.636
-198.770	-201.741	6.919	2.608	1.516	2.608	1.516
-198.768	-201.899	6.918	2.689	1.509	2.689	1.509
-198.761	-201.898	6.920	2.694	1.509	2.694	1.509
-198.792	-201.831	6.942	2.646	1.506	2.646	1.506
-198.772	-201.900	6.861	2.733	1.567	2.733	1.567
-198.782	-201.735	6.920	2.533	1.513	2.533	1.513
-198.865	-201.959	6.923	2.749	1.603	2.749	1.603
-198.787	-201.754	6.955	2.616	1.491	2.616	1.491
-198.910	-202.010	6.917	2.847	1.534	2.847	1.534
-198.889	-202.155	6.875	2.980	1.592	2.980	1.592
-198.766	-201.667	6.958	2.513	1.465	2.513	1.465
-198.867	-201.931	6.929	2.785	1.527	2.785	1.527
-198.843	-201.864	6.937	2.682	1.484	2.682	1.484
-198.771	-201.963	6.860	2.769	1.540	2.769	1.540
-198.781	-201.856	6.922	2.657	1.503	2.657	1.503
-198.754	-201.835	6.899	2.635	1.521	2.635	1.521
-198.789	-201.931	6.886	2.699	1.575	2.699	1.575
-198.791	-201.767	6.911	2.587	1.504	2.587	1.504
-198.787	-201.913	6.877	2.765	1.531	2.765	1.531
-198.847	-201.946	6.965	2.782	1.510	2.782	1.510
-198.813	-201.979	6.882	2.825	1.537	2.825	1.537
-198.746	-201.913	6.900	2.723	1.514	2.723	1.514
-198.799	-201.866	6.935	2.715	1.502	2.715	1.502
-198.819	-201.896	6.919	2.719	1.541	2.719	1.541
-199.169	-202.396	6.897	3.234	1.619	3.234	1.619
-198.877	-201.985	6.906	2.745	1.536	2.745	1.536
-198.756	-201.815	6.896	2.626	1.498	2.626	1.498
-198.754	-201.929	6.863	2.732	1.546	2.732	1.546
-198.813	-201.872	6.965	2.681	1.458	2.681	1.458
-198.723	-201.632	6.969	2.546	1.450	2.546	1.450
-198.799	-201.823	6.985	2.619	1.482	2.619	1.482
-198.800	-201.999	6.942	2.785	1.506	2.785	1.506
-198.821	-201.904	7.011	2.732	1.467	2.732	1.467
-198.838	-201.933	6.917	2.747	1.542	2.747	1.542
-198.835	-201.827	6.957	2.674	1.508	2.674	1.508
-198.802	-201.802	6.966	2.607	1.512	2.607	1.512
-198.771	-201.835	6.879	2.667	1.553	2.667	1.553
-198.799	-201.799	6.937	2.628	1.503	2.628	1.503
-198.774	-201.760	6.926	2.591	1.505	2.591	1.505
-198.818	-201.888	6.901	2.698	1.577	2.698	1.577
-198.853	-201.855	6.951	2.648	1.510	2.648	1.510
-198.778	-201.796	6.944	2.642	1.509	2.642	1.509
-198.798	-201.796	6.982	2.644	1.491	2.644	1.491
-198.725	-201.675	6.940	2.534	1.494	2.534	1.494
-198.770	-201.807	6.937	2.616	1.527	2.616	1.527
-198.817	-201.760	6.887	2.597	1.628	2.597	1.628
-198.778	-201.618	6.982	2.468	1.529	2.468	1.529
-198.785	-201.919	6.923	2.743	1.588	2.743	1.588
-198.785	-201.730	6.958	2.622	1.485	2.622	1.485
-198.779	-201.758	6.966	2.633	1.465	2.633	1.465
-198.761	-201.739	6.929	2.573	1.524	2.573	1.524
-199.555	-203.019	6.913	3.990	1.531	3.990	1.531
-198.793	-201.843	6.924	2.690	1.516	2.690	1.516
-198.792	-201.886	6.910	2.699	1.517	2.699	1.517
-198.762	-201.839	6.931	2.639	1.499	2.639	1.499
-198.816	-201.984	6.960	2.775	1.503	2.775	1.503
-198.826	-201.797	6.953	2.654	1.487	2.654	1.487
-198.798	-201.951	6.888	2.792	1.533	2.792	1.533
-198.895	-202.206	6.931	3.042	1.550	3.042	1.550
-198.772	-201.745	6.922	2.599	1.495	2.599	1.495
-198.771	-201.766	6.950	2.623	1.469	2.623	1.469
-198.733	-201.805	6.904	2.669	1.499	2.669	1.499
-199.011	-202.074	6.966	2.995	1.475	2.995	1.475
-198.792	-201.838	6.895	2.646	1.563	2.646	1.563
-198.821	-201.835	6.944	2.667	1.514	2.667	1.514
-198.787	-201.704	6.992	2.509	1.498	2.509	1.498
-198.778	-201.763	6.949	2.573	1.509	2.573	1.509
-198.787	-201.975	6.916	2.753	1.502	2.753	1.502
-198.787	-201.767	6.999	2.569	1.468	2.569	1.468
-198.753	-201.827	6.946	2.663	1.484	2.663	1.484
-198.816	-201.865	6.960	2.670	1.456	2.670	1.456
-198.805	-201.880	6.899	2.762	1.561	2.762	1.561
-198.818	-201.977	6.862	2.816	1.630	2.816	1.630
-198.848	-201.988	6.939	2.751	1.531	2.751	1.531
-198.997	-202.328	7.002	3.132	1.471	3.132	1.471
-198.806	-201.900	6.936	2.666	1.500	2.666	1.500
-198.771	-201.902	6.905	2.698	1.489	2.698	1.489
-198.849	-201.931	6.987	2.690	1.471	2.690	1.471
-198.883	-201.940	6.916	2.721	1.533	2.721	1.533
-198.800	-201.711	6.966	2.571	1.462	2.571	1.462
-198.786	-201.862	6.891	2.751	1.556	2.751	1.556
-198.824	-201.739	6.999	2.570	1.456	2.570	1.456
-198.791	-201.756	6.992	2.602	1.484	2.602	1.484
-198.794	-201.721	6.919	2.589	1.564	2.589	1.564
-198.801	-201.872	6.891	2.688	1.570	2.688	1.570
-198.777	-201.768	6.967	2.521	1.476	2.521	1.476
-198.805	-201.846	6.940	2.696	1.508	2.696	1.508
-198.808	-201.785	6.967	2.588	1.511	2.588	1.511
-198.803	-201.824	6.964	2.647	1.492	2.647	1.492
-198.850	-201.950	6.919	2.755	1.523	2.755	1.523
-198.803	-201.754	6.959	2.576	1.499	2.576	1.499
-198.785	-201.801	6.937	2.674	1.498	2.674	1.498
-198.774	-201.768	6.940	2.708	1.492	2.708	1.492
-198.819	-201.945	6.905	2.735	1.535	2.735	1.535
-198.769	-201.722	6.983	2.526	1.485	2.526	1.485
-198.956	-202.125	6.940	2.914	1.526	2.914	1.526
-198.836	-201.832	6.981	2.624	1.504	2.624	1.504
-198.764	-201.744	6.961	2.566	1.472	2.566	1.472
-198.750	-201.957	6.923	2.753	1.493	2.753	1.493
-198.792	-201.677	7.072	2.466	1.411	2.466	1.411
-198.819	-201.996	6.968	2.723	1.506	2.723	1.506
-198.841	-201.799	6.922	2.612	1.593	2.612	1.593
-198.791	-201.772	6.965	2.686	1.496	2.686	1.496
-198.770	-201.791	6.963	2.641	1.477	2.641	1.477
-198.753	-201.668	6.981	2.512	1.488	2.512	1.488
-198.731	-201.732	6.974	2.556	1.476	2.556	1.476
-198.779	-201.802	6.922	2.659	1.540	2.659	1.540
-198.796	-201.725	6.968	2.545	1.470	2.545	1.470
-198.804	-201.830	6.993	2.726	1.463	2.726	1.463
-198.783	-201.838	6.983	2.677	1.488	2.677	1.488
-198.790	-201.807	6.983	2.658	1.467	2.658	1.467
-198.932	-202.151	6.943	2.936	1.479	2.936	1.479
-198.792	-201.851	6.943	2.669	1.487	2.669	1.487
-198.782	-201.821	6.964	2.664	1.494	2.664	1.494
-198.930	-202.093	6.915	2.935	1.510	2.935	1.510
-198.965	-202.131	6.944	2.911	1.552	2.911	1.552
-198.762	-201.763	6.983	2.680	1.468	2.680	1.468
-198.803	-201.863	7.030	2.590	1.433	2.590	1.433
-198.802	-201.723	7.015	2.532	1.451	2.532	1.451
-198.742	-201.627	7.010	2.478	1.435	2.478	1.435
-198.749	-201.752	6.948	2.573	1.487	2.573	1.487
-198.819	-201.894	6.905	2.734	1.587	2.734	1.587
-198.755	-201.793	6.958	2.619	1.503	2.619	1.503
-198.785	-201.867	7.000	2.691	1.452	2.691	1.452
-198.804	-201.796	7.011	2.672	1.463	2.672	1.463
-198.771	-201.806	6.945	2.700	1.488	2.700	1.488
-198.774	-201.863	6.971	2.667	1.498	2.667	1.498
-198.784	-201.897	6.915	2.710	1.505	2.710	1.505
-198.800	-201.821	6.951	2.670	1.519	2.670	1.519
-198.708	-201.787	6.978	2.628	1.459	2.628	1.459
-198.798	-201.830	6.949	2.616	1.491	2.616	1.491
-198.888	-202.026	6.934	2.887	1.511	2.887	1.511
-198.821	-201.994	6.960	2.750	1.483	2.750	1.483
-198.773	-201.707	7.020	2.532	1.435	2.532	1.435
-198.808	-201.814	6.982	2.672	1.478	2.672	1.478
-198.800	-201.839	6.933	2.626	1.522	2.626	1.522
-198.789	-201.808	7.003	2.580	1.460	2.580	1.460
-198.796	-201.851	6.978	2.684	1.510	2.684	1.510
-198.889	-202.051	6.969	2.869	1.507	2.869	1.507
-198.789	-201.801	6.941	2.705	1.516	2.705	1.516
-198.793	-201.813	6.962	2.653	1.496	2.653	1.496
-198.774	-201.685	7.025	2.543	1.453	2.543	1.453
-198.791	-201.731	6.986	2.582	1.476	2.582	1.476
-198.780	-201.801	6.897	2.651	1.542	2.651	1.542
-198.756	-201.908	6.895	2.757	1.575	2.757	1.575
-198.782	-201.764	6.953	2.586	1.501	2.586	1.501
-198.816	-201.845	6.971	2.624	1.487	2.624	1.487
-198.785	-201.864	6.942	2.652	1.491	2.652	1.491
-198.831	-201.886	6.965	2.713	1.476	2.713	1.476
-198.759	-201.795	6.925	2.591	1.500	2.591	1.500
-198.798	-201.900	6.956	2.701	1.472	2.701	1.472
-198.805	-201.836	6.982	2.651	1.477	2.651	1.477
-198.754	-201.877	6.931	2.752	1.501	2.752	1.501
-198.767	-201.842	6.944	2.650	1.470	2.650	1.470
-198.890	-201.958	6.954	2.782	1.472	2.782	1.472
-198.809	-201.821	6.970	2.697	1.526	2.697	1.526
-198.925	-201.837	6.961	2.704	1.614	2.704	1.614
-198.849	-201.881	6.965	2.734	1.518	2.734	1.518
-198.790	-201.816	6.975	2.658	1.477	2.658	1.477
-198.781	-201.758	6.979	2.622	1.493	2.622	1.493
-198.811	-201.755	7.030	2.572	1.442	2.572	1.442
-198.806	-201.762	6.941	2.599	1.531	2.599	1.531
-198.788	-201.977	6.888	2.771	1.566	2.771	1.566
-198.803	-201.824	6.973	2.641	1.480	2.641	1.480
-198.762	-201.818	6.954	2.682	1.519	2.682	1.519
-198.758	-201.762	7.010	2.578	1.467	2.578	1.467
-198.791	-201.855	6.950	2.673	1.502	2.673	1.502
-198.877	-202.001	6.929	2.811	1.542	2.811	1.542
-198.814	-201.770	7.025	2.571	1.446	2.571	1.446
-198.836	-201.858	6.950	2.661	1.545	2.661	1.545
-198.780	-201.774	7.004	2.594	1.478	2.594	1.478
-198.740	-201.731	6.929	2.587	1.551	2.587	1.551
-198.835	-201.782	7.023	2.635	1.452	2.635	1.452
-198.776	-201.767	6.939	2.631	1.500	2.631	1.500
-198.771	-201.812	6.993	2.535	1.436	2.535	1.436
-198.908	-201.932	6.876	2.769	1.632	2.769	1.632
-198.782	-201.608	7.005	2.479	1.465	2.479	1.465
-198.793	-201.823	6.954	2.643	1.518	2.643	1.518
-198.798	-201.807	6.995	2.575	1.433	2.575	1.433
-198.807	-201.763	6.963	2.633	1.514	2.633	1.514
-198.802	-201.667	7.029	2.497	1.501	2.497	1.501
-198.774	-201.738	6.938	2.531	1.489	2.531	1.489
-198.760	-201.750	6.953	2.571	1.472	2.571	1.472
-198.955	-202.049	6.902	2.905	1.577	2.905	1.577
-198.739	-201.759	6.981	2.569	1.453	2.569	1.453
-198.814	-201.752	6.992	2.587	1.496	2.587	1.496
-198.778	-201.670	6.975	2.554	1.502	2.554	1.502
-198.785	-201.716	7.040	2.572	1.430	2.572	1.430
-198.865	-201.948	6.951	2.814	1.545	2.814	1.545
-198.816	-201.687	7.045	2.549	1.465	2.549	1.465
-198.790	-201.732	7.034	2.546	1.447	2.546	1.447
-198.738	-201.820	6.961	2.621	1.460	2.621	1.460
-198.745	-201.731	7.009	2.622	1.442	2.622	1.442
-198.731	-201.720	6.997	2.501	1.447	2.501	1.447
-198.740	-201.699	7.034	2.510	1.401	2.510	1.401
-198.898	-201.957	7.069	2.763	1.419	2.763	1.419
-198.765	-201.858	6.933	2.647	1.486	2.647	1.486
-198.803	-201.871	6.981	2.642	1.462	2.642	1.462
-198.806	-201.820	6.991	2.653	1.486	2.653	1.486
-198.775	-201.785	7.009	2.594	1.448	2.594	1.448
-198.838	-202.051	6.939	2.795	1.509	2.795	1.509
-198.765	-201.795	6.997	2.598	1.450	2.598	1.450
-198.789	-201.995	6.894	2.836	1.546	2.836	1.546
-198.756	-201.770	6.996	2.611	1.446	2.611	1.446
-198.774	-201.694	7.044	2.567	1.405	2.567	1.405
-198.786	-201.804	7.026	2.614	1.439	2.614	1.439
-198.766	-201.868	6.937	2.691	1.525	2.691	1.525
-198.768	-201.788	6.999	2.667	1.461	2.667	1.461
-198.735	-201.689	6.972	2.510	1.475	2.510	1.475
-198.767	-201.688	7.041	2.464	1.427	2.464	1.427
-198.788	-201.953	6.932	2.759	1.521	2.759	1.521
-198.808	-201.762	7.049	2.624	1.426	2.624	1.426
-198.751	-201.902	6.926	2.723	1.520	2.723	1.520
-198.803	-201.802	6.911	2.618	1.599	2.618	1.599
-199.355	-202.600	6.996	3.455	1.466	3.455	1.466
-198.746	-201.700	6.955	2.591	1.472	2.591	1.472
-198.811	-201.622	7.038	2.416	1.433	2.416	1.433
-198.785	-201.760	6.980	2.601	1.468	2.601	1.468
-198.740	-201.674	7.001	2.512	1.438	2.512	1.438
-198.760	-201.642	6.997	2.534	1.472	2.534	1.472
-198.769	-201.647	7.020	2.491	1.436	2.491	1.436
-198.794	-201.761	7.014	2.571	1.445	2.571	1.445
-198.910	-202.115	6.943	2.932	1.516	2.932	1.516
-198.809	-201.679	7.002	2.497	1.459	2.497	1.459
-198.900	-201.823	7.004	2.700	1.479	2.700	1.479
-198.771	-201.681	6.998	2.525	1.491	2.525	1.491
-198.749	-201.747	7.017	2.619	1.408	2.619	1.408
-198.784	-201.854	6.995	2.686	1.463	2.686	1.463
-198.728	-201.766	6.972	2.580	1.464	2.580	1.464
-198.796	-201.736	6.994	2.558	1.480	2.558	1.480
-198.741	-201.763	6.965	2.596	1.488	2.596	1.488
-198.766	-201.959	6.927	2.782	1.499	2.782	1.499
-198.833	-201.777	6.993	2.623	1.475	2.623	1.475
-198.832	-201.709	6.976	2.539	1.534	2.539	1.534
-198.759	-201.836	7.016	2.635	1.438	2.635	1.438
-198.839	-201.806	7.036	2.632	1.443	2.632	1.443
-198.806	-201.734	6.998	2.608	1.452	2.608	1.452
-198.789	-201.762	7.051	2.565	1.421	2.565	1.421
-198.861	-201.905	6.997	2.680	1.460	2.680	1.460
-198.790	-201.888	6.944	2.689	1.512	2.689	1.512
-198.788	-201.733	6.995	2.581	1.452	2.581	1.452
-198.845	-201.903	7.003	2.700	1.444	2.700	1.444
-198.785	-201.829	7.035	2.609	1.417	2.609	1.417
-198.781	-201.834	6.980	2.742	1.474	2.742	1.474
-198.815	-201.835	7.006	2.674	1.470	2.674	1.470
-198.765	-201.798	7.027	2.577	1.431	2.577	1.431
-198.767	-201.849	7.011	2.648	1.437	2.648	1.437
-198.891	-202.021	6.939	2.848	1.541	2.848	1.541
-198.760	-201.794	6.951	2.534	1.459	2.534	1.459
-198.727	-201.627	6.949	2.523	1.440	2.523	1.440
-198.824	-201.806	6.964	2.651	1.499	2.651	1.499
-198.785	-201.962	6.930	2.753	1.497	2.753	1.497
-198.820	-201.747	6.999	2.568	1.445	2.568	1.445
-198.758	-201.690	6.992	2.509	1.460	2.509	1.460
-198.788	-201.664	6.997	2.517	1.465	2.517	1.465
-198.771	-201.664	7.037	2.544	1.446	2.544	1.446
-198.753	-201.700	7.044	2.526	1.437	2.526	1.437
-198.788	-201.784	6.999	2.590	1.449	2.590	1.449
-198.747	-201.876	6.992	2.675	1.423	2.675	1.423
-198.833	-202.049	6.996	2.758	1.465	2.758	1.465
-198.793	-201.848	7.009	2.678	1.439	2.678	1.439
-198.838	-201.815	7.042	2.646	1.450	2.646	1.450
-198.731	-201.600	7.002	2.506	1.430	2.506	1.430
-198.808	-201.721	7.034	2.494	1.451	2.494	1.451
-198.782	-201.598	7.060	2.453	1.449	2.453	1.449
-198.778	-201.680	7.020	2.570	1.448	2.570	1.448
-198.866	-201.928	6.966	2.726	1.525	2.726	1.525
-198.799	-201.728	7.014	2.568	1.514	2.568	1.514
-198.776	-201.630	7.005	2.488	1.450	2.488	1.450
-198.815	-201.752	7.000	2.556	1.455	2.556	1.455
-198.787	-201.860	7.015	2.599	1.437	2.599	1.437
-198.771	-201.887	6.922	2.693	1.496	2.693	1.496
-198.753	-201.645	7.022	2.526	1.420	2.526	1.420
-198.739	-201.771	6.958	2.654	1.482	2.654	1.482
-198.743	-201.695	7.013	2.601	1.439	2.601	1.439
-198.785	-201.614	7.116	2.396	1.373	2.396	1.373
-198.803	-201.701	6.989	2.523	1.461	2.523	1.461
-198.772	-201.731	6.988	2.604	1.447	2.604	1.447
-198.785	-201.864	6.997	2.629	1.448	2.629	1.448
-198.798	-201.701	7.032	2.561	1.428	2.561	1.428
-198.771	-201.718	7.051	2.549	1.419	2.549	1.419
-198.930	-202.152	6.974	2.942	1.489	2.942	1.489
-198.744	-201.751	6.990	2.564	1.450	2.564	1.450
-198.737	-201.585	7.042	2.453	1.408	2.453	1.408
-198.733	-201.738	7.019	2.585	1.406	2.585	1.406
-198.732	-201.636	6.956	2.522	1.485	2.522	1.485
-198.874	-201.963	6.996	2.760	1.478	2.760	1.478
-198.766	-201.733	6.999	2.523	1.463	2.523	1.463
-198.760	-201.745	7.040	2.596	1.412	2.596	1.412
-198.761	-201.710	6.978	2.596	1.444	2.596	1.444
-198.756	-201.852	6.983	2.696	1.481	2.696	1.481
-198.851	-202.064	6.989	2.820	1.484	2.820	1.484
-198.756	-201.814	6.926	2.682	1.500	2.682	1.500
-198.762	-201.822	6.939	2.673	1.488	2.673	1.488
-198.764	-201.781	6.989	2.551	1.466	2.551	1.466
-198.765	-201.758	7.009	2.581	1.421	2.581	1.421
-198.880	-201.854	7.015	2.651	1.474	2.651	1.474
-198.835	-201.928	6.928	2.756	1.515	2.756	1.515
-198.778	-201.761	7.075	2.568	1.391	2.568	1.391
-198.749	-201.675	7.053	2.513	1.404	2.513	1.404
-198.773	-201.860	6.960	2.649	1.507	2.649	1.507
-198.797	-201.830	6.976	2.640	1.487	2.640	1.487
-198.761	-201.787	7.027	2.626	1.443	2.626	1.443
-198.786	-201.771	7.059	2.598	1.426	2.598	1.426
-198.778	-201.797	6.963	2.629	1.478	2.629	1.478
-198.811	-201.745	7.050	2.537	1.404	2.537	1.404
-198.763	-201.809	6.910	2.632	1.504	2.632	1.504
-198.757	-201.808	7.047	2.548	1.391	2.548	1.391
-198.844	-201.888	7.003	2.702	1.494	2.702	1.494
-198.770	-201.768	7.011	2.604	1.422	2.604	1.422
-198.882	-201.859	6.988	2.694	1.537	2.694	1.537
-198.775	-201.714	6.974	2.519	1.496	2.519	1.496
-198.889	-201.934	7.053	2.735	1.449	2.735	1.449
-198.795	-201.927	6.992	2.774	1.448	2.774	1.448
-198.791	-201.642	7.014	2.514	1.454	2.514	1.454
-198.824	-202.000	6.927	2.819	1.511	2.819	1.511
-198.792	-201.773	7.002	2.597	1.446	2.597	1.446
-198.833	-201.876	7.023	2.681	1.446	2.681	1.446
-198.817	-201.791	7.024	2.676	1.491	2.676	1.491
-198.807	-201.859	6.975	2.681	1.485	2.681	1.485
-198.769	-201.653	7.067	2.519	1.371	2.519	1.371
-198.761	-201.763	7.006	2.634	1.448	2.634	1.448
-198.823	-201.836	6.968	2.700	1.501	2.700	1.501
-198.801	-201.765	7.013	2.671	1.471	2.671	1.471
-198.785	-201.869	6.973	2.674	1.469	2.674	1.469
-198.856	-201.948	7.025	2.721	1.457	2.721	1.457
-198.779	-201.782	6.984	2.687	1.457	2.687	1.457
-198.782	-201.870	7.014	2.671	1.426	2.671	1.426
-198.892	-201.969	7.044	2.804	1.407	2.804	1.407
-198.950	-201.952	7.037	2.756	1.440	2.756	1.440
-198.795	-201.717	6.995	2.570	1.463	2.570	1.463
-198.819	-201.674	7.074	2.503	1.405	2.503	1.405
-198.784	-201.835	6.932	2.626	1.501	2.626	1.501
-198.825	-201.799	7.061	2.567	1.426	2.567	1.426
-198.792	-201.827	6.986	2.643	1.468	2.643	1.468
-198.783	-201.711	7.022	2.532	1.445	2.532	1.445
-198.787	-201.572	7.091	2.457	1.405	2.457	1.405
-199.067	-202.313	7.022	3.117	1.454	3.117	1.454
-198.856	-201.849	6.981	2.669	1.512	2.669	1.512
-198.824	-201.806	6.985	2.656	1.500	2.656	1.500
-198.779	-201.714	7.042	2.512	1.412	2.512	1.412
-198.883	-201.881	6.993	2.692	1.508	2.692	1.508
-198.832	-201.614	7.080	2.444	1.431	2.444	1.431
-198.785	-201.615	7.040	2.509	1.425	2.509	1.425
-198.795	-201.758	6.990	2.552	1.452	2.552	1.452
-198.803	-201.667	7.032	2.460	1.421	2.460	1.421
-198.755	-201.724	6.999	2.488	1.441	2.488	1.441
-198.990	-202.325	7.023	3.197	1.462	3.197	1.462
-198.806	-201.750	7.044	2.548	1.426	2.548	1.426
-198.811	-201.614	7.027	2.466	1.498	2.466	1.498
-198.770	-201.712	7.045	2.489	1.401	2.489	1.401
-198.739	-201.633	6.987	2.461	1.455	2.461	1.455
-198.748	-201.598	7.047	2.452	1.407	2.452	1.407
-198.848	-201.902	6.984	2.758	1.454	2.758	1.454
-198.777	-201.640	7.026	2.489	1.418	2.489	1.418
-198.822	-201.845	6.935	2.649	1.551	2.649	1.551
-198.856	-201.816	7.064	2.612	1.398	2.612	1.398
-198.753	-201.618	7.065	2.442	1.409	2.442	1.409
-198.758	-201.579	7.064	2.428	1.378	2.428	1.378
-198.783	-201.733	7.053	2.549	1.413	2.549	1.413
-198.778	-201.688	7.041	2.533	1.406	2.533	1.406
-198.780	-201.720	7.041	2.587	1.425	2.587	1.425
-198.975	-202.094	6.938	2.935	1.528	2.935	1.528
-198.772	-201.758	7.002	2.636	1.475	2.636	1.475
