EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-382.551	-467.476	1.273	101.424	149.549	6.946	3.415
-382.116	-468.176	1.268	101.951	150.969	6.971	3.447
-381.800	-468.253	1.264	103.911	150.516	7.375	3.536
-382.135	-468.443	1.264	103.360	150.754	7.291	3.497
-382.560	-468.899	1.270	102.588	150.739	7.118	3.513
-382.109	-469.020	1.267	104.322	151.908	7.493	3.529
-381.724	-469.452	1.266	104.880	151.852	7.707	3.576
-381.929	-469.060	1.263	104.512	152.125	7.574	3.555
-381.796	-469.486	1.257	106.194	152.931	7.835	3.561
-380.886	-470.054	1.261	106.976	153.306	7.981	3.642
-381.898	-470.384	1.259	106.791	155.299	8.282	3.659
-381.601	-470.590	1.263	106.990	153.715	8.044	3.603
-381.041	-470.976	1.259	107.883	155.749	8.235	3.591
-381.679	-472.034	1.255	107.722	155.617	8.224	3.611
-381.081	-471.707	1.261	108.287	156.496	8.492	3.682
-381.190	-472.072	1.258	109.119	157.006	8.573	3.671
-381.501	-472.915	1.250	110.121	157.803	8.793	3.714
-381.581	-472.735	1.249	111.103	158.342	9.190	3.710
-381.120	-472.771	1.252	111.585	158.248	9.319	3.725
-381.556	-472.991	1.249	111.109	159.230	9.131	3.755
-380.721	-473.580	1.252	111.465	157.902	9.178	3.735
-381.252	-473.645	1.250	112.359	158.528	9.666	3.804
-381.244	-474.139	1.243	112.455	158.604	9.473	3.763
-380.866	-474.364	1.246	114.356	161.573	10.173	3.867
-380.943	-475.886	1.244	114.332	162.004	10.218	3.881
-381.261	-475.905	1.248	114.945	162.780	10.280	3.927
-381.413	-476.426	1.238	114.865	162.572	10.531	3.953
-381.082	-476.771	1.238	116.786	164.382	10.701	3.998
-381.088	-477.064	1.241	117.210	163.810	11.027	4.010
-380.639	-477.179	1.242	117.177	163.941	10.922	4.042
-380.725	-477.573	1.235	118.205	166.787	11.383	4.102
-380.448	-477.562	1.238	117.854	165.082	11.449	4.021
-380.698	-478.496	1.229	120.108	166.830	11.544	4.179
-380.335	-478.778	1.227	121.024	168.689	12.260	4.246
-380.654	-479.781	1.233	121.548	168.764	11.872	4.245
-380.553	-479.468	1.228	120.976	169.220	11.934	4.215
-381.065	-481.007	1.224	124.221	170.426	12.665	4.332
-380.369	-481.802	1.226	126.360	174.277	13.669	4.441
-380.881	-482.012	1.220	124.860	173.477	13.350	4.494
-380.129	-481.537	1.220	126.150	175.426	13.909	4.535
-380.486	-481.830	1.216	126.698	176.275	13.991	4.540
-380.015	-482.830	1.218	127.294	175.909	14.307	4.674
-380.335	-483.534	1.216	129.161	176.453	15.310	4.714
-380.180	-483.183	1.210	127.497	177.448	14.980	4.636
-379.619	-483.432	1.211	128.764	179.068	14.653	4.711
-380.474	-484.038	1.213	128.927	179.338	15.006	4.803
-379.794	-484.314	1.205	129.218	180.454	15.339	4.783
-379.788	-485.355	1.205	131.588	182.796	16.268	5.070
-379.903	-485.101	1.204	131.103	184.364	16.036	4.973
-379.394	-485.612	1.201	132.719	185.389	16.507	5.079
-379.993	-486.806	1.203	133.849	184.555	17.178	5.052
-378.932	-486.496	1.200	134.661	187.237	17.162	5.135
-378.585	-487.054	1.199	134.764	188.426	17.495	5.319
-379.147	-487.907	1.192	136.393	189.212	17.970	5.257
-379.292	-488.191	1.191	136.801	189.488	18.553	5.411
-378.597	-488.145	1.191	137.893	191.827	18.633	5.499
-379.429	-489.967	1.194	139.777	194.362	19.130	5.506
-378.192	-489.625	1.188	139.996	195.635	19.674	5.561
-378.774	-490.702	1.195	140.102	196.682	19.668	5.620
-378.564	-490.864	1.187	140.654	197.631	19.599	5.711
-378.386	-492.022	1.184	142.710	198.964	21.026	5.922
-378.420	-492.151	1.185	143.991	199.542	21.172	5.887
-378.341	-492.241	1.185	143.143	199.396	21.086	5.874
-377.829	-492.111	1.185	142.441	200.062	20.793	5.785
-377.995	-492.357	1.184	145.170	201.008	22.149	5.899
-377.677	-493.182	1.183	143.617	199.902	21.118	5.874
-377.333	-493.903	1.180	145.885	201.827	22.614	6.060
-377.710	-495.307	1.180	145.765	203.818	22.066	5.958
-377.104	-494.023	1.179	147.571	203.996	23.808	6.108
-377.441	-495.998	1.179	149.747	205.078	24.735	6.166
-376.703	-495.019	1.174	148.590	205.768	23.986	6.083
-377.280	-495.482	1.176	148.927	207.223	23.660	6.038
-377.189	-495.367	1.177	150.726	204.061	24.345	6.163
-376.660	-496.227	1.172	148.841	207.749	23.654	6.124
-376.228	-497.043	1.174	152.514	207.152	25.955	6.308
-376.531	-498.386	1.177	151.720	207.578	25.159	6.195
-376.162	-498.216	1.175	155.168	208.768	26.238	6.348
-376.415	-499.522	1.172	155.512	210.745	27.024	6.397
-376.047	-499.442	1.169	154.016	209.300	26.088	6.521
-375.623	-500.369	1.173	156.081	211.887	27.940	6.730
-376.003	-501.116	1.172	156.826	211.461	28.118	6.536
-375.525	-501.635	1.169	158.779	211.912	29.008	6.522
-376.871	-503.229	1.171	159.613	211.966	29.188	6.551
-374.897	-502.725	1.165	162.981	214.320	30.690	6.654
-375.800	-503.524	1.164	161.011	212.847	30.402	6.743
-374.757	-503.787	1.166	160.183	211.693	29.920	6.638
-375.419	-504.961	1.166	162.639	212.725	31.171	6.816
-374.958	-505.320	1.167	164.820	213.066	31.866	6.749
-375.221	-506.079	1.167	164.499	215.010	31.786	6.818
-374.679	-506.434	1.165	166.444	214.822	33.064	6.933
-374.370	-507.183	1.162	165.453	215.382	32.013	6.705
-374.044	-507.613	1.168	170.294	212.262	34.775	6.896
-374.334	-508.299	1.163	166.567	214.845	32.382	6.683
-374.408	-511.425	1.159	174.064	215.279	35.719	6.953
-374.623	-511.781	1.165	171.557	215.315	35.076	6.997
-374.816	-512.816	1.158	172.817	216.233	35.376	6.815
-374.175	-513.109	1.160	170.281	214.343	34.139	6.671
-373.352	-513.117	1.159	173.416	215.058	36.269	6.899
-373.351	-514.342	1.164	173.210	215.634	35.796	6.887
-372.887	-513.948	1.158	175.433	216.025	36.433	7.000
-372.935	-514.974	1.159	181.348	216.986	37.959	7.272
-373.356	-517.853	1.162	180.455	215.554	38.400	7.248
-372.669	-516.948	1.157	178.610	213.573	37.734	7.110
-372.713	-517.353	1.160	179.441	213.960	38.413	7.156
-372.852	-518.716	1.155	181.232	215.364	38.572	6.900
-372.144	-519.220	1.157	186.820	215.707	41.294	7.235
-372.638	-519.699	1.152	180.257	212.924	38.560	6.893
-372.298	-520.126	1.154	187.001	215.916	40.312	7.105
-371.867	-521.254	1.156	188.681	213.993	41.017	7.389
-371.963	-520.689	1.157	181.947	212.057	39.769	6.893
-371.137	-520.656	1.156	183.019	212.114	38.973	6.998
-370.796	-521.645	1.154	187.581	211.911	40.057	7.145
-371.208	-522.634	1.157	189.711	212.429	40.583	7.192
-370.306	-522.393	1.158	187.597	212.203	39.430	7.119
-370.006	-522.099	1.158	188.389	209.907	40.786	7.278
-370.125	-523.194	1.163	189.788	209.984	41.083	7.203
-369.929	-521.777	1.154	185.895	207.315	39.064	7.052
-369.242	-522.226	1.158	187.549	205.151	40.456	7.237
-368.443	-520.916	1.151	190.016	203.919	39.650	7.141
-368.499	-519.536	1.154	181.633	203.966	37.171	6.910
-368.224	-520.065	1.157	187.668	202.151	38.615	7.116
-367.792	-520.320	1.156	187.319	201.850	38.808	7.170
-367.572	-516.391	1.154	185.250	199.965	37.742	7.048
-366.374	-516.411	1.153	182.697	197.890	37.307	6.948
-366.529	-513.380	1.154	181.113	193.714	36.897	7.041
-365.974	-511.521	1.151	181.830	192.828	38.218	7.279
-364.887	-510.531	1.156	176.305	189.847	35.552	6.941
-364.972	-507.701	1.156	171.785	188.168	34.556	6.741
-363.836	-506.554	1.153	171.910	185.947	34.431	6.840
-364.049	-505.292	1.158	172.370	185.358	34.249	6.892
-364.058	-504.612	1.156	166.867	183.941	32.026	6.688
-363.070	-501.582	1.157	167.099	183.335	32.287	6.896
-362.409	-499.998	1.155	162.386	178.994	31.513	6.786
-361.196	-498.583	1.160	160.430	177.856	29.899	6.818
-360.791	-495.778	1.157	158.337	175.034	29.536	6.739
-359.882	-492.718	1.159	157.522	171.649	29.102	6.775
-359.284	-492.649	1.152	153.092	171.916	27.681	6.861
-358.849	-491.033	1.158	155.316	169.311	28.468	6.944
-357.766	-486.568	1.160	147.733	166.035	25.258	6.544
-358.042	-485.223	1.154	144.358	162.479	24.259	6.439
-356.805	-482.657	1.164	146.233	161.200	25.388	6.488
-355.751	-481.475	1.159	143.779	158.071	24.090	6.360
-355.788	-480.835	1.167	143.211	159.197	24.263	6.520
-354.725	-477.461	1.161	138.535	156.401	22.281	6.387
-354.949	-477.983	1.164	139.535	156.126	22.596	6.516
-353.226	-476.991	1.161	137.945	154.951	22.352	6.542
-352.928	-475.870	1.161	136.156	152.853	21.865	6.513
-353.051	-475.264	1.159	135.518	151.258	21.445	6.543
-351.593	-474.291	1.164	133.522	150.416	21.339	6.424
-350.622	-471.448	1.166	131.948	147.499	20.382	6.349
-350.542	-470.138	1.163	129.591	146.411	19.684	6.412
-348.896	-468.132	1.171	126.987	145.622	17.943	6.045
-348.807	-467.264	1.165	126.927	142.985	19.155	6.347
-347.907	-465.727	1.168	125.335	140.327	18.865	6.273
-347.533	-464.536	1.169	123.449	138.348	18.403	6.332
-347.120	-463.973	1.169	123.529	138.184	18.390	6.341
-346.045	-462.270	1.173	122.060	137.053	17.881	6.234
-346.241	-461.038	1.169	118.948	135.792	16.249	6.035
-345.691	-459.389	1.173	119.578	133.678	16.700	6.132
-344.946	-457.071	1.177	118.754	131.382	16.844	6.244
-344.992	-456.540	1.178	113.777	130.268	15.087	5.769
-344.274	-454.285	1.176	113.351	129.058	14.963	5.871
-342.365	-453.280	1.172	112.930	128.957	15.045	5.868
-343.244	-452.624	1.174	111.578	127.882	14.435	5.770
