EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
-388.761	-431.101	1.201	105.800	326.484	27.204	15.780
-388.496	-430.646	1.199	105.589	326.105	26.370	15.667
-388.191	-429.897	1.201	104.629	322.015	26.338	15.509
-387.811	-429.265	1.198	104.225	313.485	26.505	15.710
-387.407	-428.605	1.200	103.444	314.969	26.051	15.594
-387.217	-428.163	1.203	103.163	310.160	26.162	15.514
-386.822	-427.520	1.207	102.027	303.336	25.691	15.390
-386.489	-426.967	1.204	101.870	301.727	25.564	15.227
-386.072	-426.172	1.206	101.104	294.192	25.616	15.218
-385.895	-425.634	1.206	100.124	290.590	25.671	15.108
-385.326	-424.892	1.206	100.016	286.836	25.054	15.271
-384.958	-424.262	1.205	98.691	285.805	24.799	14.963
-384.644	-423.476	1.209	97.898	280.961	24.333	14.937
-384.234	-422.904	1.206	97.637	276.104	24.743	14.840
-383.930	-422.250	1.213	96.702	271.492	24.483	14.753
-383.548	-421.632	1.216	96.163	266.251	23.942	14.701
-383.145	-420.743	1.212	95.260	262.964	23.940	14.721
-382.707	-420.202	1.209	94.426	258.071	23.508	14.562
-382.559	-419.379	1.215	93.796	255.699	23.407	14.496
-381.884	-418.612	1.217	92.849	253.623	22.859	14.312
-381.715	-417.882	1.220	92.078	246.090	22.986	14.235
-380.973	-417.106	1.215	91.313	243.516	22.295	14.077
-380.588	-416.169	1.217	90.196	237.684	22.251	14.012
-380.152	-415.318	1.224	89.604	232.822	21.559	13.751
-379.789	-414.815	1.222	88.554	228.826	21.703	13.868
-379.303	-413.821	1.223	87.356	226.864	21.295	13.601
-378.828	-413.220	1.219	87.116	221.717	21.245	13.685
-378.732	-412.422	1.227	85.725	214.653	20.882	13.583
-378.031	-411.521	1.224	85.097	211.889	20.939	13.598
-377.552	-410.655	1.232	84.712	209.313	20.591	13.398
-377.153	-409.831	1.232	83.549	205.059	20.127	13.284
-376.644	-409.091	1.233	82.625	200.558	19.870	13.123
-376.148	-408.303	1.237	81.335	197.790	19.362	12.893
-375.560	-407.318	1.234	80.632	192.250	19.203	12.899
-375.183	-406.687	1.239	79.880	188.817	19.036	12.906
-374.513	-405.632	1.231	79.172	184.996	18.895	12.681
-374.018	-404.862	1.241	78.490	181.024	18.627	12.713
-373.636	-403.994	1.243	77.462	176.428	18.651	12.608
-372.989	-402.890	1.240	76.197	174.016	17.880	12.303
-372.595	-402.117	1.243	75.444	170.762	17.639	12.239
-372.032	-401.235	1.245	74.479	166.114	17.467	12.118
-371.461	-400.381	1.254	73.871	162.561	17.168	12.025
-371.023	-399.495	1.253	72.468	160.362	16.888	11.903
-370.267	-398.605	1.249	72.053	156.865	16.806	11.762
-369.715	-397.792	1.254	70.821	152.705	16.319	11.567
-369.188	-396.881	1.258	70.261	150.056	16.195	11.458
-368.725	-396.131	1.254	69.201	146.924	15.924	11.374
-368.068	-395.195	1.260	68.484	144.506	15.892	11.273
-367.612	-394.406	1.256	68.016	141.141	15.572	11.153
-367.002	-393.524	1.264	66.700	138.227	15.174	10.968
-366.338	-392.618	1.264	66.015	135.465	14.992	10.882
-365.785	-391.759	1.264	65.484	133.070	15.025	10.860
-365.256	-391.043	1.267	64.629	130.406	14.686	10.715
-364.738	-390.276	1.273	63.823	128.358	14.617	10.621
-364.045	-389.230	1.270	62.728	125.335	14.207	10.481
-363.507	-388.592	1.281	62.563	123.677	14.056	10.343
-362.779	-387.702	1.276	61.517	120.207	13.975	10.302
-362.370	-386.956	1.278	60.924	119.172	13.812	10.230
-361.832	-386.279	1.285	60.140	116.779	13.773	10.190
-361.042	-385.444	1.282	59.708	115.449	13.465	10.111
-360.757	-384.734	1.284	58.965	113.021	13.355	10.023
-360.126	-383.899	1.286	58.032	111.307	13.282	10.077
-359.345	-382.945	1.292	57.668	109.700	13.158	9.986
-358.700	-382.174	1.293	56.874	108.296	13.122	9.974
-358.126	-381.340	1.290	55.963	106.413	12.787	9.750
-357.462	-380.519	1.292	55.528	105.449	12.870	9.813
-356.834	-379.684	1.295	54.925	104.253	12.812	9.791
-356.274	-378.842	1.302	54.172	103.311	12.580	9.702
-355.490	-378.010	1.300	53.512	101.825	12.492	9.675
-354.789	-377.219	1.300	52.849	101.193	12.342	9.653
-354.119	-376.472	1.298	52.827	100.567	12.437	9.720
-353.447	-375.556	1.302	52.328	100.900	12.337	9.782
-352.702	-374.683	1.312	51.733	100.456	12.403	9.774
-351.995	-373.914	1.308	51.626	100.462	12.382	9.952
-351.134	-372.978	1.304	51.550	101.920	12.421	9.987
-350.329	-372.076	1.305	50.902	102.028	12.370	10.093
-349.660	-371.312	1.309	50.925	102.585	12.380	10.233
-348.853	-370.401	1.315	50.653	103.366	12.316	10.228
-348.116	-369.624	1.310	50.651	103.531	12.482	10.296
-347.259	-368.646	1.308	50.514	104.483	12.371	10.288
-346.541	-367.772	1.320	49.955	103.398	12.574	10.509
-345.656	-366.864	1.316	49.571	104.195	12.495	10.615
-344.849	-366.075	1.313	49.507	104.585	12.438	10.682
-344.151	-365.362	1.315	49.321	104.284	12.740	10.882
-343.244	-364.387	1.316	49.073	103.417	12.546	10.799
-342.585	-363.777	1.309	48.359	102.845	12.708	10.947
-341.701	-362.850	1.312	47.875	101.711	12.887	10.943
-341.041	-362.123	1.315	47.541	100.051	12.702	10.823
-340.252	-361.225	1.318	47.078	99.793	12.625	10.799
-339.598	-360.448	1.316	46.903	99.057	12.611	10.933
-338.815	-359.820	1.315	46.431	98.190	12.697	10.936
-338.153	-359.085	1.311	45.775	97.062	12.471	10.819
-337.528	-358.269	1.319	45.286	96.232	12.232	10.723
-336.999	-357.567	1.323	45.007	95.149	12.287	10.676
