EUBO	ELBO	ESS
438.267	434.888	5.954
438.281	434.785	5.912
438.224	434.965	6.013
438.322	434.450	5.687
438.349	434.393	5.648
438.257	434.894	5.975
438.283	434.675	5.789
438.229	435.206	6.147
438.285	434.702	5.800
438.369	434.426	5.641
438.319	434.461	5.698
438.317	434.801	5.853
438.222	435.123	6.129
438.415	434.043	5.496
438.319	434.837	5.926
438.230	435.074	6.090
438.332	434.679	5.752
438.250	434.979	6.015
438.268	434.960	5.983
438.253	434.824	5.912
438.266	435.061	6.055
438.257	434.751	5.838
438.345	434.658	5.762
438.274	435.077	6.037
438.275	435.013	6.015
438.351	434.563	5.724
438.416	434.476	5.623
438.318	434.778	5.854
438.308	434.855	5.900
438.304	434.621	5.749
438.263	434.999	6.023
438.269	434.896	5.967
438.347	434.407	5.655
438.333	434.624	5.753
438.313	434.854	5.901
438.323	434.498	5.787
438.365	434.389	5.657
438.373	434.591	5.714
438.244	435.008	6.044
438.397	434.270	5.519
438.218	434.969	5.990
438.283	434.793	5.889
438.272	434.966	5.997
438.326	434.760	5.826
438.244	434.988	6.013
438.375	434.480	5.630
438.342	434.728	5.815
438.315	434.923	5.963
438.329	434.542	5.687
438.263	435.017	6.010
438.388	434.615	5.695
438.287	434.876	5.947
438.259	434.908	5.949
438.331	434.418	5.628
438.301	434.829	5.894
438.345	434.610	5.760
438.351	434.642	5.794
438.398	434.489	5.625
438.195	435.179	6.164
438.336	434.743	5.851
438.326	434.752	5.819
438.360	434.261	5.579
438.265	435.060	6.082
438.256	435.044	6.046
438.276	434.912	5.914
438.373	434.459	5.662
438.210	435.150	6.132
438.307	434.650	5.765
438.325	434.635	5.751
438.350	434.619	5.753
438.307	434.888	5.933
438.306	434.796	5.867
438.211	434.980	6.067
438.327	434.751	5.837
438.314	434.772	5.866
438.285	434.947	5.950
438.231	434.942	6.017
438.306	434.862	5.923
438.368	434.348	5.643
438.419	434.172	5.449
438.243	435.038	6.060
438.257	434.820	5.958
438.233	434.963	6.055
438.270	434.774	5.862
438.302	434.710	5.818
438.255	434.870	5.951
438.229	435.079	6.081
438.304	434.822	5.895
438.387	434.350	5.578
438.258	435.037	6.082
438.234	435.100	6.120
438.257	434.979	6.001
438.256	434.823	5.894
438.359	434.571	5.702
438.336	434.627	5.744
438.325	434.738	5.851
438.199	435.154	6.121
438.320	434.788	5.854
438.347	434.818	5.854
438.296	435.001	6.001
438.288	434.906	5.925
438.275	434.819	5.899
438.351	434.455	5.645
438.321	434.673	5.784
438.323	434.773	5.878
438.163	435.160	6.173
438.293	434.770	5.875
438.284	434.908	5.945
438.286	434.729	5.860
438.367	434.361	5.579
438.246	434.989	6.063
438.343	434.634	5.729
438.326	434.673	5.764
438.239	435.091	6.073
438.309	434.711	5.823
438.288	434.808	5.888
438.219	435.071	6.056
438.252	434.797	5.885
438.278	434.861	5.889
438.269	434.760	5.852
438.378	434.315	5.629
438.236	434.935	5.976
438.183	435.124	6.132
438.254	435.127	6.099
438.352	434.656	5.748
438.284	434.750	5.878
438.277	435.000	6.023
438.157	435.290	6.266
438.351	434.466	5.661
438.290	434.883	5.913
438.297	434.529	5.724
438.294	434.775	5.878
438.390	434.617	5.718
438.246	435.075	6.058
438.307	434.760	5.864
438.279	434.870	5.951
438.301	434.871	5.882
438.242	435.077	6.066
438.315	434.818	5.848
438.306	434.851	5.904
438.240	434.846	5.917
438.283	434.802	5.897
438.283	434.853	5.911
438.280	434.709	5.814
438.309	434.713	5.804
438.267	434.818	5.914
438.293	434.892	5.957
438.259	434.880	5.948
438.430	434.491	5.670
438.294	434.789	5.869
438.357	434.560	5.717
438.270	434.897	5.939
438.301	434.729	5.846
438.232	435.136	6.119
438.276	434.784	5.854
438.303	434.591	5.816
438.337	434.642	5.854
438.373	434.405	5.623
438.258	434.903	5.998
438.287	434.956	5.960
438.298	434.769	5.849
438.271	434.952	5.977
438.275	434.662	5.807
438.267	434.814	5.910
438.339	434.700	5.775
438.262	434.872	5.948
438.223	435.201	6.155
438.302	434.775	5.860
438.317	434.916	5.914
438.341	434.703	5.801
438.348	434.444	5.660
438.292	434.812	5.864
438.237	434.805	5.892
438.314	434.786	5.858
438.273	434.945	6.012
438.232	435.137	6.098
438.285	434.906	5.971
438.328	434.617	5.764
438.314	434.629	5.735
438.291	434.794	5.908
438.283	434.906	5.961
438.371	434.148	5.482
438.368	434.599	5.696
438.444	434.174	5.442
438.317	434.823	5.896
438.238	435.040	6.064
438.304	434.748	5.837
438.226	435.069	6.097
438.267	434.942	5.975
438.234	435.096	6.107
438.276	434.715	5.855
438.266	434.884	5.951
438.309	434.839	5.901
438.217	434.983	6.009
438.257	434.828	5.899
438.352	434.577	5.702
438.272	434.906	5.964
438.254	434.657	5.796
438.275	434.871	5.903
438.201	435.089	6.109
438.415	434.328	5.523
438.305	434.660	5.797
438.188	435.036	6.095
438.353	434.467	5.645
438.326	434.840	5.853
438.374	434.557	5.673
438.207	435.161	6.156
438.252	434.736	5.848
438.384	434.684	5.722
438.283	434.636	5.849
438.235	435.118	6.091
438.282	434.818	5.895
438.271	435.152	6.111
438.357	434.616	5.805
438.378	434.496	5.666
438.231	435.042	6.099
438.278	434.861	5.914
438.329	434.458	5.714
438.272	434.775	5.904
438.332	434.716	5.760
438.287	434.893	5.953
438.234	435.109	6.087
438.368	434.327	5.637
438.258	435.006	6.034
438.305	434.647	5.799
438.285	434.763	5.902
438.282	434.992	5.976
438.276	434.777	5.913
438.180	435.269	6.273
438.320	434.854	5.874
438.372	434.364	5.611
438.401	434.365	5.620
438.295	434.806	5.851
438.376	434.561	5.701
438.310	434.506	5.754
438.323	434.494	5.708
438.212	435.162	6.122
438.234	435.047	6.015
438.379	434.534	5.665
438.195	435.161	6.141
438.291	435.003	6.006
438.417	434.395	5.505
438.337	434.870	5.915
438.243	435.027	6.051
438.243	434.875	5.979
438.368	434.551	5.637
438.423	434.281	5.497
438.263	434.893	5.966
438.271	434.887	5.941
438.326	434.776	5.834
438.406	434.341	5.570
438.270	434.996	6.007
438.301	434.701	5.806
438.286	434.638	5.759
438.323	434.528	5.729
438.317	434.732	5.819
438.325	434.799	5.845
438.213	435.034	6.057
438.241	434.816	5.905
438.239	434.986	6.046
438.348	434.674	5.768
438.282	434.819	5.864
438.287	434.881	5.907
438.315	434.855	5.930
438.297	434.773	5.899
438.282	434.743	5.906
438.285	434.609	5.740
438.361	434.407	5.681
438.221	435.071	6.093
438.323	434.628	5.798
438.229	435.137	6.098
438.327	434.447	5.674
438.230	434.933	6.001
438.397	434.332	5.575
438.196	435.268	6.188
438.315	434.816	5.888
438.233	434.970	6.020
438.319	434.797	5.863
438.346	434.629	5.726
438.238	435.087	6.065
438.198	434.983	6.051
438.370	434.694	5.741
438.148	435.163	6.190
438.244	434.959	5.996
438.292	434.776	5.833
438.296	434.811	5.872
438.335	434.669	5.849
438.279	435.003	6.004
438.393	434.610	5.692
438.277	434.810	5.899
438.295	434.792	5.855
438.332	434.759	5.832
438.307	434.668	5.815
438.300	434.716	5.869
438.198	435.091	6.123
438.412	434.544	5.655
438.257	434.657	5.794
438.216	435.075	6.063
438.337	434.751	5.858
438.269	434.871	5.909
438.196	435.191	6.191
438.293	434.654	5.768
438.304	434.799	5.886
438.276	434.807	5.900
438.220	435.159	6.111
438.210	434.949	6.014
438.340	434.628	5.789
438.240	434.738	5.847
438.360	434.718	5.824
438.214	435.197	6.154
438.355	434.644	5.759
438.245	435.036	6.041
438.301	434.825	5.852
438.341	434.783	5.825
438.208	435.030	6.109
438.336	434.628	5.766
438.305	434.768	5.945
438.273	434.892	5.951
438.278	434.893	5.931
438.304	434.921	5.988
438.357	434.561	5.705
438.291	434.839	5.896
438.234	435.064	6.080
438.279	434.845	5.921
438.276	434.981	5.969
438.290	435.079	6.043
438.341	434.702	5.832
438.217	434.984	6.026
438.258	434.910	5.971
438.326	434.736	5.876
438.300	434.690	5.799
438.314	434.685	5.806
438.279	434.748	5.908
438.308	434.562	5.714
438.168	435.315	6.273
438.411	434.255	5.500
438.256	434.916	5.987
438.292	434.719	5.869
438.370	434.494	5.661
438.295	434.887	5.905
438.270	434.844	5.904
438.342	434.336	5.580
438.261	434.912	5.965
438.208	435.063	6.107
438.222	434.745	5.908
438.289	434.869	5.934
438.347	434.600	5.728
438.176	435.180	6.150
438.240	435.075	6.060
438.291	434.916	5.946
438.208	435.014	6.054
438.348	434.693	5.776
438.284	434.870	5.930
438.314	434.850	5.903
438.327	434.809	5.821
438.260	434.607	5.728
438.326	434.838	5.899
438.291	434.850	5.892
438.290	434.843	5.910
438.275	434.866	5.946
438.295	434.720	5.845
438.301	434.837	5.859
438.253	435.070	6.059
438.236	435.067	6.072
438.332	434.811	5.849
438.239	434.796	5.929
438.267	434.988	6.001
438.205	435.165	6.115
438.248	434.942	5.979
438.387	434.342	5.591
438.305	434.752	5.847
438.238	434.878	5.926
438.273	434.950	5.978
438.179	435.055	6.111
438.305	434.898	5.928
438.242	434.954	6.045
438.270	434.844	5.898
438.342	434.675	5.780
438.319	434.959	5.952
438.299	434.802	5.864
438.208	435.155	6.141
438.321	434.743	5.802
438.290	434.926	5.964
438.268	435.074	6.082
438.396	434.437	5.642
438.237	435.098	6.077
438.347	434.656	5.752
438.241	435.105	6.083
438.304	434.672	5.807
438.315	434.825	5.893
438.235	435.068	6.083
438.293	434.729	5.808
438.246	434.975	6.022
438.155	435.115	6.140
438.219	435.021	6.054
438.376	434.426	5.616
438.311	434.834	5.896
438.362	434.540	5.713
438.352	434.631	5.776
438.257	435.074	6.065
438.333	434.679	5.759
438.278	434.858	5.913
438.400	434.528	5.668
438.278	434.886	5.905
438.327	434.863	5.903
438.296	434.686	5.787
438.234	435.157	6.135
438.282	434.973	5.999
438.299	434.747	5.831
438.260	434.801	5.917
438.328	434.368	5.691
438.224	434.992	6.018
438.353	434.646	5.736
438.260	434.900	6.002
438.211	435.065	6.092
438.158	435.358	6.313
438.270	434.930	5.959
438.361	434.617	5.745
438.343	434.594	5.704
438.277	434.781	5.889
438.216	435.019	6.035
438.219	435.200	6.151
438.344	434.662	5.802
438.209	435.169	6.143
438.303	434.703	5.808
438.386	434.490	5.638
438.268	435.039	6.043
438.267	435.040	6.048
438.320	434.416	5.660
438.292	434.815	5.897
438.247	435.001	5.970
438.280	434.846	5.874
438.265	434.862	5.939
438.327	434.803	5.858
438.220	435.177	6.201
438.335	434.758	5.773
438.288	434.881	5.900
438.270	434.734	5.853
438.335	434.838	5.856
438.285	434.825	5.923
438.370	434.506	5.659
438.218	435.124	6.146
438.281	434.773	5.838
438.274	434.764	5.875
438.303	434.575	5.847
438.285	435.016	6.015
438.232	434.780	5.899
438.276	434.854	5.913
438.269	434.866	5.949
438.228	435.049	6.051
438.246	434.918	5.980
438.276	434.540	5.789
438.377	434.597	5.752
438.288	434.773	5.868
438.217	435.180	6.160
438.247	435.042	6.085
438.247	435.131	6.093
438.242	435.043	6.061
438.301	434.770	5.870
438.261	434.924	5.991
438.264	434.884	5.954
438.355	434.650	5.778
438.220	435.191	6.152
438.288	434.902	5.926
438.288	434.848	5.873
438.201	435.084	6.113
438.196	435.075	6.097
438.422	434.287	5.597
438.313	434.576	5.723
438.276	434.823	5.888
438.252	434.902	5.955
438.229	435.103	6.144
438.337	434.788	5.887
438.300	434.726	5.835
438.274	434.880	5.964
438.223	435.028	6.053
438.253	434.858	5.932
438.298	434.769	5.884
438.353	434.606	5.713
438.348	434.865	5.909
438.288	434.823	5.914
438.246	435.149	6.143
438.209	434.942	6.002
438.313	434.864	5.888
438.216	435.035	6.053
438.325	434.737	5.816
438.375	434.638	5.742
438.371	434.479	5.673
438.262	434.949	5.999
438.276	434.943	5.986
438.329	434.705	5.811
438.248	435.110	6.070
438.304	434.847	5.904
438.389	434.612	5.673
438.353	434.461	5.634
438.255	435.000	6.019
438.231	435.142	6.098
438.283	434.920	5.954
438.307	434.750	5.856
438.354	434.660	5.749
438.319	434.796	5.825
438.208	435.151	6.140
438.248	435.020	6.014
438.341	434.790	5.806
438.190	435.182	6.147
438.327	434.800	5.842
438.340	434.801	5.841
438.295	434.996	5.995
438.252	435.113	6.084
438.256	434.833	5.907
438.304	434.800	5.854
438.334	434.694	5.776
438.355	434.678	5.772
438.260	435.101	6.076
438.296	434.861	5.906
438.258	434.764	5.949
438.302	434.720	5.811
438.325	434.749	5.835
438.276	435.040	6.032
438.410	434.327	5.553
438.231	435.094	6.072
438.266	435.023	6.039
438.173	435.087	6.132
438.196	435.192	6.211
438.535	433.737	5.242
438.245	435.091	6.086
438.281	434.817	5.878
438.283	434.871	5.937
438.302	434.511	5.698
438.212	434.911	5.997
438.197	435.099	6.106
438.259	434.988	5.998
438.287	434.726	5.809
438.463	434.208	5.453
438.258	435.049	6.076
438.277	434.833	5.892
438.294	434.898	5.938
438.394	434.123	5.470
438.196	435.080	6.074
438.340	434.756	5.813
438.245	435.068	6.035
438.323	434.794	5.808
438.336	434.483	5.729
438.269	435.024	6.005
438.265	435.011	5.996
438.390	434.693	5.733
438.335	434.759	5.829
438.131	435.305	6.279
438.235	435.113	6.094
438.311	434.688	5.800
438.279	435.108	6.060
438.312	434.735	5.819
438.330	434.747	5.843
438.227	434.983	6.015
438.215	435.073	6.062
438.220	435.045	6.071
438.295	434.795	5.866
438.316	434.786	5.825
438.237	435.014	6.042
438.341	434.587	5.742
438.203	435.123	6.111
438.381	434.444	5.618
438.322	434.704	5.811
438.346	434.451	5.735
438.334	434.810	5.876
438.369	434.405	5.664
438.315	434.602	5.784
438.356	434.646	5.801
438.232	434.956	5.987
438.377	434.542	5.676
438.299	434.819	5.874
438.261	434.671	5.866
438.283	434.633	5.794
438.309	434.710	5.847
438.332	434.808	5.844
438.246	435.155	6.137
438.345	434.581	5.780
438.174	435.181	6.181
438.295	434.769	5.818
438.243	434.969	6.007
438.290	434.800	5.918
438.258	434.888	5.971
438.289	434.935	5.955
438.249	435.124	6.130
438.290	435.054	6.053
438.282	434.931	5.966
438.232	435.101	6.121
438.324	434.644	5.772
438.320	434.927	5.945
438.314	434.714	5.819
438.283	435.045	6.021
438.247	435.018	6.017
438.239	435.057	6.034
438.282	434.893	5.919
438.264	434.963	5.961
438.279	434.894	5.927
438.378	434.570	5.679
438.250	434.918	5.996
438.199	435.111	6.085
438.366	434.757	5.804
438.343	434.465	5.730
438.351	434.661	5.776
438.243	435.137	6.099
438.321	434.569	5.792
438.285	434.871	5.927
438.253	434.917	5.959
438.265	435.080	6.046
438.306	434.827	5.897
438.243	434.972	6.010
438.243	435.085	6.092
438.277	434.844	5.878
438.231	435.076	6.061
438.371	434.782	5.787
438.351	434.665	5.774
438.235	435.165	6.127
438.243	435.031	6.041
438.270	434.980	5.962
438.190	435.105	6.093
438.353	434.814	5.851
438.427	434.308	5.513
438.298	434.552	5.798
438.339	434.749	5.831
438.291	434.801	5.912
438.265	434.991	5.995
438.380	434.544	5.683
438.294	434.975	5.979
438.388	434.696	5.741
438.317	434.867	5.898
438.296	434.843	5.891
438.316	434.755	5.807
438.387	434.432	5.644
438.232	435.104	6.115
438.336	434.667	5.741
438.374	434.685	5.727
438.210	435.006	6.069
438.292	435.024	5.982
438.292	434.856	5.890
438.302	434.666	5.772
438.228	435.004	6.029
438.274	434.952	5.975
438.297	434.807	5.854
438.331	434.641	5.774
438.376	434.654	5.742
438.286	434.952	5.986
438.260	434.821	5.925
438.309	434.601	5.762
438.228	435.175	6.141
438.268	434.932	5.967
438.216	435.038	6.040
438.353	434.749	5.769
438.250	434.865	5.932
438.247	434.981	5.996
438.265	434.782	5.903
438.284	434.884	5.941
438.311	434.878	5.908
438.156	435.245	6.222
438.258	435.062	6.047
438.337	434.794	5.816
438.217	435.122	6.126
438.342	434.783	5.830
438.396	434.608	5.707
438.270	434.615	5.816
438.314	434.572	5.716
438.219	435.081	6.073
438.279	434.828	5.898
438.241	434.917	5.960
438.236	435.125	6.116
438.333	434.493	5.694
438.261	434.902	5.944
438.405	434.413	5.597
438.270	434.830	5.881
438.439	434.374	5.597
438.255	435.145	6.134
438.283	434.712	5.818
438.272	434.878	5.893
438.274	434.839	5.884
438.261	434.938	5.987
438.332	434.602	5.745
438.356	434.572	5.775
438.258	435.040	6.022
438.386	434.556	5.698
438.332	434.756	5.814
438.394	434.644	5.703
438.307	435.038	5.995
438.263	435.028	6.037
438.235	434.906	5.968
438.324	434.734	5.838
438.193	435.132	6.123
438.217	435.195	6.156
438.351	434.787	5.855
438.297	434.828	5.893
438.219	435.189	6.148
438.307	434.886	5.888
438.251	434.996	6.043
438.241	435.124	6.085
438.287	434.947	5.971
438.255	434.653	5.826
438.227	435.270	6.215
438.224	435.097	6.105
438.285	434.702	5.765
438.216	435.116	6.135
438.269	434.933	6.004
438.325	434.843	5.882
438.313	434.944	5.957
438.215	434.963	6.015
438.324	434.678	5.775
438.344	434.505	5.687
438.262	434.944	5.966
438.207	435.047	6.072
438.214	435.082	6.075
438.315	434.710	5.788
438.356	434.663	5.815
438.203	435.201	6.164
438.293	435.008	5.969
438.341	434.538	5.690
438.286	434.930	5.959
438.232	435.032	6.040
438.332	434.564	5.723
438.260	435.066	6.076
438.267	434.986	6.006
438.209	435.190	6.194
438.296	434.852	5.886
438.348	434.619	5.723
438.296	434.640	5.821
438.298	434.955	5.988
438.386	434.312	5.550
438.297	434.978	5.994
438.271	434.987	5.989
438.342	434.719	5.813
438.347	434.657	5.747
438.296	434.760	5.898
438.337	434.784	5.882
438.221	435.002	6.004
438.351	434.755	5.803
438.321	434.773	5.831
438.398	434.289	5.608
438.324	434.607	5.810
438.253	435.022	6.043
438.303	434.859	5.890
438.305	434.873	5.934
438.332	434.677	5.779
438.228	435.147	6.144
438.356	434.516	5.674
438.243	434.953	6.003
438.286	434.789	5.895
438.293	434.850	5.938
438.224	435.096	6.102
438.225	435.216	6.164
438.277	434.954	5.975
438.256	434.978	6.011
438.249	435.102	6.076
438.325	434.781	5.826
438.338	434.655	5.771
438.176	435.270	6.210
438.244	435.091	6.071
438.326	434.655	5.751
438.167	435.318	6.260
438.208	435.177	6.148
438.372	434.663	5.741
438.353	434.731	5.876
438.233	435.075	6.054
438.306	434.814	5.839
438.266	434.990	5.967
438.326	434.605	5.748
438.193	435.171	6.207
438.287	435.028	6.026
438.379	434.507	5.643
438.272	435.039	6.024
438.287	434.817	5.921
438.368	434.438	5.634
438.321	434.822	5.909
438.261	434.759	5.897
438.302	434.902	5.957
438.249	435.017	6.019
438.354	434.496	5.652
438.245	435.112	6.057
438.302	434.791	5.846
438.186	435.254	6.212
438.281	434.822	5.909
438.296	434.947	5.952
438.354	434.384	5.622
438.299	434.800	5.880
438.292	434.990	5.990
438.284	434.872	5.918
438.266	434.814	5.917
438.313	434.737	5.798
438.297	434.793	5.911
438.275	434.830	5.922
438.238	434.947	6.010
438.263	434.942	5.953
438.244	435.102	6.092
438.190	435.201	6.147
438.283	434.888	5.948
438.305	434.687	5.762
438.297	434.834	5.881
438.296	434.717	5.877
438.281	434.908	5.978
438.279	434.810	5.866
438.344	434.654	5.776
438.216	435.139	6.101
438.286	434.674	5.805
438.202	435.141	6.125
438.352	434.488	5.689
438.270	435.037	6.015
438.397	434.558	5.668
438.253	434.967	5.996
438.236	434.975	6.045
438.147	435.162	6.136
438.288	434.707	5.880
438.156	435.220	6.194
438.404	433.570	5.227
438.344	434.458	5.675
438.201	435.254	6.231
438.302	434.870	5.874
438.279	434.933	5.933
438.260	435.007	6.006
438.415	434.288	5.532
438.365	434.643	5.745
438.320	434.690	5.833
438.272	434.897	5.925
438.241	435.004	6.046
438.246	434.990	6.002
438.188	435.282	6.226
438.336	434.579	5.726
438.317	434.865	5.909
438.343	434.559	5.669
438.260	434.885	5.939
438.244	434.904	5.942
438.289	434.760	5.831
438.185	435.170	6.178
438.362	434.670	5.762
438.285	434.847	5.909
438.237	435.074	6.083
438.252	435.049	6.008
438.214	434.975	5.975
438.314	434.661	5.782
438.272	434.736	5.865
438.448	434.284	5.507
438.220	435.056	6.084
438.250	434.893	5.941
438.301	434.680	5.771
438.236	435.099	6.091
438.164	435.156	6.177
438.335	434.679	5.822
438.278	434.836	5.891
438.268	434.971	5.980
438.295	434.927	5.947
438.270	435.084	6.021
438.363	434.564	5.670
438.222	434.992	6.032
438.252	435.108	6.089
438.187	435.138	6.149
438.289	434.893	5.929
438.199	435.140	6.146
438.217	434.969	5.998
438.293	434.658	5.751
438.329	434.608	5.786
438.245	435.042	6.031
438.348	434.575	5.719
438.226	435.137	6.132
438.257	434.984	6.004
438.253	434.886	5.971
438.247	435.041	6.050
438.342	434.692	5.777
438.378	434.611	5.752
438.323	434.755	5.886
438.205	435.099	6.082
438.272	434.593	5.814
438.327	434.716	5.850
438.205	435.159	6.145
438.224	435.005	6.051
438.224	434.998	6.023
438.314	434.531	5.738
438.302	434.773	5.903
438.336	434.726	5.791
438.267	434.852	5.920
438.210	434.930	6.040
438.235	434.876	5.947
438.346	434.519	5.755
438.261	434.888	5.934
438.200	434.962	6.011
438.242	434.847	5.918
438.264	434.883	5.914
438.291	434.978	5.964
438.319	434.774	5.844
438.297	434.726	5.783
438.328	434.670	5.774
438.294	434.784	5.900
438.305	434.743	5.818
438.267	434.982	5.993
438.252	435.108	6.076
438.317	434.543	5.751
438.239	435.145	6.159
438.156	435.263	6.246
438.283	434.969	5.984
438.235	435.199	6.122
438.303	435.022	6.015
438.255	435.040	6.020
438.262	434.974	6.012
438.292	434.917	5.902
438.265	434.957	5.983
438.289	435.022	5.989
438.349	434.801	5.812
438.203	435.114	6.094
438.234	435.075	6.072
438.307	434.808	5.858
438.196	435.235	6.195
438.340	434.801	5.831
438.219	435.138	6.113
438.273	434.950	5.963
438.303	434.779	5.839
438.277	434.641	5.829
438.214	435.133	6.114
438.257	434.941	5.952
438.288	434.865	5.914
438.191	435.233	6.188
438.301	434.769	5.848
438.230	435.130	6.099
438.259	435.030	6.040
438.255	434.972	5.987
438.317	434.900	5.899
438.178	435.324	6.255
438.172	435.220	6.186
438.347	434.543	5.703
438.234	435.002	6.013
438.229	434.914	5.974
438.188	435.142	6.109
438.216	435.157	6.139
438.220	435.054	6.070
438.207	435.160	6.150
438.310	434.673	5.833
438.269	435.027	6.030
438.286	434.786	5.931
438.400	434.523	5.638
438.264	434.896	5.923
438.250	434.926	5.971
438.286	434.820	5.881
438.313	434.957	5.919
438.251	434.997	6.005
438.378	434.663	5.743
438.294	434.621	5.765
438.256	434.868	5.948
438.186	435.142	6.133
438.338	434.579	5.752
438.256	434.824	5.924
438.307	434.826	5.893
438.297	434.880	5.930
438.263	435.078	6.059
438.245	435.092	6.033
438.286	434.768	5.851
438.263	434.874	5.915
438.348	434.652	5.791
438.280	434.877	5.914
438.303	434.902	5.933
438.246	435.036	6.029
438.258	434.953	5.954
438.287	434.622	5.774
438.266	434.763	5.902
438.236	434.988	5.971
438.315	434.756	5.797
438.342	434.837	5.853
438.214	435.205	6.174
438.245	434.899	5.927
438.286	434.905	5.920
438.298	434.871	5.910
438.270	434.944	5.953
438.388	434.465	5.659
438.191	435.179	6.198
438.305	434.882	5.856
438.222	435.206	6.156
438.316	434.949	5.943
438.321	434.966	5.946
438.234	435.042	6.039
438.398	434.652	5.724
438.204	434.975	6.029
438.285	434.623	5.836
438.340	434.678	5.806
438.256	435.175	6.110
438.399	434.632	5.680
438.236	435.179	6.130
438.297	434.752	5.871
438.246	435.082	6.086
438.367	434.593	5.708
438.227	435.176	6.125
438.289	434.747	5.834
438.339	434.805	5.853
438.209	435.030	6.043
438.201	435.189	6.169
438.337	434.834	5.838
438.221	435.251	6.178
438.300	434.953	5.931
438.215	435.229	6.205
438.319	434.629	5.708
438.308	434.748	5.861
438.207	435.032	6.031
438.259	434.939	5.963
438.297	434.824	5.894
438.316	434.717	5.812
438.360	434.669	5.747
438.241	435.106	6.103
438.295	434.782	5.874
438.292	434.842	5.883
438.287	434.772	5.829
438.187	435.099	6.170
438.367	434.627	5.704
438.389	434.567	5.702
438.245	434.979	6.017
438.215	435.207	6.167
438.267	434.872	5.960
438.281	434.938	5.981
438.268	435.052	6.026
438.251	435.055	6.023
438.305	434.753	5.835
438.184	435.229	6.202
438.205	435.091	6.066
438.301	434.791	5.856
438.296	434.939	5.971
438.231	435.113	6.084
438.325	434.651	5.747
438.342	434.607	5.762
438.327	434.460	5.649
438.246	434.900	5.948
438.200	435.184	6.152
438.147	435.298	6.259
438.257	435.097	6.033
438.201	435.240	6.190
438.228	435.032	6.031
438.255	435.117	6.062
438.257	434.986	5.996
438.262	434.887	5.913
438.304	434.853	5.882
438.254	435.134	6.084
438.282	434.918	5.939
438.249	434.979	6.057
438.211	435.084	6.071
438.276	434.956	5.924
438.313	434.612	5.788
438.287	434.932	5.924
438.324	434.871	5.870
438.312	434.963	5.931
438.196	435.193	6.182
438.178	435.222	6.181
438.222	435.147	6.116
438.271	434.978	5.978
438.282	434.822	5.884
438.273	434.946	5.979
438.280	435.086	6.044
438.353	434.694	5.773
438.320	434.711	5.819
438.205	435.192	6.180
438.235	435.092	6.088
438.338	434.777	5.822
438.289	435.016	6.001
438.364	434.638	5.689
438.276	434.912	5.922
438.290	434.980	5.980
438.226	435.094	6.076
438.336	434.701	5.773
438.390	434.361	5.580
438.249	435.120	6.071
438.171	435.151	6.155
438.404	434.552	5.608
438.200	435.228	6.237
438.299	434.825	5.890
438.280	435.070	6.054
438.232	435.135	6.108
438.292	434.881	5.895
438.226	434.906	5.954
438.233	434.910	6.000
438.247	434.916	5.950
438.292	434.778	5.828
438.172	435.254	6.220
438.219	435.001	6.008
438.255	434.923	5.995
438.277	434.905	5.931
438.201	435.192	6.168
438.249	434.935	5.977
438.209	435.167	6.110
438.253	434.993	5.994
438.189	435.276	6.214
438.297	434.916	5.906
438.269	434.968	5.966
438.284	434.902	5.948
438.260	435.036	6.023
438.292	435.000	5.970
438.293	434.776	5.912
438.302	434.922	5.945
438.271	434.957	5.975
438.213	435.175	6.172
438.264	434.930	5.963
438.239	435.027	6.041
438.249	435.022	6.020
438.246	434.983	6.001
438.219	435.154	6.100
438.282	435.024	6.014
438.312	434.569	5.756
438.187	435.206	6.171
438.313	434.768	5.824
438.186	435.278	6.191
438.287	434.724	5.835
438.319	434.586	5.732
438.300	434.893	5.910
438.377	434.323	5.602
438.284	434.933	5.977
438.331	434.524	5.689
438.194	435.307	6.235
438.327	434.830	5.896
438.289	434.835	5.859
438.266	434.824	5.892
438.311	434.769	5.846
438.246	435.054	6.060
438.273	434.877	5.921
438.224	435.042	6.043
438.181	435.320	6.249
438.329	434.750	5.820
438.350	434.685	5.763
438.232	435.037	6.040
438.275	434.896	5.933
438.254	434.805	5.878
438.265	434.863	5.925
438.311	434.595	5.735
438.185	435.234	6.215
438.163	435.295	6.225
438.219	435.159	6.110
438.175	435.127	6.117
438.286	434.713	5.870
438.294	434.906	5.922
438.282	434.805	5.873
438.306	434.972	5.979
438.230	435.119	6.103
438.365	434.561	5.660
438.223	435.091	6.085
438.208	435.050	6.040
438.206	435.120	6.087
438.249	435.075	6.044
438.240	435.056	6.076
438.221	435.152	6.106
438.254	435.063	6.020
