SymKL	EUBO	ELBO	ESS	KLs_eta_ex	KLs_eta_in	KLs_z_ex	KLs_z_in
804.068	595.485	-616.194	5.784	1.907	2.030	0.000	-0.000
798.816	594.420	-614.445	5.781	1.900	1.963	0.000	-0.000
792.864	584.800	-615.995	5.785	1.910	2.001	0.000	-0.000
803.902	597.406	-617.624	5.799	1.920	1.996	0.000	-0.000
792.931	583.780	-615.429	5.793	1.903	1.966	0.000	-0.000
790.211	581.261	-616.461	5.805	1.925	1.993	0.000	-0.000
788.663	581.156	-616.774	5.816	1.887	1.962	0.000	-0.000
796.358	588.925	-619.388	5.808	1.891	1.972	0.000	-0.000
791.645	583.859	-617.202	5.827	1.899	1.948	0.000	-0.000
794.093	586.300	-615.526	5.838	1.868	1.919	0.000	-0.000
799.848	592.544	-615.133	5.837	1.899	1.951	0.000	-0.000
787.895	578.113	-616.535	5.842	1.856	1.922	0.000	-0.000
790.527	580.929	-618.692	5.852	1.879	1.954	0.000	-0.000
795.720	586.308	-618.552	5.858	1.872	1.917	0.000	-0.000
783.794	575.934	-614.662	5.864	1.878	1.921	0.000	-0.000
786.340	577.611	-617.443	5.863	1.884	1.956	0.000	-0.000
790.896	580.810	-614.721	5.872	1.907	1.960	0.000	-0.000
793.197	584.649	-617.369	5.877	1.893	1.950	0.000	-0.000
790.156	577.456	-615.790	5.869	1.878	1.924	0.000	-0.000
789.211	580.134	-615.330	5.884	1.880	1.930	0.000	-0.000
791.465	582.311	-617.936	5.884	1.861	1.898	0.000	-0.000
791.134	582.920	-614.594	5.882	1.872	1.950	0.000	-0.000
800.444	594.239	-615.827	5.892	1.866	1.910	0.000	-0.000
800.835	593.951	-615.947	5.904	1.874	1.912	0.000	-0.000
792.792	583.683	-618.377	5.908	1.869	1.932	0.000	-0.000
796.155	587.829	-615.496	5.915	1.884	1.933	0.000	-0.000
800.566	591.213	-614.628	5.896	1.848	1.865	0.000	-0.000
800.176	592.412	-618.803	5.911	1.878	1.920	0.000	-0.000
787.259	577.610	-616.542	5.913	1.859	1.920	0.000	-0.000
783.801	575.626	-616.673	5.906	1.875	1.925	0.000	-0.000
782.839	574.648	-616.729	5.918	1.866	1.908	0.000	-0.000
786.809	575.420	-616.854	5.919	1.848	1.898	0.000	-0.000
783.752	574.253	-613.934	5.928	1.860	1.907	0.000	-0.000
783.739	576.367	-616.616	5.931	1.883	1.915	0.000	-0.000
791.777	579.546	-616.257	5.945	1.865	1.899	0.000	-0.000
804.886	596.323	-618.780	5.935	1.868	1.898	0.000	-0.000
782.578	574.595	-615.422	5.940	1.871	1.905	0.000	-0.000
797.832	588.124	-619.441	5.932	1.888	1.916	0.000	-0.000
789.172	577.655	-618.447	5.942	1.853	1.884	0.000	-0.000
788.895	581.212	-615.533	5.948	1.852	1.901	0.000	-0.000
790.631	582.429	-617.180	5.946	1.873	1.918	0.000	-0.000
787.911	579.560	-617.864	5.951	1.865	1.926	0.000	-0.000
799.351	592.399	-618.495	5.949	1.846	1.874	0.000	-0.000
788.110	579.278	-619.243	5.963	1.890	1.912	0.000	-0.000
779.947	569.047	-618.525	5.957	1.876	1.897	0.000	-0.000
787.810	579.113	-617.278	5.957	1.866	1.915	0.000	-0.000
789.419	580.552	-617.561	5.964	1.873	1.916	0.000	-0.000
788.708	578.441	-616.705	5.977	1.850	1.883	0.000	-0.000
781.908	569.413	-617.764	5.978	1.852	1.892	0.000	-0.000
793.053	583.105	-617.178	5.972	1.879	1.896	0.000	-0.000
787.119	578.536	-618.415	5.969	1.875	1.911	0.000	-0.000
795.270	583.507	-618.662	5.979	1.840	1.873	0.000	-0.000
804.985	596.111	-616.891	5.983	1.858	1.879	0.000	-0.000
787.224	575.476	-618.189	5.981	1.836	1.857	0.000	-0.000
785.314	575.613	-617.057	5.990	1.859	1.892	0.000	-0.000
793.865	583.225	-617.967	5.989	1.848	1.868	0.000	-0.000
788.163	577.470	-618.945	5.992	1.870	1.893	0.000	-0.000
788.510	578.699	-619.356	5.993	1.848	1.867	0.000	-0.000
786.271	576.947	-616.945	5.990	1.841	1.860	0.000	-0.000
788.810	582.462	-620.420	5.998	1.835	1.872	0.000	-0.000
784.046	573.906	-617.357	6.010	1.845	1.859	0.000	-0.000
792.880	585.211	-616.581	6.005	1.835	1.872	0.000	-0.000
797.591	588.210	-619.090	6.000	1.851	1.874	0.000	-0.000
792.758	584.488	-615.792	5.999	1.860	1.886	0.000	-0.000
777.473	566.628	-618.309	6.011	1.843	1.879	0.000	-0.000
783.563	574.732	-617.553	6.006	1.854	1.878	0.000	-0.000
791.049	582.103	-618.610	6.013	1.835	1.857	0.000	-0.000
791.115	584.075	-617.172	6.010	1.852	1.879	0.000	-0.000
777.272	560.157	-618.976	6.013	1.852	1.886	0.000	-0.000
787.771	579.393	-617.631	6.020	1.860	1.884	0.000	-0.000
797.678	589.068	-618.408	6.025	1.841	1.867	0.000	-0.000
784.954	571.018	-622.284	6.017	1.843	1.882	0.000	-0.000
789.799	579.985	-618.637	6.024	1.849	1.881	0.000	-0.000
786.288	575.823	-617.059	6.026	1.871	1.885	0.000	-0.000
795.344	588.527	-617.781	6.022	1.859	1.886	0.000	-0.000
794.721	586.347	-617.617	6.025	1.843	1.858	0.000	-0.000
784.395	575.274	-616.757	6.020	1.848	1.885	0.000	-0.000
787.602	577.729	-621.315	6.020	1.841	1.867	0.000	-0.000
795.064	588.985	-614.687	6.016	1.849	1.889	0.000	-0.000
783.205	576.171	-617.828	6.025	1.843	1.853	0.000	-0.000
787.090	573.538	-619.054	6.037	1.869	1.896	0.000	-0.000
797.003	585.611	-619.410	6.032	1.842	1.887	0.000	-0.000
792.989	582.992	-618.515	6.037	1.859	1.880	0.000	-0.000
786.704	578.070	-617.593	6.027	1.849	1.872	0.000	-0.000
784.588	572.429	-620.295	6.033	1.846	1.858	0.000	-0.000
785.507	576.614	-617.057	6.032	1.858	1.866	0.000	-0.000
790.860	581.347	-619.473	6.032	1.824	1.838	0.000	-0.000
792.068	582.739	-618.414	6.035	1.871	1.899	0.000	-0.000
784.941	576.479	-619.276	6.040	1.847	1.874	0.000	-0.000
792.076	580.566	-621.617	6.035	1.832	1.845	0.000	-0.000
783.258	573.729	-619.042	6.050	1.859	1.889	0.000	-0.000
789.048	578.420	-616.872	6.037	1.880	1.935	0.000	-0.000
790.727	582.269	-618.449	6.046	1.853	1.872	0.000	-0.000
782.450	570.658	-618.421	6.040	1.853	1.881	0.000	-0.000
792.940	583.497	-619.734	6.043	1.839	1.872	0.000	-0.000
798.369	588.968	-617.964	6.041	1.869	1.900	0.000	-0.000
784.290	573.504	-618.851	6.059	1.862	1.891	0.000	-0.000
788.884	576.639	-619.110	6.046	1.863	1.882	0.000	-0.000
783.387	568.820	-621.862	6.052	1.831	1.846	0.000	-0.000
786.941	575.727	-617.336	6.053	1.843	1.872	0.000	-0.000
785.823	573.435	-618.433	6.056	1.857	1.888	0.000	-0.000
792.922	583.707	-621.167	6.045	1.843	1.866	0.000	-0.000
784.632	573.076	-618.866	6.052	1.859	1.906	0.000	-0.000
799.124	590.488	-620.026	6.050	1.841	1.860	0.000	-0.000
790.914	580.131	-619.647	6.057	1.865	1.889	0.000	-0.000
790.625	581.763	-616.819	6.052	1.857	1.868	0.000	-0.000
792.350	584.349	-620.667	6.057	1.847	1.857	0.000	-0.000
803.477	591.014	-620.052	6.044	1.833	1.869	0.000	-0.000
785.436	572.800	-618.213	6.056	1.822	1.833	0.000	-0.000
789.904	582.305	-617.104	6.054	1.846	1.867	0.000	-0.000
778.236	566.180	-619.884	6.056	1.858	1.856	0.000	-0.000
782.781	574.262	-618.085	6.067	1.844	1.873	0.000	-0.000
795.253	589.148	-616.991	6.061	1.823	1.836	0.000	-0.000
792.199	580.683	-619.803	6.062	1.848	1.867	0.000	-0.000
795.955	586.589	-618.937	6.065	1.812	1.841	0.000	-0.000
786.023	575.535	-618.974	6.059	1.823	1.850	0.000	-0.000
795.259	583.392	-621.574	6.071	1.844	1.851	0.000	-0.000
780.113	566.820	-618.952	6.064	1.843	1.880	0.000	-0.000
779.782	566.822	-618.882	6.067	1.854	1.866	0.000	-0.000
797.452	586.785	-618.128	6.067	1.859	1.857	0.000	-0.000
794.533	585.181	-619.618	6.060	1.865	1.861	0.000	-0.000
768.479	555.964	-620.361	6.059	1.829	1.831	0.000	-0.000
785.572	575.934	-618.111	6.070	1.839	1.862	0.000	-0.000
785.782	574.517	-621.422	6.065	1.868	1.881	0.000	-0.000
785.399	574.475	-619.175	6.067	1.841	1.839	0.000	-0.000
795.681	587.282	-618.696	6.074	1.864	1.880	0.000	-0.000
780.726	570.341	-616.686	6.076	1.854	1.878	0.000	-0.000
790.160	580.072	-618.219	6.082	1.844	1.862	0.000	-0.000
793.416	580.763	-618.525	6.075	1.839	1.842	0.000	-0.000
781.796	568.214	-617.843	6.069	1.822	1.831	0.000	-0.000
789.965	584.570	-617.842	6.077	1.839	1.855	0.000	-0.000
792.899	578.738	-619.048	6.069	1.824	1.846	0.000	-0.000
784.982	574.212	-617.945	6.066	1.840	1.850	0.000	-0.000
783.825	571.638	-619.186	6.071	1.877	1.889	0.000	-0.000
784.330	572.897	-617.988	6.076	1.876	1.876	0.000	-0.000
777.468	564.342	-620.238	6.079	1.883	1.906	0.000	-0.000
782.764	571.424	-619.033	6.086	1.841	1.860	0.000	-0.000
792.086	581.472	-618.454	6.074	1.841	1.840	0.000	-0.000
794.004	584.013	-620.912	6.078	1.858	1.854	0.000	-0.000
783.926	572.722	-621.450	6.075	1.855	1.867	0.000	-0.000
793.663	586.942	-618.383	6.075	1.837	1.856	0.000	-0.000
782.663	572.745	-618.476	6.072	1.853	1.885	0.000	-0.000
784.248	573.065	-618.150	6.082	1.862	1.861	0.000	-0.000
803.743	596.138	-619.514	6.076	1.869	1.880	0.000	-0.000
781.191	570.513	-620.315	6.082	1.853	1.861	0.000	-0.000
789.042	579.496	-617.795	6.079	1.853	1.839	0.000	-0.000
781.160	570.303	-618.435	6.077	1.854	1.852	0.000	-0.000
778.537	566.909	-620.625	6.083	1.837	1.860	0.000	-0.000
782.770	574.170	-617.227	6.077	1.848	1.871	0.000	-0.000
789.638	580.692	-617.680	6.078	1.854	1.863	0.000	-0.000
779.594	572.468	-618.586	6.081	1.827	1.821	0.000	-0.000
780.625	575.541	-618.371	6.077	1.862	1.896	0.000	-0.000
783.758	576.603	-618.221	6.082	1.862	1.859	0.000	-0.000
792.102	584.408	-617.864	6.083	1.836	1.852	0.000	-0.000
788.815	577.890	-617.356	6.079	1.850	1.873	0.000	-0.000
778.937	567.810	-618.616	6.086	1.844	1.854	0.000	-0.000
787.934	579.336	-617.262	6.086	1.844	1.850	0.000	-0.000
792.437	581.399	-621.069	6.075	1.843	1.854	0.000	-0.000
768.933	557.157	-618.080	6.090	1.844	1.872	0.000	-0.000
788.945	579.557	-619.824	6.080	1.858	1.942	0.000	-0.000
793.697	587.185	-619.027	6.078	1.837	1.847	0.000	-0.000
781.725	567.867	-618.675	6.083	1.856	1.858	0.000	-0.000
782.684	568.647	-620.609	6.083	1.847	1.846	0.000	-0.000
789.797	580.943	-617.305	6.081	1.848	1.852	0.000	-0.000
789.985	578.186	-617.961	6.081	1.838	1.848	0.000	-0.000
793.451	584.422	-618.569	6.084	1.853	1.860	0.000	-0.000
783.126	571.476	-620.865	6.074	1.841	1.857	0.000	-0.000
774.944	564.509	-619.330	6.079	1.883	1.888	0.000	-0.000
784.015	572.690	-620.066	6.086	1.852	1.873	0.000	-0.000
784.419	574.351	-619.178	6.080	1.835	1.860	0.000	-0.000
784.104	573.231	-617.259	6.082	1.856	1.862	0.000	-0.000
791.100	580.798	-619.269	6.090	1.851	1.856	0.000	-0.000
786.886	576.417	-619.492	6.073	1.825	1.828	0.000	-0.000
787.814	576.310	-621.394	6.084	1.827	1.835	0.000	-0.000
775.881	565.562	-618.440	6.087	1.864	1.860	0.000	-0.000
784.420	572.392	-618.946	6.075	1.822	1.827	0.000	-0.000
784.027	572.746	-618.460	6.092	1.867	1.876	0.000	-0.000
779.433	567.496	-618.052	6.093	1.823	1.827	0.000	-0.000
785.327	578.587	-620.233	6.075	1.840	1.868	0.000	-0.000
784.441	573.261	-622.369	6.082	1.838	1.840	0.000	-0.000
780.972	569.420	-621.024	6.089	1.855	1.866	0.000	-0.000
786.403	576.202	-616.633	6.093	1.839	1.843	0.000	-0.000
787.235	577.435	-619.450	6.080	1.846	1.864	0.000	-0.000
791.915	580.509	-620.060	6.091	1.852	1.861	0.000	-0.000
791.646	580.810	-622.199	6.086	1.839	1.849	0.000	-0.000
773.858	564.414	-617.262	6.085	1.812	1.822	0.000	-0.000
781.289	569.768	-618.705	6.100	1.854	1.864	0.000	-0.000
791.689	580.321	-619.481	6.087	1.861	1.873	0.000	-0.000
798.514	587.627	-620.807	6.083	1.838	1.834	0.000	-0.000
786.829	574.878	-621.681	6.089	1.838	1.844	0.000	-0.000
781.990	571.428	-620.539	6.083	1.839	1.884	0.000	-0.000
785.810	571.747	-619.707	6.087	1.866	1.880	0.000	-0.000
783.313	575.003	-619.744	6.086	1.846	1.870	0.000	-0.000
791.924	581.397	-620.494	6.084	1.827	1.846	0.000	-0.000
791.272	578.089	-619.923	6.087	1.841	1.844	0.000	-0.000
793.244	584.372	-618.350	6.083	1.840	1.851	0.000	-0.000
780.104	570.105	-617.687	6.088	1.839	1.855	0.000	-0.000
795.726	581.962	-622.607	6.093	1.849	1.851	0.000	-0.000
798.679	588.366	-619.779	6.077	1.841	1.846	0.000	-0.000
781.186	568.943	-618.651	6.088	1.839	1.837	0.000	-0.000
789.441	579.965	-619.091	6.091	1.822	1.823	0.000	-0.000
787.819	578.933	-620.104	6.078	1.834	1.887	0.000	-0.000
785.682	573.222	-620.537	6.082	1.845	1.853	0.000	-0.000
776.293	565.594	-617.469	6.097	1.823	1.833	0.000	-0.000
806.169	598.891	-618.490	6.088	1.867	1.872	0.000	-0.000
787.152	578.472	-621.528	6.095	1.857	1.860	0.000	-0.000
775.095	561.983	-617.959	6.083	1.830	1.843	0.000	-0.000
789.936	582.290	-619.088	6.102	1.877	1.870	0.000	-0.000
784.457	574.603	-618.576	6.087	1.845	1.846	0.000	-0.000
795.591	589.947	-618.380	6.080	1.865	1.877	0.000	-0.000
789.921	579.877	-619.103	6.081	1.827	1.838	0.000	-0.000
782.030	573.018	-619.843	6.091	1.831	1.850	0.000	-0.000
786.603	574.841	-618.375	6.096	1.887	1.893	0.000	-0.000
785.719	571.875	-619.176	6.089	1.827	1.831	0.000	-0.000
785.860	577.692	-619.142	6.094	1.862	1.867	0.000	-0.000
791.582	581.179	-620.939	6.092	1.862	1.873	0.000	-0.000
778.054	565.735	-620.249	6.092	1.847	1.861	0.000	-0.000
782.335	568.940	-618.243	6.092	1.865	1.871	0.000	-0.000
778.706	566.272	-618.336	6.098	1.854	1.853	0.000	-0.000
791.918	582.276	-618.583	6.093	1.843	1.863	0.000	-0.000
786.197	575.662	-618.862	6.091	1.840	1.849	0.000	-0.000
784.740	570.188	-620.334	6.092	1.840	1.855	0.000	-0.000
794.525	581.791	-621.798	6.106	1.869	1.870	0.000	-0.000
786.078	572.203	-620.297	6.100	1.861	1.864	0.000	-0.000
781.544	572.444	-619.006	6.083	1.849	1.858	0.000	-0.000
796.383	590.017	-618.677	6.084	1.856	1.898	0.000	-0.000
777.911	567.018	-619.647	6.089	1.851	1.863	0.000	-0.000
792.461	581.821	-618.276	6.095	1.844	1.857	0.000	-0.000
790.457	581.187	-618.826	6.093	1.857	1.858	0.000	-0.000
792.636	584.321	-618.110	6.094	1.844	1.861	0.000	-0.000
777.711	566.402	-619.488	6.085	1.836	1.844	0.000	-0.000
796.956	589.196	-621.095	6.095	1.864	1.862	0.000	-0.000
781.101	571.593	-619.098	6.098	1.860	1.878	0.000	-0.000
792.665	582.701	-619.912	6.086	1.832	1.843	0.000	-0.000
785.275	571.879	-620.611	6.099	1.863	1.859	0.000	-0.000
787.214	576.442	-617.813	6.090	1.854	1.860	0.000	-0.000
797.229	584.737	-620.755	6.088	1.829	1.824	0.000	-0.000
796.885	586.143	-621.983	6.089	1.844	1.856	0.000	-0.000
783.515	571.273	-618.845	6.102	1.870	1.862	0.000	-0.000
789.879	580.664	-618.914	6.097	1.849	1.857	0.000	-0.000
777.921	569.069	-617.950	6.082	1.831	1.833	0.000	-0.000
785.566	573.596	-618.665	6.090	1.865	1.861	0.000	-0.000
774.334	566.007	-617.459	6.103	1.813	1.827	0.000	-0.000
787.169	577.400	-619.108	6.087	1.886	1.889	0.000	-0.000
777.769	564.983	-620.735	6.080	1.835	1.845	0.000	-0.000
788.627	576.419	-619.527	6.085	1.850	1.859	0.000	-0.000
793.711	583.451	-619.784	6.091	1.859	1.862	0.000	-0.000
785.430	572.389	-617.975	6.088	1.820	1.819	0.000	-0.000
777.261	563.986	-620.104	6.090	1.850	1.860	0.000	-0.000
794.413	587.163	-618.606	6.097	1.852	1.856	0.000	-0.000
786.791	577.750	-620.872	6.089	1.831	1.835	0.000	-0.000
782.426	574.831	-618.239	6.089	1.837	1.836	0.000	-0.000
782.514	570.916	-619.077	6.082	1.859	1.862	0.000	-0.000
788.668	575.809	-621.623	6.097	1.840	1.847	0.000	-0.000
791.453	579.482	-617.734	6.090	1.836	1.819	0.000	-0.000
785.965	574.976	-619.997	6.094	1.853	1.857	0.000	-0.000
784.692	574.098	-618.491	6.095	1.852	1.866	0.000	-0.000
788.329	579.426	-618.612	6.090	1.817	1.826	0.000	-0.000
786.027	574.367	-619.506	6.100	1.833	1.851	0.000	-0.000
784.643	570.301	-621.018	6.101	1.867	1.860	0.000	-0.000
791.805	580.734	-619.977	6.087	1.846	1.846	0.000	-0.000
785.371	574.976	-618.262	6.092	1.835	1.846	0.000	-0.000
777.112	565.642	-620.259	6.090	1.836	1.840	0.000	-0.000
793.254	583.579	-621.503	6.088	1.833	1.834	0.000	-0.000
777.782	562.136	-620.718	6.099	1.824	1.836	0.000	-0.000
776.943	567.416	-617.873	6.092	1.836	1.854	0.000	-0.000
785.033	575.742	-617.489	6.089	1.837	1.833	0.000	-0.000
797.664	590.903	-618.234	6.103	1.851	1.851	0.000	-0.000
787.179	577.152	-618.352	6.093	1.847	1.867	0.000	-0.000
774.647	564.545	-616.733	6.089	1.838	1.854	0.000	-0.000
779.043	566.368	-620.394	6.088	1.855	1.862	0.000	-0.000
786.580	576.895	-619.610	6.091	1.858	1.855	0.000	-0.000
787.731	576.837	-619.904	6.091	1.866	1.878	0.000	-0.000
781.636	569.466	-620.388	6.089	1.870	1.866	0.000	-0.000
798.324	586.802	-618.713	6.094	1.881	1.879	0.000	-0.000
791.412	578.144	-620.005	6.099	1.852	1.854	0.000	-0.000
783.982	568.963	-620.774	6.098	1.848	1.857	0.000	-0.000
785.021	572.446	-620.605	6.095	1.824	1.821	0.000	-0.000
774.828	563.129	-618.684	6.097	1.828	1.854	0.000	-0.000
785.527	571.001	-620.721	6.092	1.838	1.843	0.000	-0.000
779.938	567.316	-621.550	6.100	1.851	1.856	0.000	-0.000
784.383	573.586	-619.303	6.098	1.899	1.866	0.000	-0.000
779.623	567.111	-621.088	6.095	1.837	1.879	0.000	-0.000
785.069	572.026	-620.225	6.096	1.844	1.861	0.000	-0.000
780.728	571.242	-620.530	6.085	1.885	1.901	0.000	-0.000
786.235	573.762	-619.126	6.093	1.855	1.863	0.000	-0.000
785.451	577.900	-619.733	6.090	1.862	1.869	0.000	-0.000
783.172	572.436	-619.790	6.093	1.845	1.847	0.000	-0.000
785.652	575.861	-621.111	6.098	1.854	1.879	0.000	-0.000
795.761	587.547	-620.804	6.090	1.859	1.867	0.000	-0.000
784.031	573.070	-617.218	6.094	1.854	1.876	0.000	-0.000
783.007	573.488	-621.582	6.096	1.850	1.857	0.000	-0.000
787.437	576.842	-617.649	6.097	1.852	1.881	0.000	-0.000
779.387	567.102	-618.911	6.090	1.835	1.861	0.000	-0.000
780.198	568.520	-618.505	6.105	1.852	1.854	0.000	-0.000
797.824	591.135	-620.438	6.091	1.842	1.846	0.000	-0.000
776.363	564.283	-622.210	6.097	1.827	1.831	0.000	-0.000
783.578	570.159	-619.338	6.092	1.835	1.853	0.000	-0.000
786.118	572.357	-620.618	6.093	1.823	1.826	0.000	-0.000
787.132	573.731	-619.548	6.102	1.842	1.855	0.000	-0.000
773.751	564.160	-618.004	6.103	1.873	1.875	0.000	-0.000
790.462	582.066	-617.650	6.099	1.866	1.871	0.000	-0.000
784.452	575.358	-616.692	6.089	1.834	1.839	0.000	-0.000
789.980	580.649	-619.255	6.099	1.826	1.817	0.000	-0.000
790.396	580.401	-618.801	6.095	1.833	1.840	0.000	-0.000
779.812	568.315	-620.391	6.088	1.824	1.833	0.000	-0.000
787.450	576.184	-618.664	6.104	1.837	1.830	0.000	-0.000
795.083	583.564	-621.793	6.090	1.848	1.856	0.000	-0.000
781.177	570.508	-618.055	6.090	1.884	1.864	0.000	-0.000
784.412	576.162	-618.452	6.095	1.825	1.843	0.000	-0.000
775.735	562.260	-618.837	6.103	1.843	1.834	0.000	-0.000
786.284	576.974	-618.236	6.095	1.852	1.900	0.000	-0.000
786.646	577.014	-617.750	6.091	1.861	1.852	0.000	-0.000
777.078	564.969	-617.881	6.093	1.845	1.873	0.000	-0.000
787.498	576.437	-619.176	6.091	1.853	1.858	0.000	-0.000
781.524	570.845	-617.622	6.095	1.845	1.851	0.000	-0.000
788.421	579.099	-618.932	6.086	1.854	1.851	0.000	-0.000
784.234	569.860	-619.141	6.099	1.864	1.871	0.000	-0.000
785.320	573.661	-620.449	6.085	1.862	1.874	0.000	-0.000
784.922	574.570	-620.064	6.090	1.835	1.830	0.000	-0.000
786.847	573.626	-619.929	6.092	1.845	1.859	0.000	-0.000
789.795	580.058	-621.919	6.102	1.843	1.861	0.000	-0.000
786.341	579.467	-617.979	6.097	1.857	1.855	0.000	-0.000
789.973	579.638	-618.833	6.103	1.837	1.847	0.000	-0.000
792.909	580.799	-618.741	6.092	1.843	1.849	0.000	-0.000
785.559	578.439	-617.472	6.096	1.852	1.850	0.000	-0.000
787.268	576.922	-620.902	6.105	1.854	1.858	0.000	-0.000
786.812	576.817	-620.413	6.087	1.831	1.849	0.000	-0.000
784.568	574.133	-619.195	6.094	1.829	1.836	0.000	-0.000
779.801	571.571	-619.382	6.100	1.855	1.854	0.000	-0.000
789.443	577.390	-620.364	6.102	1.830	1.829	0.000	-0.000
778.513	568.802	-619.526	6.095	1.843	1.859	0.000	-0.000
788.080	579.418	-619.221	6.087	1.850	1.867	0.000	-0.000
786.996	573.478	-617.478	6.098	1.857	1.864	0.000	-0.000
783.681	571.680	-621.825	6.094	1.825	1.828	0.000	-0.000
788.546	579.165	-620.141	6.100	1.836	1.839	0.000	-0.000
787.145	574.720	-616.705	6.093	1.852	1.849	0.000	-0.000
785.833	575.972	-620.605	6.105	1.835	1.850	0.000	-0.000
782.578	572.155	-620.398	6.091	1.866	1.864	0.000	-0.000
775.474	564.800	-619.217	6.083	1.867	1.889	0.000	-0.000
781.714	568.675	-619.439	6.092	1.840	1.841	0.000	-0.000
776.039	563.414	-619.223	6.109	1.863	1.901	0.000	-0.000
785.869	575.609	-621.240	6.098	1.869	1.866	0.000	-0.000
786.212	573.777	-619.512	6.081	1.811	1.809	0.000	-0.000
784.415	571.236	-621.086	6.095	1.852	1.859	0.000	-0.000
793.417	585.541	-618.591	6.088	1.858	1.864	0.000	-0.000
792.702	584.828	-618.072	6.101	1.834	1.833	0.000	-0.000
800.173	588.929	-620.044	6.094	1.864	1.873	0.000	-0.000
777.663	565.309	-618.910	6.095	1.841	1.843	0.000	-0.000
783.254	570.799	-618.495	6.099	1.880	1.865	0.000	-0.000
784.890	573.624	-619.054	6.103	1.862	1.887	0.000	-0.000
769.000	557.436	-619.782	6.105	1.847	1.864	0.000	-0.000
784.135	571.915	-620.334	6.098	1.891	1.892	0.000	-0.000
791.450	585.487	-618.498	6.097	1.842	1.842	0.000	-0.000
784.419	576.297	-617.531	6.096	1.848	1.847	0.000	-0.000
790.014	578.594	-620.188	6.090	1.845	1.844	0.000	-0.000
782.535	568.440	-620.652	6.095	1.869	1.861	0.000	-0.000
796.300	586.679	-621.704	6.090	1.864	1.869	0.000	-0.000
793.745	583.878	-618.765	6.083	1.849	1.849	0.000	-0.000
788.700	579.601	-618.041	6.106	1.827	1.848	0.000	-0.000
772.053	558.207	-620.071	6.088	1.811	1.823	0.000	-0.000
784.386	573.885	-619.494	6.092	1.849	1.848	0.000	-0.000
786.629	574.763	-618.150	6.094	1.857	1.857	0.000	-0.000
789.449	577.730	-620.507	6.097	1.838	1.840	0.000	-0.000
786.490	573.580	-620.920	6.097	1.846	1.850	0.000	-0.000
791.544	581.166	-616.636	6.092	1.840	1.850	0.000	-0.000
773.460	558.819	-620.362	6.087	1.810	1.827	0.000	-0.000
774.115	562.015	-617.650	6.088	1.845	1.858	0.000	-0.000
774.876	562.326	-621.616	6.097	1.846	1.849	0.000	-0.000
782.712	571.014	-621.432	6.100	1.860	1.872	0.000	-0.000
785.084	574.585	-620.752	6.100	1.847	1.858	0.000	-0.000
787.954	574.361	-620.150	6.097	1.841	1.832	0.000	-0.000
784.237	570.026	-620.312	6.093	1.853	1.862	0.000	-0.000
782.771	571.407	-620.292	6.097	1.852	1.857	0.000	-0.000
790.871	582.723	-619.348	6.100	1.858	1.862	0.000	-0.000
792.352	579.320	-618.604	6.098	1.844	1.862	0.000	-0.000
780.648	567.324	-618.060	6.099	1.851	1.854	0.000	-0.000
791.113	582.932	-618.455	6.087	1.832	1.834	0.000	-0.000
786.031	575.429	-617.728	6.107	1.853	1.855	0.000	-0.000
782.142	577.337	-617.543	6.095	1.821	1.848	0.000	-0.000
781.429	572.239	-618.584	6.106	1.832	1.839	0.000	-0.000
795.192	584.748	-619.606	6.091	1.848	1.858	0.000	-0.000
795.826	586.202	-619.493	6.094	1.840	1.859	0.000	-0.000
777.468	568.137	-616.591	6.095	1.841	1.846	0.000	-0.000
780.555	568.653	-618.755	6.098	1.815	1.819	0.000	-0.000
784.605	574.960	-621.416	6.097	1.843	1.851	0.000	-0.000
783.027	573.155	-619.877	6.099	1.843	1.857	0.000	-0.000
786.252	574.233	-619.962	6.090	1.820	1.831	0.000	-0.000
785.161	573.804	-620.304	6.087	1.851	1.862	0.000	-0.000
774.900	558.212	-623.846	6.092	1.834	1.849	0.000	-0.000
781.576	570.439	-618.358	6.095	1.831	1.848	0.000	-0.000
778.446	568.393	-620.275	6.093	1.846	1.864	0.000	-0.000
786.155	576.237	-618.910	6.094	1.833	1.839	0.000	-0.000
790.576	581.410	-619.472	6.090	1.848	1.854	0.000	-0.000
778.286	565.906	-619.886	6.103	1.814	1.802	0.000	-0.000
789.091	578.946	-620.154	6.092	1.861	1.872	0.000	-0.000
785.239	577.523	-618.161	6.090	1.841	1.843	0.000	-0.000
788.670	579.573	-618.751	6.104	1.832	1.826	0.000	-0.000
787.988	579.851	-618.852	6.086	1.849	1.848	0.000	-0.000
788.590	577.718	-617.425	6.096	1.863	1.869	0.000	-0.000
783.102	572.938	-617.382	6.096	1.842	1.844	0.000	-0.000
790.555	583.150	-621.664	6.095	1.823	1.821	0.000	-0.000
793.220	582.124	-619.869	6.095	1.856	1.870	0.000	-0.000
782.555	569.402	-621.013	6.089	1.844	1.850	0.000	-0.000
792.682	583.390	-620.413	6.093	1.874	1.864	0.000	-0.000
791.529	580.668	-622.438	6.091	1.832	1.826	0.000	-0.000
790.530	580.908	-621.350	6.098	1.883	1.887	0.000	-0.000
792.093	581.162	-619.007	6.095	1.864	1.867	0.000	-0.000
783.650	572.630	-620.509	6.092	1.848	1.863	0.000	-0.000
781.529	566.326	-618.298	6.092	1.874	1.879	0.000	-0.000
